job_id,customer_id,visit_date,visit_status,customer_feedback
JOB00131158,CUST00143794,2026-07-29,Completed,Average
JOB00131159,CUST00143795,2026-07-24,Completed,Poor
JOB00131160,CUST00143796,2026-07-25,Completed,Good
JOB00131161,CUST00143797,2026-07-24,Completed,Good
JOB00131162,CUST00143798,2026-07-26,Completed,Average
JOB00131163,CUST00143799,2026-07-24,Completed,Good
JOB00131164,CUST00143800,2026-07-24,Completed,Good
JOB00131165,CUST00143801,2026-07-23,Completed,Good
JOB00131166,CUST00143802,2026-07-26,Completed,Poor
JOB00131167,CUST00143803,2026-07-26,Completed,Poor
JOB00131168,CUST00143804,2026-07-28,Completed,Poor
JOB00131169,CUST00143805,2026-07-25,Completed,Poor
JOB00131170,CUST00143806,2026-07-24,Completed,Average
JOB00131171,CUST00143807,2026-07-29,Completed,Average
JOB00131172,CUST00143808,2026-07-26,Completed,Poor
JOB00131173,CUST00143809,2026-07-25,Completed,Average
JOB00131174,CUST00143810,2026-07-26,Completed,Poor
JOB00131175,CUST00143811,2026-07-24,Completed,Poor
JOB00131176,CUST00143812,2026-07-28,Completed,Poor
JOB00131177,CUST00143813,2026-07-27,Completed,Average
JOB00131178,CUST00143814,2026-07-28,Completed,Poor
JOB00131179,CUST00143815,2026-07-28,Completed,Good
JOB00131180,CUST00143816,2026-07-29,Completed,Average
JOB00131181,CUST00143817,2026-07-29,Completed,Poor
JOB00131182,CUST00143818,2026-07-28,Completed,Poor
JOB00131183,CUST00143819,2026-07-27,Completed,Poor
JOB00131184,CUST00143820,2026-07-25,Completed,Average
JOB00131185,CUST00143821,2026-07-29,Completed,Good
JOB00131186,CUST00143822,2026-07-25,Completed,Average
JOB00131187,CUST00143823,2026-07-26,Completed,Good
JOB00131188,CUST00143824,2026-07-28,Completed,Good
JOB00131189,CUST00143825,2026-07-24,Completed,Average
JOB00131190,CUST00143826,2026-07-26,Completed,Good
JOB00131191,CUST00143827,2026-07-26,Completed,Average
JOB00131192,CUST00143828,2026-07-26,Completed,Average
JOB00131193,CUST00143829,2026-07-28,Completed,Good
JOB00131194,CUST00143830,2026-07-26,Completed,Average
JOB00131195,CUST00143831,2026-07-25,Completed,Average
JOB00131196,CUST00143832,2026-07-29,Completed,Poor
JOB00131197,CUST00143833,2026-07-25,Completed,Good
JOB00131198,CUST00143834,2026-07-23,Completed,Good
JOB00131199,CUST00143835,2026-07-24,Completed,Good
JOB00131200,CUST00143836,2026-07-26,Completed,Good
JOB00131201,CUST00143837,2026-07-29,Completed,Average
JOB00131202,CUST00143838,2026-07-23,Completed,Good
JOB00131203,CUST00143839,2026-07-23,Completed,Good
JOB00131204,CUST00143840,2026-07-29,Completed,Good
JOB00131205,CUST00143841,2026-07-23,Completed,Poor
JOB00131206,CUST00143842,2026-07-25,Completed,Average
JOB00131207,CUST00143843,2026-07-25,Completed,Good
JOB00131208,CUST00143844,2026-07-24,Completed,Average
JOB00131209,CUST00143845,2026-07-28,Completed,Poor
JOB00131210,CUST00143846,2026-07-28,Completed,Poor
JOB00131211,CUST00143847,2026-07-23,Completed,Good
JOB00131212,CUST00143848,2026-07-25,Completed,Poor
JOB00131213,CUST00143849,2026-07-27,Completed,Good
JOB00131214,CUST00143850,2026-07-24,Completed,Poor
JOB00131215,CUST00143851,2026-07-25,Completed,Poor
JOB00131216,CUST00143852,2026-07-24,Completed,Good
JOB00131217,CUST00143853,2026-07-24,Completed,Good
JOB00131218,CUST00143854,2026-07-23,Completed,Average
JOB00131219,CUST00143855,2026-07-29,Completed,Good
JOB00131220,CUST00143856,2026-07-26,Completed,Good
JOB00131221,CUST00143857,2026-07-26,Completed,Good
JOB00131222,CUST00143858,2026-07-23,Completed,Poor
JOB00131223,CUST00143859,2026-07-23,Completed,Poor
JOB00131224,CUST00143860,2026-07-25,Completed,Average
JOB00131225,CUST00143861,2026-07-24,Completed,Good
JOB00131226,CUST00143862,2026-07-29,Completed,Average
JOB00131227,CUST00143863,2026-07-26,Completed,Good
JOB00131228,CUST00143864,2026-07-25,Completed,Poor
JOB00131229,CUST00143865,2026-07-23,Completed,Good
JOB00131230,CUST00143866,2026-07-26,Completed,Poor
JOB00131231,CUST00143867,2026-07-29,Completed,Good
JOB00131232,CUST00143868,2026-07-29,Completed,Average
JOB00131233,CUST00143869,2026-07-26,Completed,Average
JOB00131234,CUST00143870,2026-07-28,Completed,Good
JOB00131235,CUST00143871,2026-07-26,Completed,Good
JOB00131236,CUST00143872,2026-07-26,Completed,Good
JOB00131237,CUST00143873,2026-07-25,Completed,Good
JOB00131238,CUST00143874,2026-07-27,Completed,Poor
JOB00131239,CUST00143875,2026-07-29,Completed,Good
JOB00131240,CUST00143876,2026-07-27,Completed,Poor
JOB00131241,CUST00143877,2026-07-26,Completed,Good
JOB00131242,CUST00143878,2026-07-27,Completed,Average
JOB00131243,CUST00143879,2026-07-29,Completed,Good
JOB00131244,CUST00143880,2026-07-23,Completed,Good
JOB00131245,CUST00143881,2026-07-24,Completed,Poor
JOB00131246,CUST00143882,2026-07-25,Completed,Poor
JOB00131247,CUST00143883,2026-07-26,Completed,Average
JOB00131248,CUST00143884,2026-07-28,Completed,Good
JOB00131249,CUST00143885,2026-07-26,Completed,Good
JOB00131250,CUST00143886,2026-07-24,Completed,Good
JOB00131251,CUST00143887,2026-07-23,Completed,Average
JOB00131252,CUST00143888,2026-07-26,Completed,Good
JOB00131253,CUST00143889,2026-07-26,Completed,Good
JOB00131254,CUST00143890,2026-07-28,Completed,Average
JOB00131255,CUST00143891,2026-07-26,Completed,Good
JOB00131256,CUST00143892,2026-07-29,Completed,Average
JOB00131257,CUST00143893,2026-07-28,Completed,Average
JOB00131258,CUST00143894,2026-07-27,Completed,Average
JOB00131259,CUST00143895,2026-07-29,Completed,Average
JOB00131260,CUST00143896,2026-07-29,Completed,Poor
JOB00131261,CUST00143897,2026-07-29,Completed,Average
JOB00131262,CUST00143898,2026-07-29,Completed,Average
JOB00131263,CUST00143899,2026-07-26,Completed,Good
JOB00131264,CUST00143900,2026-07-29,Completed,Good
JOB00131265,CUST00143901,2026-07-29,Completed,Average
JOB00131266,CUST00143902,2026-07-24,Completed,Average
JOB00131267,CUST00143903,2026-07-29,Completed,Average
JOB00131268,CUST00143904,2026-07-28,Completed,Poor
JOB00131269,CUST00143905,2026-07-29,Completed,Average
JOB00131270,CUST00143906,2026-07-24,Completed,Good
JOB00131271,CUST00143907,2026-07-29,Completed,Poor
JOB00131272,CUST00143908,2026-07-27,Completed,Average
JOB00131273,CUST00143909,2026-07-24,Completed,Good
JOB00131274,CUST00143910,2026-07-28,Completed,Average
JOB00131275,CUST00143911,2026-07-23,Completed,Average
JOB00131276,CUST00143912,2026-07-24,Completed,Poor
JOB00131277,CUST00143913,2026-07-27,Completed,Poor
JOB00131278,CUST00143914,2026-07-24,Completed,Good
JOB00131279,CUST00143915,2026-07-24,Completed,Average
JOB00131280,CUST00143916,2026-07-25,Completed,Good
JOB00131281,CUST00143917,2026-07-27,Completed,Good
JOB00131282,CUST00143918,2026-07-25,Completed,Poor
JOB00131283,CUST00143919,2026-07-24,Completed,Good
JOB00131284,CUST00143920,2026-07-29,Completed,Poor
JOB00131285,CUST00143921,2026-07-27,Completed,Good
JOB00131286,CUST00143922,2026-07-26,Completed,Average
JOB00131287,CUST00143923,2026-07-25,Completed,Good
JOB00131288,CUST00143924,2026-07-27,Completed,Poor
JOB00131289,CUST00143925,2026-07-23,Completed,Good
JOB00131290,CUST00143926,2026-07-23,Completed,Poor
JOB00131291,CUST00143927,2026-07-27,Completed,Poor
JOB00131292,CUST00143928,2026-07-29,Completed,Poor
JOB00131293,CUST00143929,2026-07-28,Completed,Average
JOB00131294,CUST00143930,2026-07-26,Completed,Good
JOB00131295,CUST00143931,2026-07-27,Completed,Good
JOB00131296,CUST00143932,2026-07-28,Completed,Poor
JOB00131297,CUST00143933,2026-07-28,Completed,Poor
JOB00131298,CUST00143934,2026-07-27,Completed,Poor
JOB00131299,CUST00143935,2026-07-24,Completed,Average
JOB00131300,CUST00143936,2026-07-23,Completed,Good
JOB00131301,CUST00143937,2026-07-26,Completed,Poor
JOB00131302,CUST00143938,2026-07-26,Completed,Poor
JOB00131303,CUST00143939,2026-07-27,Completed,Average
JOB00131304,CUST00143940,2026-07-24,Completed,Average
JOB00131305,CUST00143941,2026-07-28,Completed,Good
JOB00131306,CUST00143942,2026-07-24,Completed,Average
JOB00131307,CUST00143943,2026-07-23,Completed,Good
JOB00131308,CUST00143944,2026-07-24,Completed,Average
JOB00131309,CUST00143945,2026-07-25,Completed,Poor
JOB00131310,CUST00143946,2026-07-26,Completed,Average
JOB00131311,CUST00143947,2026-07-24,Completed,Average
JOB00131312,CUST00143948,2026-07-26,Completed,Good
JOB00131313,CUST00143949,2026-07-27,Completed,Average
JOB00131314,CUST00143950,2026-07-28,Completed,Poor
JOB00131315,CUST00143951,2026-07-27,Completed,Poor
JOB00131316,CUST00143952,2026-07-28,Completed,Poor
JOB00131317,CUST00143953,2026-07-28,Completed,Poor
JOB00131318,CUST00143954,2026-07-28,Completed,Good
JOB00131319,CUST00143955,2026-07-27,Completed,Poor
JOB00131320,CUST00143956,2026-07-25,Completed,Good
JOB00131321,CUST00143957,2026-07-27,Completed,Good
JOB00131322,CUST00143958,2026-07-23,Completed,Poor
JOB00131323,CUST00143959,2026-07-23,Completed,Average
JOB00131324,CUST00143960,2026-07-26,Completed,Average
JOB00131325,CUST00143961,2026-07-28,Completed,Average
JOB00131326,CUST00143962,2026-07-29,Completed,Good
JOB00131327,CUST00143963,2026-07-26,Completed,Average
JOB00131328,CUST00143964,2026-07-28,Completed,Average
JOB00131329,CUST00143965,2026-07-23,Completed,Average
JOB00131330,CUST00143966,2026-07-24,Completed,Poor
JOB00131331,CUST00143967,2026-07-29,Completed,Poor
JOB00131332,CUST00143968,2026-07-25,Completed,Average
JOB00131333,CUST00143969,2026-07-27,Completed,Poor
JOB00131334,CUST00143970,2026-07-26,Completed,Good
JOB00131335,CUST00143971,2026-07-25,Completed,Good
JOB00131336,CUST00143972,2026-07-26,Completed,Good
JOB00131337,CUST00143973,2026-07-24,Completed,Poor
JOB00131338,CUST00143974,2026-07-25,Completed,Good
JOB00131339,CUST00143975,2026-07-28,Completed,Poor
JOB00131340,CUST00143976,2026-07-26,Completed,Poor
JOB00131341,CUST00143977,2026-07-27,Completed,Good
JOB00131342,CUST00143978,2026-07-23,Completed,Average
JOB00131343,CUST00143979,2026-07-26,Completed,Poor
JOB00131344,CUST00143980,2026-07-25,Completed,Average
JOB00131345,CUST00143981,2026-07-29,Completed,Good
JOB00131346,CUST00143982,2026-07-24,Completed,Average
JOB00131347,CUST00143983,2026-07-25,Completed,Average
JOB00131348,CUST00143984,2026-07-29,Completed,Poor
JOB00131349,CUST00143985,2026-07-25,Completed,Poor
JOB00131350,CUST00143986,2026-07-27,Completed,Average
JOB00131351,CUST00143987,2026-07-29,Completed,Good
JOB00131352,CUST00143988,2026-07-23,Completed,Good
JOB00131353,CUST00143989,2026-07-29,Completed,Average
JOB00131354,CUST00143990,2026-07-28,Completed,Poor
JOB00131355,CUST00143991,2026-07-24,Completed,Poor
JOB00131356,CUST00143992,2026-07-26,Completed,Poor
JOB00131357,CUST00143993,2026-07-24,Completed,Poor
JOB00131358,CUST00143994,2026-07-27,Completed,Good
JOB00131359,CUST00143995,2026-07-25,Completed,Average
JOB00131360,CUST00143996,2026-07-26,Completed,Average
JOB00131361,CUST00143997,2026-07-27,Completed,Poor
JOB00131362,CUST00143998,2026-07-23,Completed,Poor
JOB00131363,CUST00143999,2026-07-28,Completed,Good
JOB00131364,CUST00144000,2026-07-24,Completed,Good
JOB00131365,CUST00144001,2026-07-23,Completed,Poor
JOB00131366,CUST00144002,2026-07-27,Completed,Good
JOB00131367,CUST00144003,2026-07-29,Completed,Poor
JOB00131368,CUST00144004,2026-07-29,Completed,Good
JOB00131369,CUST00144005,2026-07-26,Completed,Average
JOB00131370,CUST00144006,2026-07-26,Completed,Average
JOB00131371,CUST00144007,2026-07-25,Completed,Good
JOB00131372,CUST00144008,2026-07-23,Completed,Average
JOB00131373,CUST00144009,2026-07-25,Completed,Poor
JOB00131374,CUST00144010,2026-07-24,Completed,Poor
JOB00131375,CUST00144011,2026-07-29,Completed,Average
JOB00131376,CUST00144012,2026-07-26,Completed,Average
JOB00131377,CUST00144013,2026-07-23,Completed,Poor
JOB00131378,CUST00144014,2026-07-23,Completed,Average
JOB00131379,CUST00144015,2026-07-29,Completed,Poor
JOB00131380,CUST00144016,2026-07-23,Completed,Average
JOB00131381,CUST00144017,2026-07-27,Completed,Average
JOB00131382,CUST00144018,2026-07-29,Completed,Poor
JOB00131383,CUST00144019,2026-07-29,Completed,Poor
JOB00131384,CUST00144020,2026-07-24,Completed,Poor
JOB00131385,CUST00144021,2026-07-28,Completed,Poor
JOB00131386,CUST00144022,2026-07-26,Completed,Good
JOB00131387,CUST00144023,2026-07-26,Completed,Poor
JOB00131388,CUST00144024,2026-07-24,Completed,Good
JOB00131389,CUST00144025,2026-07-23,Completed,Average
JOB00131390,CUST00144026,2026-07-23,Completed,Average
JOB00131391,CUST00144027,2026-07-29,Completed,Poor
JOB00131392,CUST00144028,2026-07-28,Completed,Good
JOB00131393,CUST00144029,2026-07-29,Completed,Poor
JOB00131394,CUST00144030,2026-07-25,Completed,Good
JOB00131395,CUST00144031,2026-07-29,Completed,Good
JOB00131396,CUST00144032,2026-07-27,Completed,Average
JOB00131397,CUST00144033,2026-07-29,Completed,Poor
JOB00131398,CUST00144034,2026-07-25,Completed,Average
JOB00131399,CUST00144035,2026-07-27,Completed,Average
JOB00131400,CUST00144036,2026-07-23,Completed,Good
JOB00131401,CUST00144037,2026-07-25,Completed,Poor
JOB00131402,CUST00144038,2026-07-27,Completed,Poor
JOB00131403,CUST00144039,2026-07-29,Completed,Good
JOB00131404,CUST00144040,2026-07-29,Completed,Average
JOB00131405,CUST00144041,2026-07-25,Completed,Average
JOB00131406,CUST00144042,2026-07-25,Completed,Poor
JOB00131407,CUST00144043,2026-07-23,Completed,Poor
JOB00131408,CUST00144044,2026-07-25,Completed,Good
JOB00131409,CUST00144045,2026-07-23,Completed,Poor
JOB00131410,CUST00144046,2026-07-29,Completed,Good
JOB00131411,CUST00144047,2026-07-24,Completed,Good
JOB00131412,CUST00144048,2026-07-23,Completed,Average
JOB00131413,CUST00144049,2026-07-27,Completed,Average
JOB00131414,CUST00144050,2026-07-23,Completed,Average
JOB00131415,CUST00144051,2026-07-27,Completed,Good
JOB00131416,CUST00144052,2026-07-24,Completed,Good
JOB00131417,CUST00144053,2026-07-29,Completed,Good
JOB00131418,CUST00144054,2026-07-27,Completed,Poor
JOB00131419,CUST00144055,2026-07-26,Completed,Poor
JOB00131420,CUST00144056,2026-07-24,Completed,Poor
JOB00131421,CUST00144057,2026-07-23,Completed,Average
JOB00131422,CUST00144058,2026-07-23,Completed,Good
JOB00131423,CUST00144059,2026-07-23,Completed,Good
JOB00131424,CUST00144060,2026-07-23,Completed,Good
JOB00131425,CUST00144061,2026-07-23,Completed,Poor
JOB00131426,CUST00144062,2026-07-29,Completed,Good
JOB00131427,CUST00144063,2026-07-23,Completed,Good
JOB00131428,CUST00144064,2026-07-23,Completed,Poor
JOB00131429,CUST00144065,2026-07-28,Completed,Poor
JOB00131430,CUST00144066,2026-07-26,Completed,Poor
JOB00131431,CUST00144067,2026-07-23,Completed,Average
JOB00131432,CUST00144068,2026-07-28,Completed,Poor
JOB00131433,CUST00144069,2026-07-24,Completed,Average
JOB00131434,CUST00144070,2026-07-29,Completed,Average
JOB00131435,CUST00144071,2026-07-26,Completed,Average
JOB00131436,CUST00144072,2026-07-25,Completed,Average
JOB00131437,CUST00144073,2026-07-28,Completed,Average
JOB00131438,CUST00144074,2026-07-24,Completed,Good
JOB00131439,CUST00144075,2026-07-23,Completed,Good
JOB00131440,CUST00144076,2026-07-24,Completed,Average
JOB00131441,CUST00144077,2026-07-27,Completed,Poor
JOB00131442,CUST00144078,2026-07-29,Completed,Average
JOB00131443,CUST00144079,2026-07-27,Completed,Average
JOB00131444,CUST00144080,2026-07-29,Completed,Poor
JOB00131445,CUST00144081,2026-07-24,Completed,Good
JOB00131446,CUST00144082,2026-07-28,Completed,Poor
JOB00131447,CUST00144083,2026-07-26,Completed,Good
JOB00131448,CUST00144084,2026-07-23,Completed,Average
JOB00131449,CUST00144085,2026-07-23,Completed,Average
JOB00131450,CUST00144086,2026-07-29,Completed,Good
JOB00131451,CUST00144087,2026-07-29,Completed,Average
JOB00131452,CUST00144088,2026-07-24,Completed,Good
JOB00131453,CUST00144089,2026-07-28,Completed,Poor
JOB00131454,CUST00144090,2026-07-29,Completed,Average
JOB00131455,CUST00144091,2026-07-24,Completed,Poor
JOB00131456,CUST00144092,2026-07-25,Completed,Average
JOB00131457,CUST00144093,2026-07-23,Completed,Poor
JOB00131458,CUST00144094,2026-07-27,Completed,Good
JOB00131459,CUST00144095,2026-07-29,Completed,Average
JOB00131460,CUST00144096,2026-07-29,Completed,Poor
JOB00131461,CUST00144097,2026-07-23,Completed,Good
JOB00131462,CUST00144098,2026-07-24,Completed,Poor
JOB00131463,CUST00144099,2026-07-23,Completed,Good
JOB00131464,CUST00144100,2026-07-24,Completed,Good
JOB00131465,CUST00144101,2026-07-27,Completed,Average
JOB00131466,CUST00144102,2026-07-25,Completed,Poor
JOB00131467,CUST00144103,2026-07-24,Completed,Good
JOB00131468,CUST00144104,2026-07-24,Completed,Good
JOB00131469,CUST00144105,2026-07-29,Completed,Average
JOB00131470,CUST00144106,2026-07-28,Completed,Good
JOB00131471,CUST00144107,2026-07-25,Completed,Good
JOB00131472,CUST00144108,2026-07-24,Completed,Poor
JOB00131473,CUST00144109,2026-07-27,Completed,Average
JOB00131474,CUST00144110,2026-07-24,Completed,Good
JOB00131475,CUST00144111,2026-07-25,Completed,Poor
JOB00131476,CUST00144112,2026-07-26,Completed,Poor
JOB00131477,CUST00144113,2026-07-29,Completed,Average
JOB00131478,CUST00144114,2026-07-25,Completed,Average
JOB00131479,CUST00144115,2026-07-24,Completed,Average
JOB00131480,CUST00144116,2026-07-26,Completed,Poor
JOB00131481,CUST00144117,2026-07-25,Completed,Good
JOB00131482,CUST00144118,2026-07-26,Completed,Poor
JOB00131483,CUST00144119,2026-07-24,Completed,Average
JOB00131484,CUST00144120,2026-07-26,Completed,Good
JOB00131485,CUST00144121,2026-07-23,Completed,Good
JOB00131486,CUST00144122,2026-07-27,Completed,Good
JOB00131487,CUST00144123,2026-07-25,Completed,Average
JOB00131488,CUST00144124,2026-07-28,Completed,Good
JOB00131489,CUST00144125,2026-07-28,Completed,Good
JOB00131490,CUST00144126,2026-07-23,Completed,Poor
JOB00131491,CUST00144127,2026-07-24,Completed,Average
JOB00131492,CUST00144128,2026-07-24,Completed,Poor
JOB00131493,CUST00144129,2026-07-25,Completed,Average
JOB00131494,CUST00144130,2026-07-28,Completed,Average
JOB00131495,CUST00144131,2026-07-28,Completed,Poor
JOB00131496,CUST00144132,2026-07-27,Completed,Good
JOB00131497,CUST00144133,2026-07-24,Completed,Average
JOB00131498,CUST00144134,2026-07-23,Completed,Good
JOB00131499,CUST00144135,2026-07-29,Completed,Average
JOB00131500,CUST00144136,2026-07-24,Completed,Good
JOB00131501,CUST00144137,2026-07-24,Completed,Poor
JOB00131502,CUST00144138,2026-07-29,Completed,Good
JOB00131503,CUST00144139,2026-07-24,Completed,Average
JOB00131504,CUST00144140,2026-07-24,Completed,Average
JOB00131505,CUST00144141,2026-07-25,Completed,Average
JOB00131506,CUST00144142,2026-07-24,Completed,Average
JOB00131507,CUST00144143,2026-07-27,Completed,Good
JOB00131508,CUST00144144,2026-07-23,Completed,Average
JOB00131509,CUST00144145,2026-07-23,Completed,Poor
JOB00131510,CUST00144146,2026-07-26,Completed,Average
JOB00131511,CUST00144147,2026-07-23,Completed,Good
JOB00131512,CUST00144148,2026-07-28,Completed,Good
JOB00131513,CUST00144149,2026-07-23,Completed,Average
JOB00131514,CUST00144150,2026-07-26,Completed,Poor
JOB00131515,CUST00144151,2026-07-26,Completed,Poor
JOB00131516,CUST00144152,2026-07-25,Completed,Average
JOB00131517,CUST00144153,2026-07-26,Completed,Good
JOB00131518,CUST00144154,2026-07-28,Completed,Good
JOB00131519,CUST00144155,2026-07-27,Completed,Average
JOB00131520,CUST00144156,2026-07-24,Completed,Poor
JOB00131521,CUST00144157,2026-07-23,Completed,Poor
JOB00131522,CUST00144158,2026-07-29,Completed,Good
JOB00131523,CUST00144159,2026-07-25,Completed,Poor
JOB00131524,CUST00144160,2026-07-29,Completed,Poor
JOB00131525,CUST00144161,2026-07-28,Completed,Good
JOB00131526,CUST00144162,2026-07-24,Completed,Poor
JOB00131527,CUST00144163,2026-07-26,Completed,Poor
JOB00131528,CUST00144164,2026-07-26,Completed,Average
JOB00131529,CUST00144165,2026-07-28,Completed,Poor
JOB00131530,CUST00144166,2026-07-23,Completed,Good
JOB00131531,CUST00144167,2026-07-25,Completed,Poor
JOB00131532,CUST00144168,2026-07-24,Completed,Poor
JOB00131533,CUST00144169,2026-07-25,Completed,Good
JOB00131534,CUST00144170,2026-07-24,Completed,Poor
JOB00131535,CUST00144171,2026-07-25,Completed,Poor
JOB00131536,CUST00144172,2026-07-28,Completed,Poor
JOB00131537,CUST00144173,2026-07-23,Completed,Good
JOB00131538,CUST00144174,2026-07-26,Completed,Average
JOB00131539,CUST00144175,2026-07-28,Completed,Poor
JOB00131540,CUST00144176,2026-07-29,Completed,Poor
JOB00131541,CUST00144177,2026-07-29,Completed,Poor
JOB00131542,CUST00144178,2026-07-26,Completed,Good
JOB00131543,CUST00144179,2026-07-25,Completed,Average
JOB00131544,CUST00144180,2026-07-28,Completed,Good
JOB00131545,CUST00144181,2026-07-29,Completed,Poor
JOB00131546,CUST00144182,2026-07-25,Completed,Poor
JOB00131547,CUST00144183,2026-07-27,Completed,Poor
JOB00131548,CUST00144184,2026-07-24,Completed,Average
JOB00131549,CUST00144185,2026-07-23,Completed,Poor
JOB00131550,CUST00144186,2026-07-29,Completed,Poor
JOB00131551,CUST00144187,2026-07-23,Completed,Poor
JOB00131552,CUST00144188,2026-07-28,Completed,Good
JOB00131553,CUST00144189,2026-07-23,Completed,Good
JOB00131554,CUST00144190,2026-07-27,Completed,Good
JOB00131555,CUST00144191,2026-07-23,Completed,Poor
JOB00131556,CUST00144192,2026-07-28,Completed,Good
JOB00131557,CUST00144193,2026-07-23,Completed,Good
JOB00131558,CUST00144194,2026-07-29,Completed,Average
JOB00131559,CUST00144195,2026-07-25,Completed,Poor
JOB00131560,CUST00144196,2026-07-24,Completed,Average
JOB00131561,CUST00144197,2026-07-23,Completed,Average
JOB00131562,CUST00144198,2026-07-26,Completed,Average
JOB00131563,CUST00144199,2026-07-25,Completed,Poor
JOB00131564,CUST00144200,2026-07-27,Completed,Average
JOB00131565,CUST00144201,2026-07-23,Completed,Average
JOB00131566,CUST00144202,2026-07-26,Completed,Poor
JOB00131567,CUST00144203,2026-07-29,Completed,Good
JOB00131568,CUST00144204,2026-07-29,Completed,Poor
JOB00131569,CUST00144205,2026-07-24,Completed,Poor
JOB00131570,CUST00144206,2026-07-28,Completed,Good
JOB00131571,CUST00144207,2026-07-29,Completed,Average
JOB00131572,CUST00144208,2026-07-24,Completed,Average
JOB00131573,CUST00144209,2026-07-26,Completed,Good
JOB00131574,CUST00144210,2026-07-26,Completed,Good
JOB00131575,CUST00144211,2026-07-23,Completed,Poor
JOB00131576,CUST00144212,2026-07-23,Completed,Average
JOB00131577,CUST00144213,2026-07-27,Completed,Average
JOB00131578,CUST00144214,2026-07-28,Completed,Average
JOB00131579,CUST00144215,2026-07-24,Completed,Good
JOB00131580,CUST00144216,2026-07-29,Completed,Average
JOB00131581,CUST00144217,2026-07-26,Completed,Average
JOB00131582,CUST00144218,2026-07-23,Completed,Good
JOB00131583,CUST00144219,2026-07-28,Completed,Average
JOB00131584,CUST00144220,2026-07-25,Completed,Average
JOB00131585,CUST00144221,2026-07-25,Completed,Poor
JOB00131586,CUST00144222,2026-07-26,Completed,Poor
JOB00131587,CUST00144223,2026-07-25,Completed,Good
JOB00131588,CUST00144224,2026-07-23,Completed,Good
JOB00131589,CUST00144225,2026-07-23,Completed,Poor
JOB00131590,CUST00144226,2026-07-25,Completed,Average
JOB00131591,CUST00144227,2026-07-25,Completed,Good
JOB00131592,CUST00144228,2026-07-29,Completed,Average
JOB00131593,CUST00144229,2026-07-27,Completed,Average
JOB00131594,CUST00144230,2026-07-24,Completed,Poor
JOB00131595,CUST00144231,2026-07-29,Completed,Average
JOB00131596,CUST00144232,2026-07-24,Completed,Good
JOB00131597,CUST00144233,2026-07-29,Completed,Average
JOB00131598,CUST00144234,2026-07-27,Completed,Poor
JOB00131599,CUST00144235,2026-07-23,Completed,Average
JOB00131600,CUST00144236,2026-07-24,Completed,Average
JOB00131601,CUST00144237,2026-07-24,Completed,Good
JOB00131602,CUST00144238,2026-07-28,Completed,Poor
JOB00131603,CUST00144239,2026-07-27,Completed,Average
JOB00131604,CUST00144240,2026-07-27,Completed,Average
JOB00131605,CUST00144241,2026-07-26,Completed,Good
JOB00131606,CUST00144242,2026-07-27,Completed,Good
JOB00131607,CUST00144243,2026-07-27,Completed,Good
JOB00131608,CUST00144244,2026-07-29,Completed,Average
JOB00131609,CUST00144245,2026-07-29,Completed,Average
JOB00131610,CUST00144246,2026-07-29,Completed,Good
JOB00131611,CUST00144247,2026-07-26,Completed,Average
JOB00131612,CUST00144248,2026-07-25,Completed,Good
JOB00131613,CUST00144249,2026-07-26,Completed,Average
JOB00131614,CUST00144250,2026-07-23,Completed,Good
JOB00131615,CUST00144251,2026-07-26,Completed,Average
JOB00131616,CUST00144252,2026-07-26,Completed,Good
JOB00131617,CUST00144253,2026-07-26,Completed,Average
JOB00131618,CUST00144254,2026-07-24,Completed,Poor
JOB00131619,CUST00144255,2026-07-29,Completed,Poor
JOB00131620,CUST00144256,2026-07-25,Completed,Average
JOB00131621,CUST00144257,2026-07-24,Completed,Average
JOB00131622,CUST00144258,2026-07-29,Completed,Poor
JOB00131623,CUST00144259,2026-07-29,Completed,Average
JOB00131624,CUST00144260,2026-07-24,Completed,Good
JOB00131625,CUST00144261,2026-07-27,Completed,Average
JOB00131626,CUST00144262,2026-07-29,Completed,Poor
JOB00131627,CUST00144263,2026-07-27,Completed,Average
JOB00131628,CUST00144264,2026-07-28,Completed,Good
JOB00131629,CUST00144265,2026-07-24,Completed,Good
JOB00131630,CUST00144266,2026-07-25,Completed,Poor
JOB00131631,CUST00144267,2026-07-24,Completed,Average
JOB00131632,CUST00144268,2026-07-26,Completed,Poor
JOB00131633,CUST00144269,2026-07-27,Completed,Poor
JOB00131634,CUST00144270,2026-07-23,Completed,Average
JOB00131635,CUST00144271,2026-07-26,Completed,Good
JOB00131636,CUST00144272,2026-07-26,Completed,Poor
JOB00131637,CUST00144273,2026-07-25,Completed,Good
JOB00131638,CUST00144274,2026-07-24,Completed,Good
JOB00131639,CUST00144275,2026-07-29,Completed,Poor
JOB00131640,CUST00144276,2026-07-28,Completed,Poor
JOB00131641,CUST00144277,2026-07-25,Completed,Good
JOB00131642,CUST00144278,2026-07-25,Completed,Poor
JOB00131643,CUST00144279,2026-07-25,Completed,Good
JOB00131644,CUST00144280,2026-07-25,Completed,Average
JOB00131645,CUST00144281,2026-07-24,Completed,Average
JOB00131646,CUST00144282,2026-07-28,Completed,Poor
JOB00131647,CUST00144283,2026-07-27,Completed,Poor
JOB00131648,CUST00144284,2026-07-28,Completed,Poor
JOB00131649,CUST00144285,2026-07-23,Completed,Good
JOB00131650,CUST00144286,2026-07-25,Completed,Poor
