customer_id,boiler_id,installation_date,boiler_type,boiler_manufacturer,model,energy_rating,voltage,have_insurance,last_service_date,fault_history
CUST00159793,PROD003,2018-05-03,Conventional,Ideal,Model X,B,230V,No,,F22
CUST00215764,PROD007,2018-10-30,Combi,Worcester Bosch,Model X,A,230V,No,,EA
CUST00270333,PROD001,2019-12-13,Conventional,Glow-worm,Model X,A,230V,No,,Ignition Failure
CUST00134516,PROD008,2024-03-06,System,Baxi,Model X,A,230V,No,,None
CUST00081960,PROD008,2019-01-22,Conventional,Worcester Bosch,Model X,C,230V,Yes,,EA
CUST00040194,PROD003,2021-05-06,Combi,Vaillant,Model X,D,230V,No,,Ignition Failure
CUST00218169,PROD004,2018-12-17,Conventional,Worcester Bosch,Model X,D,230V,Yes,,EA
CUST00012142,PROD002,2021-05-06,Combi,Vaillant,Model X,B,230V,No,,EA
CUST00133844,PROD009,2026-06-24,Conventional,Viessmann,Model X,B,230V,Yes,,Ignition Failure
CUST00010846,PROD003,2019-06-25,System,Viessmann,Model X,C,230V,No,,F22
CUST00216143,PROD001,2023-11-22,Combi,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00180695,PROD003,2025-05-26,Conventional,Worcester Bosch,Model X,A,230V,No,,F22
CUST00253887,PROD001,2022-06-06,Conventional,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00259520,PROD003,2019-04-24,Combi,Ideal,Model X,D,230V,Yes,,Ignition Failure
CUST00047918,PROD006,2025-08-01,System,Baxi,Model X,A,230V,Yes,,EA
CUST00224250,PROD003,2021-04-13,Combi,Vaillant,Model X,C,230V,No,,F22
CUST00011355,PROD008,2021-03-22,Conventional,Worcester Bosch,Model X,A,230V,No,,F22
CUST00228215,PROD006,2020-04-06,System,Viessmann,Model X,D,230V,No,,None
CUST00071503,PROD008,2023-07-29,Conventional,Baxi,Model X,B,230V,No,,F22
CUST00024694,PROD006,2019-07-09,Combi,Ideal,Model X,B,230V,No,,EA
CUST00186087,PROD010,2019-02-06,System,Viessmann,Model X,B,230V,Yes,,F22
CUST00187807,PROD007,2021-03-14,Combi,Vaillant,Model X,C,230V,Yes,,None
CUST00058383,PROD009,2021-02-13,Conventional,Glow-worm,Model X,B,230V,Yes,,F22
CUST00197564,PROD007,2022-03-22,System,Baxi,Model X,C,230V,No,,EA
CUST00106723,PROD005,2024-05-18,Conventional,Baxi,Model X,B,230V,No,,EA
CUST00027595,PROD009,2021-01-08,Combi,Worcester Bosch,Model X,A,230V,No,,Ignition Failure
CUST00125377,PROD006,2019-11-07,System,Ideal,Model X,B,230V,No,,EA
CUST00061708,PROD005,2024-05-07,System,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00222091,PROD006,2025-07-03,Conventional,Viessmann,Model X,D,230V,Yes,,Ignition Failure
CUST00130804,PROD010,2021-07-12,Conventional,Ideal,Model X,D,230V,No,,None
CUST00269781,PROD004,2022-03-23,Combi,Vaillant,Model X,D,230V,No,,F75
CUST00179086,PROD005,2025-03-24,Combi,Baxi,Model X,C,230V,Yes,,Ignition Failure
CUST00038335,PROD009,2019-12-24,Conventional,Worcester Bosch,Model X,B,230V,No,,EA
CUST00156154,PROD008,2025-09-14,Combi,Baxi,Model X,A,230V,Yes,,F75
CUST00237080,PROD004,2020-03-09,System,Vaillant,Model X,A,230V,Yes,,None
CUST00060920,PROD008,2023-04-30,Combi,Ideal,Model X,B,230V,Yes,,None
CUST00005468,PROD008,2023-05-26,System,Worcester Bosch,Model X,A,230V,No,,None
CUST00094881,PROD006,2026-02-12,Conventional,Baxi,Model X,A,230V,No,,EA
CUST00063095,PROD008,2021-03-13,Conventional,Glow-worm,Model X,C,230V,No,,EA
CUST00109304,PROD009,2018-03-02,System,Viessmann,Model X,B,230V,No,,F75
CUST00048183,PROD001,2024-12-21,System,Glow-worm,Model X,A,230V,No,,Ignition Failure
CUST00212445,PROD004,2024-01-12,Combi,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00204441,PROD010,2023-01-28,System,Viessmann,Model X,D,230V,No,,F22
CUST00163174,PROD010,2022-07-28,Combi,Ideal,Model X,D,230V,No,,None
CUST00139552,PROD008,2024-04-29,Combi,Worcester Bosch,Model X,A,230V,No,,EA
CUST00195212,PROD006,2019-04-28,Combi,Glow-worm,Model X,B,230V,No,,F75
CUST00149421,PROD007,2024-10-12,Combi,Worcester Bosch,Model X,C,230V,No,,None
CUST00207338,PROD009,2026-01-30,System,Ideal,Model X,B,230V,Yes,,F22
CUST00271565,PROD009,2018-01-01,Combi,Viessmann,Model X,D,230V,Yes,,Ignition Failure
CUST00083075,PROD008,2020-03-21,System,Glow-worm,Model X,D,230V,No,,Ignition Failure
CUST00201105,PROD002,2026-01-02,Combi,Ideal,Model X,C,230V,Yes,,F22
CUST00174485,PROD008,2019-06-01,Combi,Glow-worm,Model X,C,230V,Yes,,EA
CUST00068649,PROD007,2022-05-21,System,Viessmann,Model X,A,230V,No,,EA
CUST00107165,PROD002,2020-04-01,Combi,Viessmann,Model X,A,230V,No,,F75
CUST00000794,PROD005,2024-12-07,Conventional,Vaillant,Model X,C,230V,Yes,,F22
CUST00261769,PROD008,2020-01-10,System,Glow-worm,Model X,A,230V,No,,Ignition Failure
CUST00167160,PROD005,2020-01-30,Combi,Viessmann,Model X,C,230V,Yes,,EA
CUST00071281,PROD010,2025-07-04,Conventional,Ideal,Model X,A,230V,Yes,,EA
CUST00199138,PROD003,2018-10-03,System,Glow-worm,Model X,A,230V,Yes,,F22
CUST00072262,PROD004,2019-12-03,Combi,Viessmann,Model X,D,230V,No,,F22
CUST00172041,PROD006,2023-07-07,Conventional,Glow-worm,Model X,B,230V,Yes,,None
CUST00204652,PROD007,2020-11-14,System,Baxi,Model X,A,230V,No,,None
CUST00238573,PROD008,2018-04-27,System,Worcester Bosch,Model X,C,230V,Yes,,F75
CUST00255340,PROD010,2025-12-04,Combi,Ideal,Model X,A,230V,No,,F22
CUST00187054,PROD008,2024-02-01,Conventional,Viessmann,Model X,B,230V,Yes,,None
CUST00157290,PROD004,2018-02-03,Conventional,Worcester Bosch,Model X,A,230V,Yes,,EA
CUST00142246,PROD010,2023-02-22,Combi,Vaillant,Model X,C,230V,No,,None
CUST00158528,PROD005,2018-08-18,Conventional,Ideal,Model X,D,230V,No,,None
CUST00251077,PROD007,2018-08-11,Combi,Worcester Bosch,Model X,D,230V,No,,Ignition Failure
CUST00105664,PROD002,2023-02-19,System,Glow-worm,Model X,A,230V,Yes,,Ignition Failure
CUST00057735,PROD003,2022-04-15,Conventional,Worcester Bosch,Model X,B,230V,Yes,,F75
CUST00086694,PROD010,2020-05-11,Conventional,Glow-worm,Model X,D,230V,No,,EA
CUST00024606,PROD005,2025-03-02,Combi,Vaillant,Model X,A,230V,Yes,,F75
CUST00134480,PROD008,2024-06-21,Combi,Viessmann,Model X,C,230V,No,,F75
CUST00255600,PROD002,2020-09-22,Conventional,Viessmann,Model X,B,230V,Yes,,F75
CUST00058032,PROD002,2019-10-15,Combi,Baxi,Model X,D,230V,No,,F75
CUST00043661,PROD004,2019-09-25,Combi,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00158217,PROD001,2018-08-03,System,Viessmann,Model X,D,230V,Yes,,Ignition Failure
CUST00269512,PROD006,2019-12-02,System,Vaillant,Model X,B,230V,No,,F22
CUST00127044,PROD003,2021-05-15,Conventional,Viessmann,Model X,B,230V,No,,Ignition Failure
CUST00239410,PROD009,2021-03-31,Conventional,Ideal,Model X,B,230V,No,,Ignition Failure
CUST00242267,PROD004,2024-06-02,System,Viessmann,Model X,B,230V,No,,F75
CUST00255101,PROD010,2023-11-07,Conventional,Ideal,Model X,C,230V,No,,F22
CUST00024899,PROD010,2018-05-27,Conventional,Worcester Bosch,Model X,C,230V,No,,Ignition Failure
CUST00267276,PROD007,2024-10-16,Combi,Ideal,Model X,A,230V,Yes,,F75
CUST00168116,PROD003,2018-07-05,Conventional,Viessmann,Model X,C,230V,No,,F22
CUST00091886,PROD004,2021-04-02,System,Baxi,Model X,A,230V,Yes,,F75
CUST00205833,PROD008,2018-05-01,System,Vaillant,Model X,B,230V,Yes,,EA
CUST00178473,PROD010,2026-05-18,Combi,Vaillant,Model X,D,230V,Yes,,Ignition Failure
CUST00046333,PROD003,2022-11-06,Combi,Vaillant,Model X,C,230V,Yes,,EA
CUST00176248,PROD006,2025-03-22,Conventional,Glow-worm,Model X,C,230V,Yes,,F75
CUST00270771,PROD002,2023-11-26,Combi,Glow-worm,Model X,D,230V,No,,None
CUST00161353,PROD010,2025-06-01,System,Glow-worm,Model X,C,230V,No,,EA
CUST00081179,PROD007,2021-07-15,Combi,Vaillant,Model X,A,230V,No,,F75
CUST00122377,PROD001,2024-10-15,Combi,Ideal,Model X,C,230V,No,,EA
CUST00066229,PROD003,2021-08-11,Combi,Viessmann,Model X,A,230V,Yes,,F75
CUST00223739,PROD003,2023-05-28,Conventional,Baxi,Model X,B,230V,Yes,,F22
CUST00017181,PROD004,2019-10-19,Combi,Baxi,Model X,B,230V,No,,F22
CUST00001363,PROD009,2021-01-20,Conventional,Ideal,Model X,B,230V,Yes,,F75
CUST00051021,PROD009,2021-08-04,System,Glow-worm,Model X,A,230V,Yes,,F22
CUST00236971,PROD002,2024-07-20,Combi,Viessmann,Model X,B,230V,Yes,,None
CUST00075780,PROD003,2018-09-27,Conventional,Glow-worm,Model X,A,230V,No,,EA
CUST00002107,PROD010,2020-08-14,Conventional,Ideal,Model X,C,230V,Yes,,F22
CUST00191862,PROD002,2019-08-10,Combi,Glow-worm,Model X,B,230V,Yes,,None
CUST00016654,PROD010,2018-12-18,Combi,Worcester Bosch,Model X,C,230V,No,,F22
CUST00041721,PROD010,2020-10-18,System,Vaillant,Model X,C,230V,Yes,,None
CUST00030444,PROD009,2024-10-31,Combi,Vaillant,Model X,B,230V,Yes,,F75
CUST00031178,PROD004,2025-11-08,Conventional,Viessmann,Model X,A,230V,No,,F22
CUST00162344,PROD010,2018-09-10,Conventional,Ideal,Model X,C,230V,Yes,,F22
CUST00117025,PROD008,2023-01-12,Conventional,Glow-worm,Model X,B,230V,No,,Ignition Failure
CUST00198432,PROD010,2020-01-19,Conventional,Glow-worm,Model X,D,230V,Yes,,F22
CUST00121152,PROD002,2021-09-12,Conventional,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00233503,PROD003,2019-07-28,Conventional,Baxi,Model X,D,230V,No,,F75
CUST00257213,PROD010,2019-09-01,Conventional,Baxi,Model X,A,230V,Yes,,F75
CUST00022179,PROD010,2018-06-28,Conventional,Baxi,Model X,D,230V,Yes,,F75
CUST00052090,PROD004,2024-03-24,System,Viessmann,Model X,A,230V,Yes,,F75
CUST00239983,PROD001,2023-03-18,Combi,Glow-worm,Model X,C,230V,Yes,,None
CUST00153172,PROD007,2018-08-01,Combi,Ideal,Model X,C,230V,No,,None
CUST00178117,PROD003,2023-09-24,Combi,Glow-worm,Model X,D,230V,Yes,,F75
CUST00181616,PROD001,2022-01-30,System,Vaillant,Model X,C,230V,Yes,,F75
CUST00026938,PROD004,2025-03-30,System,Ideal,Model X,C,230V,Yes,,F75
CUST00136564,PROD009,2018-06-17,Combi,Ideal,Model X,A,230V,No,,F22
CUST00241386,PROD008,2026-06-19,Combi,Vaillant,Model X,D,230V,No,,Ignition Failure
CUST00139435,PROD010,2025-12-15,Combi,Baxi,Model X,A,230V,Yes,,Ignition Failure
CUST00058183,PROD010,2019-10-28,Combi,Vaillant,Model X,C,230V,No,,None
CUST00209505,PROD005,2020-08-28,Combi,Worcester Bosch,Model X,B,230V,Yes,,F22
CUST00233752,PROD005,2021-11-24,Combi,Worcester Bosch,Model X,A,230V,No,,None
CUST00049416,PROD006,2021-12-14,Combi,Vaillant,Model X,A,230V,No,,None
CUST00163368,PROD010,2024-10-03,Combi,Worcester Bosch,Model X,D,230V,No,,F22
CUST00197246,PROD004,2023-10-13,System,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00096296,PROD005,2022-05-01,System,Glow-worm,Model X,B,230V,No,,Ignition Failure
CUST00233163,PROD010,2024-09-14,System,Viessmann,Model X,A,230V,No,,Ignition Failure
CUST00107237,PROD004,2024-06-11,Combi,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00146972,PROD010,2021-05-09,Combi,Glow-worm,Model X,B,230V,Yes,,None
CUST00095461,PROD007,2026-02-21,System,Viessmann,Model X,B,230V,No,,EA
CUST00105242,PROD004,2022-05-10,Conventional,Viessmann,Model X,C,230V,No,,None
CUST00149172,PROD004,2019-05-12,System,Glow-worm,Model X,B,230V,Yes,,EA
CUST00161590,PROD005,2020-09-16,Conventional,Baxi,Model X,A,230V,Yes,,None
CUST00170692,PROD001,2018-11-24,System,Viessmann,Model X,C,230V,Yes,,EA
CUST00235832,PROD001,2024-07-02,Conventional,Ideal,Model X,A,230V,Yes,,EA
CUST00244682,PROD007,2019-10-05,Combi,Worcester Bosch,Model X,A,230V,No,,EA
CUST00243574,PROD001,2020-08-25,Combi,Glow-worm,Model X,D,230V,No,,None
CUST00016306,PROD008,2022-09-16,Conventional,Baxi,Model X,D,230V,Yes,,None
CUST00262970,PROD005,2021-12-10,Conventional,Viessmann,Model X,C,230V,No,,F22
CUST00079585,PROD006,2024-07-17,Combi,Vaillant,Model X,D,230V,Yes,,EA
CUST00085194,PROD003,2022-09-11,Conventional,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00124522,PROD006,2024-09-22,System,Worcester Bosch,Model X,A,230V,No,,F22
CUST00208086,PROD001,2024-03-26,System,Baxi,Model X,C,230V,No,,F75
CUST00181363,PROD009,2026-06-20,Conventional,Viessmann,Model X,B,230V,No,,F75
CUST00115527,PROD005,2020-08-18,Combi,Baxi,Model X,B,230V,No,,Ignition Failure
CUST00189906,PROD001,2024-04-11,Conventional,Worcester Bosch,Model X,D,230V,No,,None
CUST00031633,PROD009,2024-07-31,System,Vaillant,Model X,C,230V,Yes,,F75
CUST00018835,PROD010,2021-07-12,Conventional,Glow-worm,Model X,D,230V,Yes,,EA
CUST00032326,PROD003,2025-02-19,Combi,Vaillant,Model X,A,230V,Yes,,EA
CUST00270968,PROD009,2025-12-16,Conventional,Viessmann,Model X,D,230V,No,,F22
CUST00008929,PROD007,2023-04-23,Combi,Viessmann,Model X,B,230V,No,,EA
CUST00051466,PROD009,2021-10-28,Conventional,Vaillant,Model X,C,230V,No,,EA
CUST00170135,PROD001,2018-11-19,Combi,Glow-worm,Model X,A,230V,No,,EA
CUST00238952,PROD006,2021-08-19,Conventional,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00131710,PROD010,2021-05-16,System,Glow-worm,Model X,D,230V,No,,F75
CUST00055977,PROD009,2024-04-17,System,Glow-worm,Model X,C,230V,Yes,,F75
CUST00152915,PROD004,2020-03-05,System,Vaillant,Model X,A,230V,No,,F22
CUST00108090,PROD004,2018-11-15,Conventional,Worcester Bosch,Model X,C,230V,Yes,,F75
CUST00026252,PROD003,2023-09-12,System,Worcester Bosch,Model X,D,230V,Yes,,EA
CUST00214902,PROD007,2023-05-13,Conventional,Viessmann,Model X,B,230V,No,,F75
CUST00152738,PROD008,2024-08-15,Combi,Vaillant,Model X,B,230V,Yes,,None
CUST00221916,PROD004,2018-09-30,Conventional,Vaillant,Model X,A,230V,Yes,,F22
CUST00050562,PROD007,2026-03-07,Conventional,Worcester Bosch,Model X,C,230V,No,,F22
CUST00177464,PROD009,2025-12-02,Conventional,Worcester Bosch,Model X,C,230V,Yes,,F22
CUST00058603,PROD006,2021-09-27,Conventional,Viessmann,Model X,C,230V,No,,None
CUST00164932,PROD003,2023-06-21,System,Ideal,Model X,C,230V,Yes,,EA
CUST00135756,PROD005,2024-07-03,System,Vaillant,Model X,C,230V,Yes,,F75
CUST00089328,PROD001,2020-05-10,Conventional,Viessmann,Model X,D,230V,No,,EA
CUST00062939,PROD008,2026-04-17,Combi,Viessmann,Model X,A,230V,Yes,,F75
CUST00064311,PROD004,2021-02-28,Combi,Glow-worm,Model X,C,230V,Yes,,F75
CUST00200556,PROD010,2026-01-04,Combi,Glow-worm,Model X,B,230V,No,,EA
CUST00123184,PROD010,2019-10-12,System,Ideal,Model X,D,230V,No,,F75
CUST00127004,PROD009,2022-03-04,Combi,Worcester Bosch,Model X,D,230V,No,,F22
CUST00021715,PROD007,2024-02-18,System,Ideal,Model X,B,230V,No,,Ignition Failure
CUST00217204,PROD007,2018-05-03,Conventional,Ideal,Model X,C,230V,No,,EA
CUST00215557,PROD008,2025-01-10,Combi,Glow-worm,Model X,C,230V,No,,F22
CUST00228583,PROD010,2023-04-11,System,Glow-worm,Model X,D,230V,No,,None
CUST00022964,PROD003,2023-11-05,Conventional,Vaillant,Model X,A,230V,Yes,,F22
CUST00116056,PROD005,2018-05-28,Combi,Ideal,Model X,D,230V,Yes,,None
CUST00206649,PROD005,2021-06-29,System,Baxi,Model X,C,230V,Yes,,None
CUST00101559,PROD007,2022-01-07,Combi,Worcester Bosch,Model X,C,230V,No,,F22
CUST00252261,PROD007,2025-07-26,Conventional,Worcester Bosch,Model X,B,230V,No,,F22
CUST00191821,PROD004,2024-07-10,Conventional,Glow-worm,Model X,B,230V,No,,Ignition Failure
CUST00225831,PROD002,2020-05-17,Conventional,Baxi,Model X,D,230V,No,,F75
CUST00111164,PROD009,2020-11-19,System,Glow-worm,Model X,B,230V,Yes,,None
CUST00196987,PROD006,2026-07-06,Conventional,Vaillant,Model X,C,230V,No,,EA
CUST00257707,PROD008,2019-12-10,Combi,Baxi,Model X,A,230V,Yes,,Ignition Failure
CUST00058029,PROD007,2019-02-23,Conventional,Glow-worm,Model X,A,230V,Yes,,F75
CUST00206997,PROD001,2018-02-20,Combi,Viessmann,Model X,D,230V,Yes,,None
CUST00038691,PROD004,2023-03-14,System,Glow-worm,Model X,B,230V,No,,F75
CUST00051323,PROD001,2025-10-31,Conventional,Worcester Bosch,Model X,C,230V,No,,Ignition Failure
CUST00097542,PROD007,2023-03-01,Conventional,Glow-worm,Model X,A,230V,No,,F22
CUST00128690,PROD004,2021-03-22,Combi,Viessmann,Model X,A,230V,Yes,,Ignition Failure
CUST00246968,PROD001,2020-02-15,System,Worcester Bosch,Model X,C,230V,Yes,,EA
CUST00201525,PROD002,2023-03-20,System,Glow-worm,Model X,A,230V,No,,EA
CUST00148273,PROD005,2021-01-06,Combi,Baxi,Model X,D,230V,Yes,,F75
CUST00194513,PROD002,2020-10-06,Combi,Viessmann,Model X,C,230V,Yes,,F22
CUST00000180,PROD004,2026-05-13,Combi,Baxi,Model X,B,230V,Yes,,F22
CUST00123472,PROD005,2025-04-05,System,Vaillant,Model X,A,230V,Yes,,None
CUST00061675,PROD001,2024-09-15,Combi,Ideal,Model X,D,230V,No,,F75
CUST00268694,PROD003,2018-08-22,Combi,Worcester Bosch,Model X,C,230V,Yes,,F75
CUST00215182,PROD003,2024-11-02,System,Worcester Bosch,Model X,B,230V,No,,Ignition Failure
CUST00228671,PROD002,2019-04-14,Combi,Ideal,Model X,D,230V,No,,EA
CUST00036172,PROD003,2021-06-13,Combi,Ideal,Model X,A,230V,Yes,,F22
CUST00206312,PROD004,2020-09-28,Conventional,Ideal,Model X,A,230V,No,,F75
CUST00167947,PROD002,2022-02-19,System,Vaillant,Model X,B,230V,Yes,,None
CUST00203831,PROD002,2025-10-01,Combi,Vaillant,Model X,D,230V,No,,F22
CUST00039724,PROD005,2018-08-04,System,Worcester Bosch,Model X,B,230V,No,,EA
CUST00107444,PROD004,2026-06-17,Combi,Ideal,Model X,B,230V,No,,F22
CUST00115930,PROD008,2025-01-19,Combi,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00007112,PROD008,2021-11-26,Combi,Baxi,Model X,C,230V,No,,Ignition Failure
CUST00230136,PROD009,2026-04-12,Conventional,Ideal,Model X,D,230V,Yes,,F75
CUST00039814,PROD004,2025-04-02,Conventional,Worcester Bosch,Model X,C,230V,Yes,,F75
CUST00001094,PROD003,2022-08-01,System,Worcester Bosch,Model X,A,230V,No,,EA
CUST00084079,PROD007,2018-05-14,Conventional,Glow-worm,Model X,A,230V,No,,F22
CUST00112354,PROD005,2025-07-14,Combi,Ideal,Model X,A,230V,Yes,,Ignition Failure
CUST00201821,PROD001,2026-06-05,System,Vaillant,Model X,B,230V,No,,F75
CUST00056704,PROD001,2020-05-10,System,Ideal,Model X,B,230V,No,,F22
CUST00031996,PROD008,2025-10-14,System,Glow-worm,Model X,C,230V,Yes,,F22
CUST00108574,PROD001,2020-09-06,Combi,Viessmann,Model X,C,230V,Yes,,None
CUST00151783,PROD001,2018-04-22,Conventional,Viessmann,Model X,C,230V,Yes,,None
CUST00157698,PROD005,2026-01-07,Combi,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00234293,PROD006,2025-02-06,Combi,Glow-worm,Model X,B,230V,No,,EA
CUST00176612,PROD003,2026-06-14,Combi,Glow-worm,Model X,C,230V,Yes,,F22
CUST00063014,PROD004,2019-02-23,System,Baxi,Model X,A,230V,Yes,,F22
CUST00073482,PROD007,2020-07-22,System,Ideal,Model X,B,230V,No,,F22
CUST00206245,PROD004,2024-12-26,System,Baxi,Model X,D,230V,No,,None
CUST00268614,PROD002,2021-08-12,Combi,Baxi,Model X,A,230V,Yes,,F75
CUST00172855,PROD005,2019-07-18,Conventional,Viessmann,Model X,A,230V,Yes,,EA
CUST00072986,PROD004,2025-05-24,Conventional,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00004180,PROD007,2026-01-14,Conventional,Ideal,Model X,B,230V,Yes,,EA
CUST00197624,PROD008,2019-12-20,System,Vaillant,Model X,B,230V,No,,F75
CUST00006073,PROD006,2019-03-26,System,Baxi,Model X,B,230V,Yes,,EA
CUST00140878,PROD008,2021-02-22,Conventional,Viessmann,Model X,A,230V,No,,None
CUST00065707,PROD006,2023-06-30,Combi,Viessmann,Model X,C,230V,Yes,,Ignition Failure
CUST00177833,PROD006,2026-03-13,System,Baxi,Model X,C,230V,No,,F22
CUST00080003,PROD004,2024-06-13,Conventional,Viessmann,Model X,D,230V,Yes,,F75
CUST00226930,PROD005,2020-11-11,Conventional,Baxi,Model X,B,230V,Yes,,F22
CUST00259414,PROD003,2025-02-22,System,Worcester Bosch,Model X,D,230V,No,,F22
CUST00190944,PROD005,2022-10-27,Combi,Glow-worm,Model X,A,230V,No,,F22
CUST00043529,PROD002,2019-07-07,Conventional,Glow-worm,Model X,B,230V,Yes,,EA
CUST00086963,PROD001,2025-12-02,Combi,Vaillant,Model X,A,230V,Yes,,None
CUST00032611,PROD005,2020-05-21,System,Baxi,Model X,B,230V,Yes,,Ignition Failure
CUST00167613,PROD006,2021-04-01,Combi,Glow-worm,Model X,C,230V,Yes,,Ignition Failure
CUST00224684,PROD005,2023-07-13,System,Baxi,Model X,B,230V,No,,Ignition Failure
CUST00241598,PROD007,2023-06-14,Conventional,Baxi,Model X,B,230V,Yes,,EA
CUST00097782,PROD010,2021-03-27,Conventional,Vaillant,Model X,B,230V,No,,F75
CUST00143478,PROD002,2022-12-12,Combi,Vaillant,Model X,C,230V,Yes,,EA
CUST00231310,PROD007,2022-02-05,Conventional,Ideal,Model X,C,230V,Yes,,F75
CUST00246077,PROD006,2022-09-28,Conventional,Viessmann,Model X,D,230V,Yes,,Ignition Failure
CUST00201794,PROD009,2018-03-14,Combi,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00015259,PROD010,2026-01-13,System,Worcester Bosch,Model X,D,230V,No,,EA
CUST00190939,PROD005,2023-08-20,Combi,Viessmann,Model X,C,230V,Yes,,F75
CUST00257125,PROD004,2020-06-10,Combi,Viessmann,Model X,B,230V,Yes,,EA
CUST00194006,PROD001,2025-03-13,System,Worcester Bosch,Model X,D,230V,Yes,,F75
CUST00037248,PROD008,2021-04-21,Combi,Glow-worm,Model X,D,230V,Yes,,F22
CUST00161503,PROD009,2018-05-26,Conventional,Vaillant,Model X,D,230V,Yes,,F75
CUST00102512,PROD006,2025-08-14,Conventional,Baxi,Model X,C,230V,No,,F22
CUST00188116,PROD005,2019-06-21,Conventional,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00020254,PROD003,2020-02-13,Conventional,Glow-worm,Model X,B,230V,Yes,,Ignition Failure
CUST00227207,PROD009,2021-10-09,System,Worcester Bosch,Model X,A,230V,No,,None
CUST00157023,PROD007,2020-10-06,System,Viessmann,Model X,A,230V,No,,None
CUST00084394,PROD010,2025-12-21,Combi,Worcester Bosch,Model X,A,230V,Yes,,F75
CUST00248794,PROD005,2025-08-30,Combi,Glow-worm,Model X,A,230V,No,,None
CUST00125549,PROD009,2025-04-12,Conventional,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00043652,PROD009,2022-03-02,Conventional,Baxi,Model X,A,230V,Yes,,F75
CUST00153925,PROD010,2023-03-30,System,Worcester Bosch,Model X,B,230V,No,,EA
CUST00268475,PROD007,2026-01-20,System,Viessmann,Model X,A,230V,No,,EA
CUST00020652,PROD007,2020-09-03,System,Vaillant,Model X,A,230V,Yes,,EA
CUST00011123,PROD004,2021-07-31,System,Ideal,Model X,C,230V,Yes,,F75
CUST00168359,PROD004,2024-07-03,Combi,Glow-worm,Model X,B,230V,Yes,,F75
CUST00193900,PROD002,2022-02-20,System,Ideal,Model X,A,230V,Yes,,EA
CUST00267484,PROD010,2018-04-20,Combi,Baxi,Model X,B,230V,Yes,,None
CUST00153574,PROD006,2022-10-17,Combi,Glow-worm,Model X,B,230V,No,,EA
CUST00252504,PROD006,2022-10-22,Combi,Worcester Bosch,Model X,D,230V,Yes,,F22
CUST00135096,PROD001,2019-04-05,Combi,Glow-worm,Model X,B,230V,Yes,,F22
CUST00261487,PROD007,2024-07-18,System,Baxi,Model X,D,230V,Yes,,EA
CUST00072789,PROD005,2023-03-09,Combi,Viessmann,Model X,C,230V,No,,None
CUST00031164,PROD001,2026-01-11,Conventional,Vaillant,Model X,B,230V,Yes,,EA
CUST00016427,PROD009,2019-12-01,Conventional,Ideal,Model X,D,230V,No,,EA
CUST00247906,PROD002,2019-05-17,Combi,Ideal,Model X,A,230V,Yes,,F75
CUST00080687,PROD002,2026-04-19,Combi,Glow-worm,Model X,D,230V,No,,EA
CUST00109929,PROD006,2026-05-05,Combi,Glow-worm,Model X,A,230V,No,,F75
CUST00252479,PROD003,2019-07-25,Conventional,Baxi,Model X,C,230V,No,,Ignition Failure
CUST00206713,PROD004,2024-06-16,System,Vaillant,Model X,D,230V,No,,F75
CUST00239264,PROD003,2023-07-22,System,Glow-worm,Model X,B,230V,Yes,,Ignition Failure
CUST00040373,PROD008,2019-12-06,Combi,Worcester Bosch,Model X,C,230V,Yes,,F75
CUST00114474,PROD005,2023-06-08,Conventional,Glow-worm,Model X,C,230V,Yes,,None
CUST00036285,PROD008,2020-09-11,Conventional,Glow-worm,Model X,B,230V,No,,F22
CUST00167191,PROD003,2023-02-20,Conventional,Vaillant,Model X,C,230V,No,,F22
CUST00250957,PROD009,2025-04-19,Combi,Ideal,Model X,D,230V,No,,F75
CUST00251639,PROD008,2023-05-15,Conventional,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00193348,PROD006,2023-01-21,System,Vaillant,Model X,A,230V,Yes,,F22
CUST00064908,PROD005,2023-07-13,System,Worcester Bosch,Model X,C,230V,Yes,,Ignition Failure
CUST00194393,PROD006,2020-08-25,System,Vaillant,Model X,D,230V,Yes,,F75
CUST00030816,PROD003,2023-02-16,Combi,Baxi,Model X,C,230V,Yes,,None
CUST00255038,PROD007,2025-05-26,Combi,Vaillant,Model X,C,230V,No,,Ignition Failure
CUST00019793,PROD006,2021-10-28,Conventional,Vaillant,Model X,B,230V,Yes,,None
