pay_id,shift_date,shift_start_time,shift_end,lunch_start,lunch_end,non_productive_event_start_time,non_productive_event_end_time
ENG030,2026-07-20,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-21,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-22,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-23,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-24,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-25,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-27,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-28,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-29,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-30,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-07-31,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-08-03,08:00:00,16:00:00,12:00:00,13:00:00,,
ENG030,2026-08-04,08:00:00,16:00:00,12:00:00,13:00:00,,
