pay_id,shift_date,productivity
ENG02067,2026-07-17,4.91
ENG02067,2026-07-18,6.38
ENG02067,2026-07-19,7.25
ENG02067,2026-07-20,7.67
ENG02067,2026-07-21,5.9
ENG02067,2026-07-22,5.33
ENG02067,2026-07-23,7.52
ENG02067,2026-07-24,7.92
ENG02067,2026-07-25,4.59
ENG02067,2026-07-26,7.33
ENG02067,2026-07-27,5.49
ENG02067,2026-07-28,5.62
ENG02067,2026-07-29,5.72
ENG02067,2026-07-30,5.44
ENG02067,2026-07-31,4.38
ENG02067,2026-08-01,6.32
ENG02067,2026-08-02,7.98
ENG02067,2026-08-03,4.07
ENG02067,2026-08-04,5.47
ENG02067,2026-08-05,4.36
ENG02068,2026-07-09,7.48
ENG02068,2026-07-10,4.08
ENG02068,2026-07-11,5.01
ENG02068,2026-07-12,5.73
ENG02068,2026-07-13,7.84
ENG02068,2026-07-14,5.7
ENG02068,2026-07-15,5.6
ENG02068,2026-07-16,5.98
ENG02068,2026-07-17,4.3
ENG02068,2026-07-18,5.68
ENG02068,2026-07-19,6.95
ENG02068,2026-07-20,7.16
ENG02068,2026-07-21,5.44
ENG02068,2026-07-22,6.7
ENG02068,2026-07-23,6.15
ENG02068,2026-07-24,7.86
ENG02068,2026-07-25,5.89
ENG02068,2026-07-26,7.87
ENG02068,2026-07-27,5.46
ENG02068,2026-07-28,7.05
ENG02068,2026-07-29,7.53
ENG02068,2026-07-30,6.33
ENG02068,2026-07-31,5.87
ENG02068,2026-08-01,5.51
ENG02068,2026-08-02,4.73
ENG02068,2026-08-03,7.21
ENG02068,2026-08-04,7.19
ENG02068,2026-08-05,5.1
ENG02069,2026-07-09,7.53
ENG02069,2026-07-10,6.25
ENG02069,2026-07-11,5.95
ENG02069,2026-07-12,6.69
ENG02069,2026-07-13,6.57
ENG02069,2026-07-14,5.96
ENG02069,2026-07-15,5.92
ENG02069,2026-07-16,6.61
ENG02069,2026-07-17,4.42
ENG02069,2026-07-18,7.18
ENG02069,2026-07-19,4.97
ENG02069,2026-07-20,4.57
ENG02069,2026-07-21,5.87
ENG02069,2026-07-22,6.61
ENG02069,2026-07-23,7.7
ENG02069,2026-07-24,4.7
ENG02069,2026-07-25,5.43
ENG02069,2026-07-26,6.82
ENG02069,2026-07-27,6.42
ENG02069,2026-07-28,4.24
ENG02069,2026-07-29,4.46
ENG02069,2026-07-30,5.79
ENG02069,2026-07-31,5.07
ENG02069,2026-08-01,4.47
ENG02069,2026-08-02,5.15
ENG02069,2026-08-03,7.51
ENG02069,2026-08-04,5.73
ENG02069,2026-08-05,6.32
ENG02070,2026-07-09,4.28
ENG02070,2026-07-10,5.12
ENG02070,2026-07-11,4.49
ENG02070,2026-07-12,5.47
ENG02070,2026-07-13,7.73
ENG02070,2026-07-14,6.31
ENG02070,2026-07-15,5.32
ENG02070,2026-07-16,5.2
ENG02070,2026-07-17,4.71
ENG02070,2026-07-18,6.27
ENG02070,2026-07-19,5.45
ENG02070,2026-07-20,7.83
ENG02070,2026-07-21,5.24
ENG02070,2026-07-22,5.72
ENG02070,2026-07-23,4.26
ENG02070,2026-07-24,7.3
ENG02070,2026-07-25,4.23
ENG02070,2026-07-26,7.24
ENG02070,2026-07-27,7.48
ENG02070,2026-07-28,5.59
ENG02070,2026-07-29,4.47
ENG02070,2026-07-30,5.8
ENG02070,2026-07-31,7.16
ENG02070,2026-08-01,6.31
ENG02070,2026-08-02,4.54
ENG02070,2026-08-03,6.71
ENG02070,2026-08-04,4.27
ENG02070,2026-08-05,7.06
ENG02071,2026-07-09,5.51
ENG02071,2026-07-10,7.52
ENG02071,2026-07-11,7.01
ENG02071,2026-07-12,6.67
ENG02071,2026-07-13,5.94
ENG02071,2026-07-14,4.19
ENG02071,2026-07-15,4.51
ENG02071,2026-07-16,4.56
ENG02071,2026-07-17,5.92
ENG02071,2026-07-18,5.69
ENG02071,2026-07-19,6.47
ENG02071,2026-07-20,7.6
ENG02071,2026-07-21,6.1
ENG02071,2026-07-22,7.85
ENG02071,2026-07-23,4.62
ENG02071,2026-07-24,6.02
ENG02071,2026-07-25,4.34
ENG02071,2026-07-26,4.91
ENG02071,2026-07-27,5.42
ENG02071,2026-07-28,4.62
ENG02071,2026-07-29,7.85
ENG02071,2026-07-30,6.68
ENG02071,2026-07-31,7.43
ENG02071,2026-08-01,5.31
ENG02071,2026-08-02,5.92
ENG02071,2026-08-03,6.2
ENG02071,2026-08-04,5.94
ENG02071,2026-08-05,6.43
ENG02072,2026-07-09,4.6
ENG02072,2026-07-10,7.73
ENG02072,2026-07-11,5.26
ENG02072,2026-07-12,5.37
ENG02072,2026-07-13,5.59
ENG02072,2026-07-14,6.03
ENG02072,2026-07-15,4.09
ENG02072,2026-07-16,4.83
ENG02072,2026-07-17,7.61
ENG02072,2026-07-18,6.73
ENG02072,2026-07-19,7.62
ENG02072,2026-07-20,6.01
ENG02072,2026-07-21,6.74
ENG02072,2026-07-22,6.54
ENG02072,2026-07-23,5.11
ENG02072,2026-07-24,7.79
ENG02072,2026-07-25,6.65
ENG02072,2026-07-26,5.93
ENG02072,2026-07-27,6.2
ENG02072,2026-07-28,4.22
ENG02072,2026-07-29,5.01
ENG02072,2026-07-30,7.31
ENG02072,2026-07-31,5.7
ENG02072,2026-08-01,4.36
ENG02072,2026-08-02,6.68
ENG02072,2026-08-03,7.71
ENG02072,2026-08-04,6.82
ENG02072,2026-08-05,6.55
ENG02073,2026-07-09,4.14
ENG02073,2026-07-10,6.06
ENG02073,2026-07-11,6.78
ENG02073,2026-07-12,5.57
ENG02073,2026-07-13,4.73
ENG02073,2026-07-14,7.42
ENG02073,2026-07-15,4.43
ENG02073,2026-07-16,7.28
ENG02073,2026-07-17,5.18
ENG02073,2026-07-18,6.53
ENG02073,2026-07-19,5.24
ENG02073,2026-07-20,6.21
ENG02073,2026-07-21,7.86
ENG02073,2026-07-22,6.7
ENG02073,2026-07-23,6.95
ENG02073,2026-07-24,7.65
ENG02073,2026-07-25,6.66
ENG02073,2026-07-26,6.8
ENG02073,2026-07-27,6.34
ENG02073,2026-07-28,4.39
ENG02073,2026-07-29,6.58
ENG02073,2026-07-30,5.49
ENG02073,2026-07-31,7.49
ENG02073,2026-08-01,7.29
ENG02073,2026-08-02,7.19
ENG02073,2026-08-03,4.21
ENG02073,2026-08-04,5.26
ENG02073,2026-08-05,5.53
ENG02074,2026-07-09,5.14
ENG02074,2026-07-10,7.96
ENG02074,2026-07-11,7.57
ENG02074,2026-07-12,5.06
ENG02074,2026-07-13,5.92
ENG02074,2026-07-14,4.56
ENG02074,2026-07-15,4.48
ENG02074,2026-07-16,7.45
ENG02074,2026-07-17,4.13
ENG02074,2026-07-18,7.68
ENG02074,2026-07-19,4.41
ENG02074,2026-07-20,5.2
ENG02074,2026-07-21,7.81
ENG02074,2026-07-22,4.22
ENG02074,2026-07-23,7.39
ENG02074,2026-07-24,5.05
ENG02074,2026-07-25,4.48
ENG02074,2026-07-26,5.67
ENG02074,2026-07-27,7.76
ENG02074,2026-07-28,7.81
ENG02074,2026-07-29,6.71
ENG02074,2026-07-30,5.85
ENG02074,2026-07-31,4.05
ENG02074,2026-08-01,6.43
ENG02074,2026-08-02,5.09
ENG02074,2026-08-03,4.96
ENG02074,2026-08-04,4.26
ENG02074,2026-08-05,6.86
ENG02075,2026-07-09,5.36
ENG02075,2026-07-10,4.58
ENG02075,2026-07-11,7.99
ENG02075,2026-07-12,5.63
ENG02075,2026-07-13,4.45
ENG02075,2026-07-14,7.7
ENG02075,2026-07-15,4.35
ENG02075,2026-07-16,6.99
ENG02075,2026-07-17,6.35
ENG02075,2026-07-18,4.01
ENG02075,2026-07-19,5.52
ENG02075,2026-07-20,6.56
ENG02075,2026-07-21,6.25
ENG02075,2026-07-22,6.69
ENG02075,2026-07-23,6.59
ENG02075,2026-07-24,5.5
ENG02075,2026-07-25,4.45
ENG02075,2026-07-26,7.11
ENG02075,2026-07-27,4.78
ENG02075,2026-07-28,6.78
ENG02075,2026-07-29,6.72
ENG02075,2026-07-30,4.03
ENG02075,2026-07-31,4.8
ENG02075,2026-08-01,4.14
ENG02075,2026-08-02,7.73
ENG02075,2026-08-03,7.74
ENG02075,2026-08-04,5.45
ENG02075,2026-08-05,4.02
ENG02076,2026-07-09,7.77
ENG02076,2026-07-10,6.85
ENG02076,2026-07-11,7.45
ENG02076,2026-07-12,4.68
ENG02076,2026-07-13,7.7
ENG02076,2026-07-14,4.27
ENG02076,2026-07-15,4.39
ENG02076,2026-07-16,5.46
ENG02076,2026-07-17,4.15
ENG02076,2026-07-18,6.68
ENG02076,2026-07-19,7.25
ENG02076,2026-07-20,5.25
ENG02076,2026-07-21,4.34
ENG02076,2026-07-22,4.11
ENG02076,2026-07-23,4.41
ENG02076,2026-07-24,4.27
ENG02076,2026-07-25,7.88
ENG02076,2026-07-26,5.13
ENG02076,2026-07-27,6.39
ENG02076,2026-07-28,5.1
ENG02076,2026-07-29,6.7
ENG02076,2026-07-30,6.13
ENG02076,2026-07-31,4.69
ENG02076,2026-08-01,6.94
ENG02076,2026-08-02,6.21
ENG02076,2026-08-03,7.38
ENG02076,2026-08-04,4.01
ENG02076,2026-08-05,5.9
ENG02077,2026-07-09,7.41
ENG02077,2026-07-10,6.64
ENG02077,2026-07-11,5.44
ENG02077,2026-07-12,6.67
ENG02077,2026-07-13,7.4
ENG02077,2026-07-14,5.55
ENG02077,2026-07-15,7.43
ENG02077,2026-07-16,6.67
ENG02077,2026-07-17,6.08
ENG02077,2026-07-18,7.63
ENG02077,2026-07-19,7.65
ENG02077,2026-07-20,7.44
ENG02077,2026-07-21,5.65
ENG02077,2026-07-22,5.66
ENG02077,2026-07-23,5.16
ENG02077,2026-07-24,6.39
ENG02077,2026-07-25,7.87
ENG02077,2026-07-26,6.01
ENG02077,2026-07-27,6.92
ENG02077,2026-07-28,6.7
ENG02077,2026-07-29,7.53
ENG02077,2026-07-30,5.2
ENG02077,2026-07-31,7.6
ENG02077,2026-08-01,6.86
ENG02077,2026-08-02,4.63
ENG02077,2026-08-03,4.71
ENG02077,2026-08-04,6.51
ENG02077,2026-08-05,4.55
ENG02078,2026-07-09,5.23
ENG02078,2026-07-10,6.1
ENG02078,2026-07-11,5.1
ENG02078,2026-07-12,4.23
ENG02078,2026-07-13,6.71
ENG02078,2026-07-14,5.09
ENG02078,2026-07-15,6.14
ENG02078,2026-07-16,4.37
ENG02078,2026-07-17,4.97
ENG02078,2026-07-18,5.79
ENG02078,2026-07-19,6.91
ENG02078,2026-07-20,5.42
ENG02078,2026-07-21,4.58
ENG02078,2026-07-22,4.64
ENG02078,2026-07-23,5.82
ENG02078,2026-07-24,7.71
ENG02078,2026-07-25,5.01
ENG02078,2026-07-26,4.71
ENG02078,2026-07-27,4.85
ENG02078,2026-07-28,4.02
ENG02078,2026-07-29,6.73
ENG02078,2026-07-30,6.75
ENG02078,2026-07-31,6.93
ENG02078,2026-08-01,5.36
ENG02078,2026-08-02,6.03
ENG02078,2026-08-03,6.44
ENG02078,2026-08-04,4.39
ENG02078,2026-08-05,7.32
ENG02079,2026-07-09,4.97
ENG02079,2026-07-10,7.69
ENG02079,2026-07-11,4.59
ENG02079,2026-07-12,4.71
ENG02079,2026-07-13,4.71
ENG02079,2026-07-14,7.02
ENG02079,2026-07-15,4.9
ENG02079,2026-07-16,6.28
ENG02079,2026-07-17,4.39
ENG02079,2026-07-18,6.88
ENG02079,2026-07-19,5.21
ENG02079,2026-07-20,6.94
ENG02079,2026-07-21,5.87
ENG02079,2026-07-22,6.85
ENG02079,2026-07-23,6.39
ENG02079,2026-07-24,6.87
ENG02079,2026-07-25,6.32
ENG02079,2026-07-26,6.64
ENG02079,2026-07-27,7.81
ENG02079,2026-07-28,4.73
ENG02079,2026-07-29,5.08
ENG02079,2026-07-30,5.13
ENG02079,2026-07-31,5.31
ENG02079,2026-08-01,5.31
ENG02079,2026-08-02,5.44
ENG02079,2026-08-03,5.7
ENG02079,2026-08-04,7.77
ENG02079,2026-08-05,6.63
ENG02080,2026-07-09,7.82
ENG02080,2026-07-10,4.49
ENG02080,2026-07-11,6.04
ENG02080,2026-07-12,5.36
ENG02080,2026-07-13,7.29
ENG02080,2026-07-14,5.7
ENG02080,2026-07-15,7.8
ENG02080,2026-07-16,5.25
ENG02080,2026-07-17,7.78
ENG02080,2026-07-18,4.94
ENG02080,2026-07-19,7.83
ENG02080,2026-07-20,4.86
ENG02080,2026-07-21,4.02
ENG02080,2026-07-22,6.77
ENG02080,2026-07-23,6.14
ENG02080,2026-07-24,6.43
ENG02080,2026-07-25,4.87
ENG02080,2026-07-26,5.75
ENG02080,2026-07-27,5.24
ENG02080,2026-07-28,6.16
ENG02080,2026-07-29,6.71
ENG02080,2026-07-30,7.36
ENG02080,2026-07-31,4.93
ENG02080,2026-08-01,7.1
ENG02080,2026-08-02,5.11
ENG02080,2026-08-03,4.66
ENG02080,2026-08-04,5.57
ENG02080,2026-08-05,5.32
ENG02081,2026-07-09,7.89
ENG02081,2026-07-10,4.87
ENG02081,2026-07-11,6.34
ENG02081,2026-07-12,7.07
ENG02081,2026-07-13,5.8
ENG02081,2026-07-14,5.83
ENG02081,2026-07-15,5.23
ENG02081,2026-07-16,4.18
ENG02081,2026-07-17,5.36
ENG02081,2026-07-18,7.05
ENG02081,2026-07-19,4.59
ENG02081,2026-07-20,7.4
ENG02081,2026-07-21,4.82
ENG02081,2026-07-22,7.49
ENG02081,2026-07-23,6.61
ENG02081,2026-07-24,6.79
ENG02081,2026-07-25,5.97
ENG02081,2026-07-26,4.22
ENG02081,2026-07-27,6.45
ENG02081,2026-07-28,4.65
ENG02081,2026-07-29,6.1
ENG02081,2026-07-30,4.18
ENG02081,2026-07-31,5.99
ENG02081,2026-08-01,4.81
ENG02081,2026-08-02,4.41
ENG02081,2026-08-03,6.54
ENG02081,2026-08-04,7.46
ENG02081,2026-08-05,4.75
ENG02082,2026-07-09,5.84
ENG02082,2026-07-10,7.81
ENG02082,2026-07-11,6.24
ENG02082,2026-07-12,6.22
ENG02082,2026-07-13,6.28
ENG02082,2026-07-14,4.94
ENG02082,2026-07-15,5.7
ENG02082,2026-07-16,4.22
ENG02082,2026-07-17,4.48
ENG02082,2026-07-18,6.53
ENG02082,2026-07-19,4.75
ENG02082,2026-07-20,5.92
ENG02082,2026-07-21,4.31
ENG02082,2026-07-22,4.86
ENG02082,2026-07-23,5.98
ENG02082,2026-07-24,6.59
ENG02082,2026-07-25,7.89
ENG02082,2026-07-26,7.73
ENG02082,2026-07-27,5.52
ENG02082,2026-07-28,5.62
ENG02082,2026-07-29,4.88
ENG02082,2026-07-30,5.78
ENG02082,2026-07-31,4.08
ENG02082,2026-08-01,4.26
ENG02082,2026-08-02,4.6
ENG02082,2026-08-03,4.04
ENG02082,2026-08-04,5.1
ENG02082,2026-08-05,5.94
ENG02083,2026-07-09,7.32
ENG02083,2026-07-10,6.68
ENG02083,2026-07-11,7.84
ENG02083,2026-07-12,6.89
ENG02083,2026-07-13,4.62
ENG02083,2026-07-14,7.76
ENG02083,2026-07-15,5.66
ENG02083,2026-07-16,7.79
ENG02083,2026-07-17,7.16
ENG02083,2026-07-18,4.08
ENG02083,2026-07-19,6.69
ENG02083,2026-07-20,4.21
ENG02083,2026-07-21,4.36
ENG02083,2026-07-22,7.17
ENG02083,2026-07-23,5.73
ENG02083,2026-07-24,4.29
ENG02083,2026-07-25,7.33
ENG02083,2026-07-26,7.39
ENG02083,2026-07-27,5.04
ENG02083,2026-07-28,7.6
ENG02083,2026-07-29,5.6
ENG02083,2026-07-30,5.09
ENG02083,2026-07-31,5.21
ENG02083,2026-08-01,4.24
ENG02083,2026-08-02,6.8
ENG02083,2026-08-03,4.73
ENG02083,2026-08-04,6.82
ENG02083,2026-08-05,7.64
ENG02084,2026-07-09,6.31
ENG02084,2026-07-10,7.62
ENG02084,2026-07-11,6.74
ENG02084,2026-07-12,4.84
ENG02084,2026-07-13,4.56
ENG02084,2026-07-14,5.48
ENG02084,2026-07-15,4.82
ENG02084,2026-07-16,5.22
ENG02084,2026-07-17,5.72
ENG02084,2026-07-18,5.99
ENG02084,2026-07-19,5.72
ENG02084,2026-07-20,6.26
ENG02084,2026-07-21,4.55
ENG02084,2026-07-22,7.58
ENG02084,2026-07-23,7.25
ENG02084,2026-07-24,4.03
ENG02084,2026-07-25,4.59
ENG02084,2026-07-26,6.1
ENG02084,2026-07-27,5.29
ENG02084,2026-07-28,5.34
ENG02084,2026-07-29,7.87
ENG02084,2026-07-30,4.08
ENG02084,2026-07-31,6.07
ENG02084,2026-08-01,6.24
ENG02084,2026-08-02,5.83
ENG02084,2026-08-03,4.87
ENG02084,2026-08-04,7.33
ENG02084,2026-08-05,4.6
ENG02085,2026-07-09,7.81
ENG02085,2026-07-10,6.09
ENG02085,2026-07-11,6.94
ENG02085,2026-07-12,6.88
ENG02085,2026-07-13,7.23
ENG02085,2026-07-14,6.4
ENG02085,2026-07-15,4.29
ENG02085,2026-07-16,6.97
ENG02085,2026-07-17,6.69
ENG02085,2026-07-18,6.22
ENG02085,2026-07-19,4.72
ENG02085,2026-07-20,5.19
ENG02085,2026-07-21,4.65
ENG02085,2026-07-22,6.54
ENG02085,2026-07-23,7.71
ENG02085,2026-07-24,5.36
ENG02085,2026-07-25,6.76
ENG02085,2026-07-26,4.42
ENG02085,2026-07-27,5.68
ENG02085,2026-07-28,5.72
ENG02085,2026-07-29,7.18
ENG02085,2026-07-30,5.56
ENG02085,2026-07-31,4.48
ENG02085,2026-08-01,5.02
ENG02085,2026-08-02,4.54
ENG02085,2026-08-03,7.27
ENG02085,2026-08-04,7.58
ENG02085,2026-08-05,7.82
ENG02086,2026-07-09,6.44
ENG02086,2026-07-10,5.59
ENG02086,2026-07-11,6.05
ENG02086,2026-07-12,4.02
ENG02086,2026-07-13,4.77
ENG02086,2026-07-14,4.61
ENG02086,2026-07-15,7.83
ENG02086,2026-07-16,4.56
ENG02086,2026-07-17,4.75
ENG02086,2026-07-18,6.88
ENG02086,2026-07-19,5.1
ENG02086,2026-07-20,4.86
ENG02086,2026-07-21,6.17
ENG02086,2026-07-22,4.42
ENG02086,2026-07-23,5.69
ENG02086,2026-07-24,7.14
ENG02086,2026-07-25,5.48
ENG02086,2026-07-26,7.68
ENG02086,2026-07-27,7.65
ENG02086,2026-07-28,5.44
ENG02086,2026-07-29,6.52
ENG02086,2026-07-30,6.97
ENG02086,2026-07-31,5.1
ENG02086,2026-08-01,7.5
ENG02086,2026-08-02,6.7
ENG02086,2026-08-03,6.25
ENG02086,2026-08-04,6.23
ENG02086,2026-08-05,4.62
ENG02087,2026-07-09,6.5
ENG02087,2026-07-10,7.6
ENG02087,2026-07-11,7.39
ENG02087,2026-07-12,7.56
ENG02087,2026-07-13,5.51
ENG02087,2026-07-14,5.07
ENG02087,2026-07-15,7.65
ENG02087,2026-07-16,6.1
ENG02087,2026-07-17,4.95
ENG02087,2026-07-18,4.16
ENG02087,2026-07-19,7.84
ENG02087,2026-07-20,4.46
ENG02087,2026-07-21,5.92
ENG02087,2026-07-22,6.25
ENG02087,2026-07-23,5.52
ENG02087,2026-07-24,7.91
ENG02087,2026-07-25,4.03
ENG02087,2026-07-26,4.4
ENG02087,2026-07-27,5.5
ENG02087,2026-07-28,6.63
ENG02087,2026-07-29,6.44
ENG02087,2026-07-30,4.48
ENG02087,2026-07-31,7.27
ENG02087,2026-08-01,4.77
ENG02087,2026-08-02,7.53
ENG02087,2026-08-03,5.29
ENG02087,2026-08-04,7.38
ENG02087,2026-08-05,6.95
ENG02088,2026-07-09,7.81
ENG02088,2026-07-10,6.92
ENG02088,2026-07-11,7.48
ENG02088,2026-07-12,5.68
ENG02088,2026-07-13,6.98
ENG02088,2026-07-14,4.83
ENG02088,2026-07-15,4.01
ENG02088,2026-07-16,5.56
ENG02088,2026-07-17,5.68
ENG02088,2026-07-18,6.7
ENG02088,2026-07-19,6.89
ENG02088,2026-07-20,6.71
ENG02088,2026-07-21,7.0
ENG02088,2026-07-22,7.58
ENG02088,2026-07-23,4.87
ENG02088,2026-07-24,4.9
ENG02088,2026-07-25,5.44
ENG02088,2026-07-26,4.74
ENG02088,2026-07-27,7.94
ENG02088,2026-07-28,7.89
ENG02088,2026-07-29,6.04
ENG02088,2026-07-30,6.78
ENG02088,2026-07-31,6.68
ENG02088,2026-08-01,6.06
ENG02088,2026-08-02,4.85
ENG02088,2026-08-03,4.47
ENG02088,2026-08-04,6.45
ENG02088,2026-08-05,5.33
ENG02089,2026-07-09,6.82
ENG02089,2026-07-10,5.46
ENG02089,2026-07-11,7.64
ENG02089,2026-07-12,4.5
ENG02089,2026-07-13,4.82
ENG02089,2026-07-14,4.77
ENG02089,2026-07-15,5.73
ENG02089,2026-07-16,7.46
ENG02089,2026-07-17,5.71
ENG02089,2026-07-18,5.3
ENG02089,2026-07-19,6.82
ENG02089,2026-07-20,5.63
ENG02089,2026-07-21,7.63
ENG02089,2026-07-22,5.56
ENG02089,2026-07-23,4.75
ENG02089,2026-07-24,7.93
ENG02089,2026-07-25,5.47
ENG02089,2026-07-26,6.94
ENG02089,2026-07-27,5.53
ENG02089,2026-07-28,4.96
ENG02089,2026-07-29,5.9
ENG02089,2026-07-30,5.4
ENG02089,2026-07-31,7.26
ENG02089,2026-08-01,7.7
ENG02089,2026-08-02,7.75
ENG02089,2026-08-03,4.63
ENG02089,2026-08-04,7.52
ENG02089,2026-08-05,6.42
ENG02090,2026-07-09,4.16
ENG02090,2026-07-10,5.97
ENG02090,2026-07-11,7.65
ENG02090,2026-07-12,4.62
ENG02090,2026-07-13,5.95
ENG02090,2026-07-14,7.99
ENG02090,2026-07-15,4.52
ENG02090,2026-07-16,6.99
ENG02090,2026-07-17,4.8
ENG02090,2026-07-18,5.18
ENG02090,2026-07-19,7.29
ENG02090,2026-07-20,7.25
ENG02090,2026-07-21,4.93
ENG02090,2026-07-22,7.09
ENG02090,2026-07-23,6.55
ENG02090,2026-07-24,5.58
ENG02090,2026-07-25,6.73
ENG02090,2026-07-26,7.39
ENG02090,2026-07-27,4.51
ENG02090,2026-07-28,6.48
ENG02090,2026-07-29,4.65
ENG02090,2026-07-30,4.66
ENG02090,2026-07-31,4.74
ENG02090,2026-08-01,6.61
ENG02090,2026-08-02,5.81
ENG02090,2026-08-03,5.46
ENG02090,2026-08-04,7.8
ENG02090,2026-08-05,7.74
ENG02091,2026-07-09,5.07
ENG02091,2026-07-10,6.11
ENG02091,2026-07-11,4.68
ENG02091,2026-07-12,5.58
ENG02091,2026-07-13,7.92
ENG02091,2026-07-14,4.08
ENG02091,2026-07-15,5.32
ENG02091,2026-07-16,7.88
ENG02091,2026-07-17,6.69
ENG02091,2026-07-18,6.29
ENG02091,2026-07-19,5.97
ENG02091,2026-07-20,7.0
ENG02091,2026-07-21,4.38
ENG02091,2026-07-22,7.36
ENG02091,2026-07-23,4.53
ENG02091,2026-07-24,6.87
ENG02091,2026-07-25,4.38
ENG02091,2026-07-26,4.28
ENG02091,2026-07-27,5.46
ENG02091,2026-07-28,5.55
ENG02091,2026-07-29,7.77
ENG02091,2026-07-30,7.18
ENG02091,2026-07-31,7.25
ENG02091,2026-08-01,6.2
ENG02091,2026-08-02,5.08
ENG02091,2026-08-03,6.82
ENG02091,2026-08-04,5.37
ENG02091,2026-08-05,6.16
ENG02092,2026-07-09,6.0
ENG02092,2026-07-10,7.21
ENG02092,2026-07-11,5.4
ENG02092,2026-07-12,6.34
ENG02092,2026-07-13,4.54
ENG02092,2026-07-14,7.62
ENG02092,2026-07-15,5.19
ENG02092,2026-07-16,7.49
ENG02092,2026-07-17,7.85
ENG02092,2026-07-18,6.6
ENG02092,2026-07-19,7.71
ENG02092,2026-07-20,6.52
ENG02092,2026-07-21,7.43
ENG02092,2026-07-22,7.37
ENG02092,2026-07-23,5.04
ENG02092,2026-07-24,5.42
ENG02092,2026-07-25,5.05
ENG02092,2026-07-26,6.03
ENG02092,2026-07-27,4.66
ENG02092,2026-07-28,5.84
ENG02092,2026-07-29,6.55
ENG02092,2026-07-30,6.56
ENG02092,2026-07-31,4.12
ENG02092,2026-08-01,4.45
ENG02092,2026-08-02,5.61
ENG02092,2026-08-03,6.87
ENG02092,2026-08-04,5.25
ENG02092,2026-08-05,7.98
ENG02093,2026-07-09,4.41
ENG02093,2026-07-10,7.82
ENG02093,2026-07-11,5.74
ENG02093,2026-07-12,7.18
ENG02093,2026-07-13,6.66
ENG02093,2026-07-14,6.96
ENG02093,2026-07-15,5.25
ENG02093,2026-07-16,4.72
ENG02093,2026-07-17,7.31
ENG02093,2026-07-18,7.74
ENG02093,2026-07-19,4.84
ENG02093,2026-07-20,7.17
ENG02093,2026-07-21,5.44
ENG02093,2026-07-22,7.43
ENG02093,2026-07-23,6.26
ENG02093,2026-07-24,4.14
ENG02093,2026-07-25,4.9
ENG02093,2026-07-26,7.06
ENG02093,2026-07-27,6.71
ENG02093,2026-07-28,6.66
ENG02093,2026-07-29,7.47
ENG02093,2026-07-30,5.17
ENG02093,2026-07-31,7.55
ENG02093,2026-08-01,7.08
ENG02093,2026-08-02,6.94
ENG02093,2026-08-03,4.4
ENG02093,2026-08-04,6.42
ENG02093,2026-08-05,4.93
ENG02094,2026-07-09,5.26
ENG02094,2026-07-10,7.67
ENG02094,2026-07-11,5.68
ENG02094,2026-07-12,6.68
ENG02094,2026-07-13,7.12
ENG02094,2026-07-14,7.15
ENG02094,2026-07-15,5.1
ENG02094,2026-07-16,4.81
ENG02094,2026-07-17,6.48
ENG02094,2026-07-18,4.9
ENG02094,2026-07-19,6.8
ENG02094,2026-07-20,5.25
ENG02094,2026-07-21,5.31
ENG02094,2026-07-22,7.87
ENG02094,2026-07-23,5.49
ENG02094,2026-07-24,6.11
ENG02094,2026-07-25,6.04
ENG02094,2026-07-26,6.22
ENG02094,2026-07-27,4.48
ENG02094,2026-07-28,6.46
ENG02094,2026-07-29,5.76
ENG02094,2026-07-30,4.64
ENG02094,2026-07-31,6.57
ENG02094,2026-08-01,7.79
ENG02094,2026-08-02,5.62
ENG02094,2026-08-03,7.23
ENG02094,2026-08-04,5.31
ENG02094,2026-08-05,4.75
ENG02095,2026-07-09,5.59
ENG02095,2026-07-10,5.29
ENG02095,2026-07-11,6.06
ENG02095,2026-07-12,4.77
ENG02095,2026-07-13,5.46
ENG02095,2026-07-14,7.88
ENG02095,2026-07-15,6.29
ENG02095,2026-07-16,6.23
ENG02095,2026-07-17,7.73
ENG02095,2026-07-18,5.93
ENG02095,2026-07-19,7.64
ENG02095,2026-07-20,6.01
ENG02095,2026-07-21,6.52
ENG02095,2026-07-22,5.59
ENG02095,2026-07-23,6.88
ENG02095,2026-07-24,7.11
ENG02095,2026-07-25,7.87
ENG02095,2026-07-26,6.45
ENG02095,2026-07-27,7.21
ENG02095,2026-07-28,5.82
ENG02095,2026-07-29,6.93
ENG02095,2026-07-30,5.45
ENG02095,2026-07-31,4.88
ENG02095,2026-08-01,7.89
ENG02095,2026-08-02,7.47
ENG02095,2026-08-03,6.77
ENG02095,2026-08-04,7.83
ENG02095,2026-08-05,4.72
ENG02096,2026-07-09,6.82
ENG02096,2026-07-10,6.19
ENG02096,2026-07-11,6.12
ENG02096,2026-07-12,4.25
ENG02096,2026-07-13,4.45
ENG02096,2026-07-14,4.4
ENG02096,2026-07-15,5.99
ENG02096,2026-07-16,4.37
ENG02096,2026-07-17,5.49
ENG02096,2026-07-18,4.5
ENG02096,2026-07-19,5.05
ENG02096,2026-07-20,5.4
ENG02096,2026-07-21,6.43
ENG02096,2026-07-22,5.48
ENG02096,2026-07-23,5.37
ENG02096,2026-07-24,5.16
ENG02096,2026-07-25,7.5
ENG02096,2026-07-26,7.88
