customer_id,boiler_id,installation_date,boiler_type,boiler_manufacturer,model,energy_rating,voltage,have_insurance,last_service_date,fault_history
CUST00006224,PROD003,2022-06-08,Combi,Baxi,Model X,D,230V,Yes,,F22
CUST00163129,PROD004,2021-08-12,Combi,Ideal,Model X,D,230V,Yes,,None
CUST00227410,PROD005,2020-12-25,Conventional,Ideal,Model X,B,230V,No,,EA
CUST00151587,PROD010,2024-08-20,Combi,Viessmann,Model X,B,230V,Yes,,EA
CUST00023538,PROD008,2018-01-22,System,Glow-worm,Model X,C,230V,No,,EA
CUST00081941,PROD006,2025-06-26,Combi,Glow-worm,Model X,B,230V,No,,F75
CUST00088457,PROD003,2025-06-03,Combi,Baxi,Model X,B,230V,Yes,,Ignition Failure
CUST00152052,PROD005,2024-12-30,Conventional,Worcester Bosch,Model X,C,230V,Yes,,F22
CUST00176484,PROD005,2026-05-24,Conventional,Viessmann,Model X,D,230V,No,,Ignition Failure
CUST00231172,PROD002,2022-03-17,Combi,Glow-worm,Model X,C,230V,Yes,,Ignition Failure
CUST00067057,PROD006,2020-12-30,Combi,Worcester Bosch,Model X,C,230V,No,,F22
CUST00133477,PROD002,2025-09-10,Combi,Baxi,Model X,A,230V,Yes,,Ignition Failure
CUST00036504,PROD004,2022-04-19,System,Ideal,Model X,C,230V,No,,F22
CUST00173000,PROD010,2025-02-04,Combi,Glow-worm,Model X,C,230V,No,,EA
CUST00256811,PROD007,2024-09-30,Combi,Glow-worm,Model X,A,230V,Yes,,EA
CUST00122894,PROD007,2022-02-27,Conventional,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00164205,PROD004,2019-04-06,Combi,Vaillant,Model X,C,230V,No,,None
CUST00225399,PROD005,2023-03-02,Combi,Viessmann,Model X,A,230V,No,,Ignition Failure
CUST00020136,PROD009,2023-08-22,Combi,Worcester Bosch,Model X,D,230V,Yes,,None
CUST00143337,PROD009,2025-04-18,Conventional,Worcester Bosch,Model X,A,230V,Yes,,None
CUST00102380,PROD002,2025-07-14,Conventional,Viessmann,Model X,D,230V,Yes,,F22
CUST00198041,PROD007,2025-10-07,System,Baxi,Model X,D,230V,Yes,,F22
CUST00177798,PROD004,2023-06-25,Combi,Baxi,Model X,D,230V,No,,F75
CUST00189244,PROD010,2024-02-11,Conventional,Glow-worm,Model X,A,230V,Yes,,Ignition Failure
CUST00199749,PROD005,2024-12-03,Combi,Vaillant,Model X,B,230V,Yes,,EA
CUST00138323,PROD002,2026-05-03,Conventional,Worcester Bosch,Model X,B,230V,Yes,,None
CUST00064550,PROD004,2025-06-23,Combi,Worcester Bosch,Model X,A,230V,No,,Ignition Failure
CUST00270020,PROD009,2025-09-14,Conventional,Baxi,Model X,B,230V,Yes,,EA
CUST00145804,PROD009,2025-10-01,System,Vaillant,Model X,D,230V,No,,F22
CUST00006759,PROD005,2025-07-29,Combi,Worcester Bosch,Model X,B,230V,No,,F22
CUST00223976,PROD003,2026-04-05,Combi,Ideal,Model X,B,230V,Yes,,F75
CUST00200596,PROD007,2022-11-23,Combi,Vaillant,Model X,A,230V,Yes,,F75
CUST00045554,PROD007,2020-03-16,Combi,Glow-worm,Model X,A,230V,No,,Ignition Failure
CUST00096019,PROD005,2019-12-24,System,Viessmann,Model X,C,230V,No,,F75
CUST00170702,PROD008,2021-07-09,System,Baxi,Model X,A,230V,Yes,,EA
CUST00233281,PROD007,2022-06-05,System,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00087295,PROD001,2024-06-27,Combi,Viessmann,Model X,C,230V,Yes,,Ignition Failure
CUST00078117,PROD004,2024-12-11,System,Vaillant,Model X,A,230V,Yes,,F75
CUST00020895,PROD006,2025-05-14,Combi,Ideal,Model X,A,230V,No,,F75
CUST00231137,PROD009,2018-02-02,Combi,Glow-worm,Model X,C,230V,Yes,,None
CUST00238373,PROD003,2020-01-07,Conventional,Vaillant,Model X,D,230V,No,,None
CUST00060542,PROD005,2020-01-10,System,Vaillant,Model X,C,230V,Yes,,None
CUST00120008,PROD003,2020-12-11,System,Worcester Bosch,Model X,C,230V,Yes,,F75
CUST00195804,PROD007,2019-05-15,System,Ideal,Model X,A,230V,Yes,,F75
CUST00256393,PROD007,2020-07-04,Combi,Baxi,Model X,D,230V,Yes,,None
CUST00262289,PROD005,2024-10-10,Conventional,Glow-worm,Model X,D,230V,Yes,,F22
CUST00047591,PROD007,2022-07-27,System,Baxi,Model X,B,230V,No,,None
CUST00220618,PROD004,2025-03-05,Combi,Glow-worm,Model X,D,230V,No,,F75
CUST00096470,PROD008,2019-10-26,System,Ideal,Model X,D,230V,No,,Ignition Failure
CUST00172838,PROD004,2024-01-09,Combi,Vaillant,Model X,B,230V,No,,None
CUST00250187,PROD004,2018-12-08,System,Viessmann,Model X,C,230V,No,,None
CUST00126951,PROD004,2024-07-25,System,Worcester Bosch,Model X,C,230V,Yes,,EA
CUST00083698,PROD010,2025-02-26,Combi,Viessmann,Model X,B,230V,Yes,,EA
CUST00007266,PROD006,2024-02-18,Conventional,Baxi,Model X,D,230V,Yes,,F22
CUST00042610,PROD004,2019-03-03,Combi,Vaillant,Model X,D,230V,Yes,,None
CUST00109136,PROD005,2025-11-27,Conventional,Worcester Bosch,Model X,A,230V,Yes,,None
CUST00018422,PROD001,2020-04-26,System,Viessmann,Model X,D,230V,Yes,,EA
CUST00183648,PROD006,2026-03-08,Combi,Viessmann,Model X,D,230V,No,,F22
CUST00196383,PROD004,2018-08-13,Conventional,Glow-worm,Model X,D,230V,Yes,,F75
CUST00019052,PROD006,2018-04-23,Conventional,Ideal,Model X,C,230V,Yes,,Ignition Failure
CUST00088089,PROD009,2025-07-17,Combi,Baxi,Model X,B,230V,No,,EA
CUST00058127,PROD002,2026-03-03,Conventional,Baxi,Model X,A,230V,No,,Ignition Failure
CUST00003351,PROD005,2021-04-18,System,Viessmann,Model X,B,230V,Yes,,Ignition Failure
CUST00064996,PROD010,2026-05-23,System,Glow-worm,Model X,B,230V,Yes,,EA
CUST00009352,PROD007,2026-01-08,Conventional,Ideal,Model X,B,230V,Yes,,None
CUST00162253,PROD006,2025-03-08,System,Worcester Bosch,Model X,C,230V,Yes,,None
CUST00255758,PROD010,2024-03-01,System,Vaillant,Model X,D,230V,Yes,,None
CUST00169131,PROD010,2023-04-10,Conventional,Worcester Bosch,Model X,C,230V,No,,EA
CUST00117618,PROD009,2022-04-30,System,Baxi,Model X,C,230V,No,,None
CUST00010844,PROD003,2020-05-09,Combi,Vaillant,Model X,B,230V,No,,F75
CUST00018066,PROD003,2020-07-04,Conventional,Glow-worm,Model X,C,230V,Yes,,EA
CUST00113100,PROD010,2025-12-21,Combi,Viessmann,Model X,A,230V,Yes,,Ignition Failure
CUST00151156,PROD003,2022-11-23,Combi,Viessmann,Model X,C,230V,Yes,,EA
CUST00104322,PROD010,2024-02-12,Conventional,Viessmann,Model X,C,230V,No,,Ignition Failure
CUST00064559,PROD005,2021-02-11,Combi,Ideal,Model X,A,230V,No,,F75
CUST00141947,PROD004,2020-06-30,System,Worcester Bosch,Model X,B,230V,Yes,,F22
CUST00216670,PROD005,2019-07-10,Combi,Worcester Bosch,Model X,A,230V,No,,EA
CUST00024723,PROD001,2025-02-17,System,Viessmann,Model X,A,230V,No,,F22
CUST00044615,PROD010,2025-05-29,System,Glow-worm,Model X,A,230V,Yes,,F75
CUST00020571,PROD003,2022-07-26,Conventional,Viessmann,Model X,A,230V,Yes,,EA
CUST00153139,PROD010,2019-01-30,Conventional,Viessmann,Model X,D,230V,No,,F22
CUST00167108,PROD001,2022-02-06,Combi,Vaillant,Model X,D,230V,No,,None
CUST00028533,PROD002,2021-06-29,Conventional,Glow-worm,Model X,B,230V,Yes,,EA
CUST00223048,PROD005,2021-07-15,Combi,Ideal,Model X,A,230V,Yes,,F75
CUST00232231,PROD002,2018-01-25,System,Vaillant,Model X,D,230V,No,,F22
CUST00098167,PROD008,2020-02-25,System,Worcester Bosch,Model X,B,230V,Yes,,EA
CUST00158096,PROD005,2023-11-12,System,Glow-worm,Model X,B,230V,No,,F75
CUST00163826,PROD005,2019-08-18,Conventional,Baxi,Model X,C,230V,Yes,,Ignition Failure
CUST00008211,PROD006,2018-09-20,Conventional,Viessmann,Model X,B,230V,Yes,,F22
CUST00104266,PROD010,2026-03-17,Conventional,Ideal,Model X,B,230V,Yes,,F22
CUST00148597,PROD001,2025-06-15,Combi,Baxi,Model X,C,230V,Yes,,F75
CUST00120625,PROD009,2023-01-24,Combi,Viessmann,Model X,D,230V,No,,F22
CUST00140695,PROD001,2020-10-27,System,Baxi,Model X,C,230V,No,,None
CUST00021462,PROD007,2022-06-03,Conventional,Ideal,Model X,D,230V,No,,F22
CUST00045093,PROD006,2020-07-09,Combi,Vaillant,Model X,A,230V,No,,None
CUST00218830,PROD004,2019-06-25,Conventional,Viessmann,Model X,B,230V,Yes,,F22
CUST00177449,PROD010,2023-02-10,Combi,Ideal,Model X,C,230V,Yes,,Ignition Failure
CUST00243632,PROD009,2019-09-09,Combi,Vaillant,Model X,A,230V,No,,None
CUST00124795,PROD003,2026-03-21,Conventional,Baxi,Model X,D,230V,No,,F75
CUST00114268,PROD001,2025-09-06,System,Glow-worm,Model X,C,230V,No,,F75
CUST00245006,PROD005,2026-03-19,Combi,Ideal,Model X,D,230V,No,,None
CUST00135186,PROD002,2021-10-08,Conventional,Glow-worm,Model X,D,230V,No,,F75
CUST00090395,PROD005,2020-08-03,System,Baxi,Model X,A,230V,No,,None
CUST00205352,PROD007,2024-12-31,Conventional,Baxi,Model X,B,230V,No,,Ignition Failure
CUST00159651,PROD009,2019-02-01,Conventional,Baxi,Model X,C,230V,Yes,,F22
CUST00175416,PROD010,2018-02-08,System,Glow-worm,Model X,B,230V,Yes,,None
CUST00203047,PROD004,2018-06-30,System,Vaillant,Model X,D,230V,No,,None
CUST00032244,PROD005,2024-04-27,Combi,Viessmann,Model X,B,230V,Yes,,F75
CUST00042652,PROD008,2024-11-03,System,Viessmann,Model X,D,230V,No,,Ignition Failure
CUST00163304,PROD006,2023-07-04,Conventional,Vaillant,Model X,A,230V,Yes,,F22
CUST00220442,PROD004,2020-08-03,Combi,Glow-worm,Model X,D,230V,No,,None
CUST00092695,PROD001,2021-09-15,Conventional,Ideal,Model X,C,230V,No,,EA
CUST00059425,PROD002,2025-07-23,Combi,Worcester Bosch,Model X,C,230V,No,,EA
CUST00234999,PROD005,2020-01-15,Conventional,Glow-worm,Model X,D,230V,Yes,,None
CUST00238879,PROD007,2020-12-11,Combi,Worcester Bosch,Model X,D,230V,No,,F22
CUST00027916,PROD009,2018-02-04,Combi,Ideal,Model X,D,230V,No,,EA
CUST00227004,PROD008,2026-04-24,Conventional,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00266969,PROD004,2019-09-08,Conventional,Vaillant,Model X,D,230V,Yes,,F75
CUST00003089,PROD007,2022-08-07,Conventional,Glow-worm,Model X,C,230V,No,,None
CUST00065818,PROD001,2022-07-26,System,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00240214,PROD008,2024-02-23,Combi,Glow-worm,Model X,C,230V,Yes,,None
CUST00244174,PROD006,2026-04-24,Combi,Worcester Bosch,Model X,B,230V,No,,EA
CUST00268634,PROD004,2025-11-13,Combi,Worcester Bosch,Model X,C,230V,No,,F75
CUST00073918,PROD005,2021-06-24,Combi,Worcester Bosch,Model X,A,230V,Yes,,F75
CUST00083812,PROD002,2025-08-07,Combi,Baxi,Model X,A,230V,No,,F22
CUST00091428,PROD008,2021-11-02,Combi,Ideal,Model X,C,230V,No,,EA
CUST00199172,PROD003,2021-07-08,Conventional,Viessmann,Model X,A,230V,No,,Ignition Failure
CUST00170318,PROD009,2026-03-09,Combi,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00003437,PROD003,2023-05-18,System,Glow-worm,Model X,B,230V,No,,EA
CUST00055524,PROD006,2024-01-15,Combi,Ideal,Model X,A,230V,No,,Ignition Failure
CUST00261928,PROD010,2023-04-22,System,Glow-worm,Model X,A,230V,Yes,,None
CUST00071256,PROD005,2020-05-12,Conventional,Glow-worm,Model X,D,230V,No,,F75
CUST00251864,PROD001,2018-06-06,Conventional,Viessmann,Model X,B,230V,Yes,,EA
CUST00103389,PROD008,2021-12-30,System,Worcester Bosch,Model X,D,230V,Yes,,F22
CUST00181739,PROD002,2020-04-10,Combi,Ideal,Model X,A,230V,No,,F22
CUST00203674,PROD008,2018-01-22,Combi,Glow-worm,Model X,A,230V,Yes,,F75
CUST00103168,PROD005,2019-07-16,Combi,Glow-worm,Model X,B,230V,No,,EA
CUST00182341,PROD004,2023-12-01,Combi,Baxi,Model X,A,230V,No,,F22
CUST00233089,PROD009,2021-12-19,Conventional,Viessmann,Model X,B,230V,No,,F75
CUST00195099,PROD008,2024-08-01,Conventional,Baxi,Model X,A,230V,No,,EA
CUST00104807,PROD010,2021-07-12,Conventional,Ideal,Model X,D,230V,No,,F75
CUST00130952,PROD004,2022-08-06,System,Vaillant,Model X,B,230V,No,,F75
CUST00130926,PROD001,2018-03-20,Combi,Vaillant,Model X,B,230V,No,,F22
CUST00074673,PROD004,2018-09-09,Combi,Glow-worm,Model X,D,230V,Yes,,F22
CUST00096618,PROD004,2018-12-24,Conventional,Ideal,Model X,D,230V,No,,None
CUST00105920,PROD010,2024-10-28,System,Worcester Bosch,Model X,A,230V,Yes,,EA
CUST00217596,PROD005,2025-04-30,Combi,Ideal,Model X,A,230V,Yes,,F22
CUST00270301,PROD006,2024-05-29,System,Glow-worm,Model X,C,230V,No,,EA
CUST00122675,PROD009,2022-06-05,Combi,Baxi,Model X,D,230V,No,,F22
CUST00134221,PROD009,2025-08-29,System,Glow-worm,Model X,B,230V,No,,F75
CUST00173949,PROD009,2021-07-25,Conventional,Viessmann,Model X,B,230V,Yes,,F75
CUST00179723,PROD008,2021-06-08,Combi,Ideal,Model X,A,230V,Yes,,F75
CUST00223655,PROD004,2024-10-24,System,Worcester Bosch,Model X,B,230V,Yes,,F22
CUST00269662,PROD010,2022-08-15,System,Vaillant,Model X,A,230V,Yes,,EA
CUST00138631,PROD008,2021-06-07,Combi,Ideal,Model X,B,230V,No,,F22
CUST00128707,PROD009,2024-06-05,Conventional,Vaillant,Model X,C,230V,No,,EA
CUST00243322,PROD009,2021-05-16,System,Ideal,Model X,A,230V,Yes,,None
CUST00009189,PROD009,2022-10-25,Conventional,Vaillant,Model X,B,230V,No,,F22
CUST00194405,PROD003,2019-08-06,System,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00191951,PROD003,2019-05-20,Combi,Ideal,Model X,A,230V,No,,Ignition Failure
CUST00005004,PROD004,2022-04-19,Combi,Ideal,Model X,D,230V,No,,EA
CUST00207918,PROD010,2023-10-20,Conventional,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00140485,PROD005,2023-08-04,System,Vaillant,Model X,D,230V,Yes,,F75
CUST00247029,PROD005,2021-08-12,Combi,Ideal,Model X,B,230V,Yes,,None
CUST00068327,PROD006,2024-07-26,Conventional,Worcester Bosch,Model X,A,230V,No,,None
CUST00227758,PROD004,2020-08-21,Conventional,Vaillant,Model X,D,230V,No,,Ignition Failure
CUST00144019,PROD001,2018-06-27,Conventional,Ideal,Model X,D,230V,No,,Ignition Failure
CUST00151430,PROD009,2025-07-09,System,Baxi,Model X,A,230V,No,,None
CUST00095840,PROD009,2022-02-13,System,Worcester Bosch,Model X,B,230V,No,,F22
CUST00262284,PROD010,2018-01-12,Combi,Viessmann,Model X,B,230V,Yes,,F75
CUST00039673,PROD003,2026-04-02,Conventional,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00260107,PROD007,2023-02-09,Combi,Baxi,Model X,A,230V,No,,None
CUST00259538,PROD006,2023-11-02,Combi,Glow-worm,Model X,C,230V,No,,F75
CUST00067240,PROD010,2023-03-22,Conventional,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00096532,PROD003,2024-04-22,Combi,Viessmann,Model X,C,230V,Yes,,F75
CUST00141378,PROD003,2018-08-01,Combi,Viessmann,Model X,A,230V,No,,EA
CUST00027533,PROD002,2020-02-25,Combi,Baxi,Model X,D,230V,Yes,,None
CUST00064108,PROD007,2023-08-21,System,Vaillant,Model X,D,230V,No,,EA
CUST00227493,PROD001,2025-01-13,System,Glow-worm,Model X,A,230V,Yes,,F22
CUST00207556,PROD003,2023-01-22,System,Vaillant,Model X,A,230V,No,,Ignition Failure
CUST00109278,PROD008,2020-02-03,Conventional,Viessmann,Model X,C,230V,Yes,,Ignition Failure
CUST00115935,PROD003,2018-10-18,Combi,Vaillant,Model X,B,230V,Yes,,F75
CUST00123453,PROD010,2025-07-11,Combi,Vaillant,Model X,C,230V,No,,F75
CUST00151421,PROD004,2026-04-23,Combi,Baxi,Model X,D,230V,Yes,,F75
CUST00231387,PROD008,2019-05-09,Combi,Baxi,Model X,C,230V,Yes,,None
CUST00138863,PROD007,2022-07-04,Conventional,Vaillant,Model X,D,230V,Yes,,F75
CUST00148034,PROD007,2023-02-28,System,Baxi,Model X,B,230V,No,,Ignition Failure
CUST00176965,PROD001,2019-10-03,Combi,Ideal,Model X,D,230V,Yes,,F75
CUST00037339,PROD003,2025-12-18,System,Baxi,Model X,B,230V,No,,EA
CUST00215775,PROD001,2026-01-12,Conventional,Glow-worm,Model X,C,230V,Yes,,F22
CUST00059320,PROD008,2022-04-26,Conventional,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00186592,PROD009,2025-06-13,Combi,Viessmann,Model X,C,230V,Yes,,F22
CUST00120466,PROD004,2022-05-25,System,Worcester Bosch,Model X,C,230V,No,,F22
CUST00069986,PROD005,2018-01-30,Combi,Baxi,Model X,B,230V,Yes,,EA
CUST00138725,PROD004,2020-03-25,System,Vaillant,Model X,A,230V,No,,F75
CUST00026532,PROD010,2023-06-10,Conventional,Vaillant,Model X,A,230V,No,,Ignition Failure
CUST00019284,PROD006,2020-03-31,System,Ideal,Model X,A,230V,Yes,,F22
CUST00118401,PROD010,2025-04-19,Conventional,Baxi,Model X,D,230V,No,,F22
CUST00193701,PROD010,2021-05-17,System,Ideal,Model X,D,230V,No,,EA
CUST00266638,PROD007,2024-04-22,System,Worcester Bosch,Model X,D,230V,Yes,,None
CUST00091910,PROD002,2020-09-16,System,Baxi,Model X,D,230V,No,,F22
CUST00002559,PROD004,2024-10-19,Conventional,Baxi,Model X,D,230V,No,,F75
CUST00063801,PROD003,2019-02-17,Combi,Ideal,Model X,D,230V,No,,None
CUST00133603,PROD001,2019-01-11,System,Worcester Bosch,Model X,B,230V,Yes,,F75
CUST00127890,PROD006,2023-01-19,Conventional,Baxi,Model X,A,230V,Yes,,None
CUST00222035,PROD006,2019-06-26,Conventional,Worcester Bosch,Model X,A,230V,Yes,,F22
CUST00153418,PROD003,2021-08-13,Conventional,Viessmann,Model X,B,230V,Yes,,None
CUST00225316,PROD009,2022-08-06,System,Glow-worm,Model X,D,230V,No,,None
CUST00035509,PROD008,2019-10-15,Conventional,Viessmann,Model X,C,230V,Yes,,EA
CUST00140497,PROD005,2025-12-15,System,Glow-worm,Model X,B,230V,No,,F75
CUST00067314,PROD003,2025-04-30,Combi,Worcester Bosch,Model X,A,230V,No,,None
CUST00032423,PROD004,2019-01-12,System,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00082354,PROD005,2023-02-25,Conventional,Glow-worm,Model X,A,230V,No,,None
CUST00145492,PROD006,2024-09-13,System,Viessmann,Model X,A,230V,No,,Ignition Failure
CUST00175033,PROD005,2019-02-05,System,Ideal,Model X,B,230V,No,,Ignition Failure
CUST00151754,PROD003,2021-04-16,Conventional,Baxi,Model X,C,230V,Yes,,Ignition Failure
CUST00222713,PROD007,2022-08-08,System,Viessmann,Model X,C,230V,No,,Ignition Failure
CUST00204570,PROD006,2018-11-09,System,Ideal,Model X,B,230V,Yes,,Ignition Failure
CUST00113914,PROD009,2025-10-25,Conventional,Viessmann,Model X,D,230V,No,,None
CUST00180867,PROD001,2021-11-24,Conventional,Viessmann,Model X,C,230V,No,,Ignition Failure
CUST00130604,PROD002,2024-11-07,Conventional,Ideal,Model X,D,230V,No,,EA
CUST00083810,PROD007,2022-08-21,Combi,Viessmann,Model X,C,230V,Yes,,None
CUST00037288,PROD008,2021-11-09,Conventional,Glow-worm,Model X,C,230V,No,,Ignition Failure
CUST00147377,PROD003,2020-12-10,Conventional,Glow-worm,Model X,D,230V,Yes,,F22
CUST00073450,PROD002,2018-06-22,Combi,Viessmann,Model X,A,230V,Yes,,Ignition Failure
CUST00129120,PROD010,2024-10-01,Combi,Viessmann,Model X,A,230V,No,,Ignition Failure
CUST00081163,PROD002,2026-01-13,Conventional,Worcester Bosch,Model X,C,230V,Yes,,F22
CUST00007722,PROD007,2025-02-04,System,Worcester Bosch,Model X,A,230V,No,,Ignition Failure
CUST00043812,PROD007,2018-02-02,Conventional,Ideal,Model X,C,230V,Yes,,F22
CUST00246430,PROD009,2023-05-07,Conventional,Glow-worm,Model X,D,230V,No,,F22
CUST00014730,PROD002,2023-08-23,System,Vaillant,Model X,A,230V,Yes,,None
CUST00075080,PROD004,2020-12-25,Conventional,Ideal,Model X,A,230V,No,,None
CUST00013667,PROD003,2018-08-03,Combi,Ideal,Model X,C,230V,Yes,,EA
CUST00183973,PROD007,2022-11-27,Combi,Vaillant,Model X,A,230V,No,,F75
CUST00126243,PROD006,2019-06-15,Combi,Worcester Bosch,Model X,A,230V,Yes,,F22
CUST00016189,PROD003,2021-08-25,Conventional,Vaillant,Model X,C,230V,No,,EA
CUST00155471,PROD001,2020-07-04,System,Ideal,Model X,B,230V,No,,F22
CUST00102467,PROD003,2025-12-15,Conventional,Viessmann,Model X,B,230V,Yes,,None
CUST00236217,PROD005,2024-06-10,Conventional,Ideal,Model X,C,230V,Yes,,None
CUST00200909,PROD005,2022-01-30,Conventional,Baxi,Model X,A,230V,No,,F75
CUST00198494,PROD005,2021-04-27,Combi,Ideal,Model X,B,230V,Yes,,None
CUST00248076,PROD005,2019-11-26,System,Ideal,Model X,A,230V,No,,F75
CUST00182857,PROD007,2021-12-23,System,Ideal,Model X,C,230V,No,,None
CUST00268952,PROD001,2021-02-10,Conventional,Glow-worm,Model X,A,230V,Yes,,F22
CUST00080464,PROD003,2018-11-08,Combi,Glow-worm,Model X,D,230V,No,,F75
CUST00031982,PROD001,2021-10-06,Conventional,Viessmann,Model X,C,230V,No,,Ignition Failure
CUST00046080,PROD009,2025-01-29,Conventional,Ideal,Model X,B,230V,Yes,,EA
CUST00206145,PROD001,2021-08-03,System,Glow-worm,Model X,A,230V,No,,None
CUST00070800,PROD001,2018-11-26,Conventional,Glow-worm,Model X,C,230V,No,,Ignition Failure
CUST00122678,PROD003,2021-05-11,Conventional,Ideal,Model X,A,230V,No,,F22
CUST00266343,PROD006,2025-07-06,Combi,Vaillant,Model X,B,230V,Yes,,None
CUST00104398,PROD003,2019-01-12,Combi,Baxi,Model X,A,230V,Yes,,Ignition Failure
CUST00094862,PROD002,2026-02-10,System,Ideal,Model X,D,230V,Yes,,None
CUST00192982,PROD005,2023-11-06,System,Viessmann,Model X,C,230V,No,,F22
CUST00212642,PROD010,2022-03-23,Conventional,Baxi,Model X,B,230V,Yes,,F75
CUST00108564,PROD010,2021-03-22,System,Baxi,Model X,D,230V,No,,None
CUST00130042,PROD003,2026-01-02,Conventional,Glow-worm,Model X,B,230V,Yes,,Ignition Failure
CUST00208751,PROD009,2025-07-23,System,Vaillant,Model X,A,230V,No,,F75
CUST00110821,PROD010,2023-06-14,Combi,Baxi,Model X,B,230V,Yes,,EA
CUST00075237,PROD003,2019-04-24,System,Vaillant,Model X,A,230V,No,,F75
CUST00065821,PROD001,2018-07-04,Combi,Viessmann,Model X,C,230V,No,,F75
CUST00049514,PROD008,2024-07-01,System,Vaillant,Model X,C,230V,Yes,,None
CUST00065873,PROD004,2024-07-20,Combi,Ideal,Model X,D,230V,No,,None
CUST00034170,PROD001,2024-10-14,Conventional,Viessmann,Model X,B,230V,No,,Ignition Failure
CUST00226835,PROD009,2018-04-30,System,Baxi,Model X,D,230V,Yes,,F75
CUST00185739,PROD009,2026-03-15,System,Glow-worm,Model X,A,230V,Yes,,Ignition Failure
CUST00187701,PROD009,2019-02-13,System,Baxi,Model X,C,230V,Yes,,EA
CUST00073073,PROD008,2026-06-10,Conventional,Glow-worm,Model X,A,230V,Yes,,EA
CUST00003778,PROD009,2023-01-12,System,Glow-worm,Model X,B,230V,Yes,,None
CUST00207630,PROD010,2020-11-27,System,Worcester Bosch,Model X,D,230V,Yes,,EA
CUST00130217,PROD002,2021-01-07,Combi,Viessmann,Model X,D,230V,Yes,,None
CUST00057968,PROD010,2023-06-02,System,Baxi,Model X,C,230V,No,,Ignition Failure
CUST00080147,PROD009,2025-01-16,Combi,Baxi,Model X,A,230V,No,,Ignition Failure
CUST00043697,PROD004,2022-05-06,Combi,Vaillant,Model X,D,230V,Yes,,None
CUST00086541,PROD006,2018-11-21,Conventional,Viessmann,Model X,C,230V,Yes,,F75
CUST00108044,PROD001,2026-02-02,System,Ideal,Model X,B,230V,No,,Ignition Failure
CUST00147645,PROD006,2018-10-04,Combi,Glow-worm,Model X,C,230V,Yes,,F22
CUST00243308,PROD010,2021-12-30,Combi,Glow-worm,Model X,A,230V,No,,Ignition Failure
CUST00155490,PROD001,2025-11-03,Combi,Baxi,Model X,C,230V,Yes,,Ignition Failure
CUST00205373,PROD005,2026-06-18,Conventional,Baxi,Model X,C,230V,No,,EA
CUST00040056,PROD001,2024-10-27,Conventional,Ideal,Model X,D,230V,Yes,,F75
CUST00183378,PROD009,2026-06-09,Combi,Glow-worm,Model X,A,230V,No,,F22
CUST00028131,PROD007,2024-07-23,Combi,Baxi,Model X,C,230V,Yes,,EA
CUST00156714,PROD001,2018-11-03,Combi,Glow-worm,Model X,C,230V,No,,F75
CUST00049254,PROD004,2020-01-04,Combi,Baxi,Model X,B,230V,Yes,,F75
CUST00004246,PROD006,2023-04-27,Conventional,Vaillant,Model X,B,230V,Yes,,F22
CUST00220101,PROD001,2023-12-13,Combi,Baxi,Model X,C,230V,No,,F75
CUST00024384,PROD005,2020-12-27,Combi,Worcester Bosch,Model X,C,230V,Yes,,EA
CUST00247395,PROD007,2018-01-18,Conventional,Viessmann,Model X,D,230V,Yes,,F75
CUST00177497,PROD002,2023-12-27,Combi,Baxi,Model X,D,230V,Yes,,None
CUST00072224,PROD003,2024-04-02,Combi,Vaillant,Model X,D,230V,No,,None
CUST00271473,PROD002,2026-03-20,Conventional,Viessmann,Model X,C,230V,No,,F75
CUST00226907,PROD007,2024-10-06,Conventional,Viessmann,Model X,D,230V,Yes,,F75
CUST00231360,PROD004,2025-11-18,System,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00018615,PROD008,2022-03-01,System,Worcester Bosch,Model X,C,230V,Yes,,EA
CUST00117815,PROD002,2023-03-19,Combi,Viessmann,Model X,A,230V,Yes,,EA
CUST00256274,PROD002,2019-01-22,Conventional,Ideal,Model X,A,230V,No,,F22
CUST00045700,PROD008,2020-09-07,Conventional,Worcester Bosch,Model X,D,230V,No,,EA
CUST00113633,PROD001,2022-12-11,Combi,Baxi,Model X,B,230V,No,,EA
CUST00230745,PROD007,2022-02-26,Conventional,Vaillant,Model X,A,230V,Yes,,EA
CUST00011685,PROD001,2019-02-10,Combi,Baxi,Model X,A,230V,No,,F22
CUST00076179,PROD001,2026-06-24,Conventional,Glow-worm,Model X,C,230V,No,,None
CUST00208279,PROD006,2019-10-05,Conventional,Vaillant,Model X,C,230V,No,,EA
CUST00068772,PROD004,2021-06-30,System,Worcester Bosch,Model X,B,230V,No,,F22
