customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
CUST00124057,2026-07-17,Emergency,Part_H5,F59,System error occurred due to component failure
CUST00124058,2026-07-17,Emergency,Part_F0,F11,System error occurred due to component failure
CUST00124059,2026-07-19,Emergency,Part_M10,F64,System error occurred due to component failure
CUST00124060,2026-07-19,Emergency,Part_F0,F82,System error occurred due to component failure
CUST00124061,2026-07-16,Emergency,Part_C12,F92,System error occurred due to component failure
CUST00124062,2026-07-21,Emergency,Part_M10,F69,System error occurred due to component failure
CUST00124063,2026-07-20,Emergency,Part_Z17,F73,System error occurred due to component failure
CUST00124064,2026-07-18,Emergency,Part_Q11,F30,System error occurred due to component failure
CUST00124065,2026-07-18,Emergency,Part_C14,F73,System error occurred due to component failure
CUST00124066,2026-07-20,Emergency,Part_N19,F59,System error occurred due to component failure
CUST00124067,2026-07-16,Emergency,Part_H5,F59,System error occurred due to component failure
CUST00124068,2026-07-19,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00124069,2026-07-21,Emergency,Part_Z17,F64,System error occurred due to component failure
CUST00124070,2026-07-22,Emergency,Part_Z17,F64,System error occurred due to component failure
CUST00124071,2026-07-18,Emergency,Part_F0,F27,System error occurred due to component failure
CUST00124072,2026-07-18,Emergency,Part_C14,F92,System error occurred due to component failure
CUST00124073,2026-07-18,Emergency,Part_L3,F16,System error occurred due to component failure
CUST00124074,2026-07-21,Emergency,Part_L3,F53,System error occurred due to component failure
CUST00124075,2026-07-17,Emergency,Part_P4,F64,System error occurred due to component failure
CUST00124076,2026-07-16,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00124077,2026-07-19,Emergency,Part_Z17,F27,System error occurred due to component failure
CUST00124078,2026-07-19,Emergency,Part_Y1,F92,System error occurred due to component failure
CUST00124079,2026-07-19,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00124080,2026-07-16,Emergency,Part_A13,F59,System error occurred due to component failure
CUST00124081,2026-07-22,Emergency,Part_F8,F44,System error occurred due to component failure
CUST00124082,2026-07-20,Emergency,Part_F8,F53,System error occurred due to component failure
CUST00124083,2026-07-21,Emergency,Part_Q15,F53,System error occurred due to component failure
CUST00124084,2026-07-21,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00124085,2026-07-17,Emergency,Part_Y1,F16,System error occurred due to component failure
CUST00124086,2026-07-21,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00124087,2026-07-18,Emergency,Part_U2,F64,System error occurred due to component failure
CUST00124088,2026-07-22,Emergency,Part_D18,F27,System error occurred due to component failure
CUST00124089,2026-07-22,Emergency,Part_R16,F69,System error occurred due to component failure
CUST00124090,2026-07-17,Emergency,Part_F0,F27,System error occurred due to component failure
CUST00124091,2026-07-17,Emergency,Part_C12,F59,System error occurred due to component failure
CUST00124092,2026-07-22,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00124093,2026-07-19,Emergency,Part_C14,F59,System error occurred due to component failure
CUST00124094,2026-07-18,Emergency,Part_F0,F78,System error occurred due to component failure
CUST00124095,2026-07-16,Emergency,Part_M10,F44,System error occurred due to component failure
CUST00124096,2026-07-21,Emergency,Part_A13,F92,System error occurred due to component failure
CUST00124097,2026-07-22,Emergency,Part_L3,F59,System error occurred due to component failure
CUST00124098,2026-07-21,Emergency,Part_C12,F73,System error occurred due to component failure
CUST00124099,2026-07-21,Emergency,Part_F0,F44,System error occurred due to component failure
CUST00124100,2026-07-17,Emergency,Part_A13,F44,System error occurred due to component failure
CUST00124101,2026-07-18,Emergency,Part_H5,F30,System error occurred due to component failure
CUST00124102,2026-07-16,Emergency,Part_A13,F73,System error occurred due to component failure
CUST00124103,2026-07-19,Emergency,Part_F0,F73,System error occurred due to component failure
CUST00124104,2026-07-20,Emergency,Part_R9,F44,System error occurred due to component failure
CUST00124105,2026-07-16,Emergency,Part_Y1,F27,System error occurred due to component failure
CUST00124106,2026-07-16,Emergency,Part_Q11,F30,System error occurred due to component failure
CUST00124107,2026-07-17,Emergency,Part_F0,F53,System error occurred due to component failure
CUST00124108,2026-07-18,Emergency,Part_Q15,F78,System error occurred due to component failure
CUST00124109,2026-07-16,Emergency,Part_U2,F64,System error occurred due to component failure
CUST00124110,2026-07-20,Emergency,Part_P4,F59,System error occurred due to component failure
CUST00124111,2026-07-22,Emergency,Part_A13,F82,System error occurred due to component failure
CUST00124112,2026-07-16,Emergency,Part_R9,F11,System error occurred due to component failure
CUST00124113,2026-07-19,Emergency,Part_P4,F16,System error occurred due to component failure
CUST00124114,2026-07-16,Emergency,Part_Y7,F64,System error occurred due to component failure
CUST00124115,2026-07-22,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00124116,2026-07-20,Emergency,Part_Y1,F78,System error occurred due to component failure
CUST00124117,2026-07-20,Emergency,Part_F8,F64,System error occurred due to component failure
CUST00124118,2026-07-22,Emergency,Part_R9,F53,System error occurred due to component failure
CUST00124119,2026-07-18,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00124120,2026-07-21,Emergency,Part_F8,F44,System error occurred due to component failure
CUST00124121,2026-07-16,Emergency,Part_C14,F30,System error occurred due to component failure
CUST00124122,2026-07-17,Emergency,Part_R16,F53,System error occurred due to component failure
CUST00124123,2026-07-18,Emergency,Part_F0,F73,System error occurred due to component failure
CUST00124124,2026-07-20,Emergency,Part_U2,F64,System error occurred due to component failure
CUST00124125,2026-07-22,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00124126,2026-07-20,Emergency,Part_C12,F11,System error occurred due to component failure
CUST00124127,2026-07-20,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00124128,2026-07-20,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00124129,2026-07-18,Emergency,Part_R16,F92,System error occurred due to component failure
CUST00124130,2026-07-20,Emergency,Part_Y7,F27,System error occurred due to component failure
CUST00124131,2026-07-17,Emergency,Part_U2,F73,System error occurred due to component failure
CUST00124132,2026-07-19,Emergency,Part_Q11,F82,System error occurred due to component failure
CUST00124133,2026-07-22,Emergency,Part_Y1,F69,System error occurred due to component failure
CUST00124134,2026-07-19,Emergency,Part_Q11,F16,System error occurred due to component failure
CUST00124135,2026-07-17,Emergency,Part_F8,F59,System error occurred due to component failure
CUST00124136,2026-07-16,Emergency,Part_F0,F30,System error occurred due to component failure
CUST00124137,2026-07-20,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00124138,2026-07-20,Emergency,Part_Y1,F82,System error occurred due to component failure
CUST00124139,2026-07-17,Emergency,Part_C14,F30,System error occurred due to component failure
CUST00124140,2026-07-21,Emergency,Part_Q11,F16,System error occurred due to component failure
CUST00124141,2026-07-21,Emergency,Part_Q11,F27,System error occurred due to component failure
CUST00124142,2026-07-19,Emergency,Part_U2,F27,System error occurred due to component failure
CUST00124143,2026-07-22,Emergency,Part_M10,F69,System error occurred due to component failure
CUST00124144,2026-07-18,Emergency,Part_C14,F78,System error occurred due to component failure
CUST00124145,2026-07-17,Emergency,Part_C12,F27,System error occurred due to component failure
CUST00124146,2026-07-18,Emergency,Part_Q15,F27,System error occurred due to component failure
CUST00124147,2026-07-16,Emergency,Part_D18,F30,System error occurred due to component failure
CUST00124148,2026-07-20,Emergency,Part_R16,F73,System error occurred due to component failure
CUST00124149,2026-07-18,Emergency,Part_Q15,F92,System error occurred due to component failure
CUST00124150,2026-07-17,Emergency,Part_H5,F44,System error occurred due to component failure
CUST00124151,2026-07-20,Emergency,Part_U2,F69,System error occurred due to component failure
CUST00124152,2026-07-17,Emergency,Part_A13,F64,System error occurred due to component failure
CUST00124153,2026-07-17,Emergency,Part_R16,F53,System error occurred due to component failure
CUST00124154,2026-07-16,Emergency,Part_Q15,F27,System error occurred due to component failure
CUST00124155,2026-07-16,Emergency,Part_C14,F59,System error occurred due to component failure
CUST00124156,2026-07-16,Emergency,Part_R16,F59,System error occurred due to component failure
CUST00124157,2026-07-17,Emergency,Part_Y1,F16,System error occurred due to component failure
CUST00124158,2026-07-19,Emergency,Part_X6,F82,System error occurred due to component failure
CUST00124159,2026-07-17,Emergency,Part_F8,F16,System error occurred due to component failure
CUST00124160,2026-07-19,Emergency,Part_C12,F30,System error occurred due to component failure
CUST00124161,2026-07-21,Emergency,Part_D18,F64,System error occurred due to component failure
CUST00124162,2026-07-18,Emergency,Part_M10,F44,System error occurred due to component failure
CUST00124163,2026-07-20,Emergency,Part_L3,F64,System error occurred due to component failure
CUST00124164,2026-07-22,Emergency,Part_D18,F59,System error occurred due to component failure
CUST00124165,2026-07-20,Emergency,Part_Q11,F82,System error occurred due to component failure
CUST00124166,2026-07-17,Emergency,Part_N19,F53,System error occurred due to component failure
CUST00124167,2026-07-21,Emergency,Part_A13,F27,System error occurred due to component failure
CUST00124168,2026-07-19,Emergency,Part_Q15,F59,System error occurred due to component failure
CUST00124169,2026-07-22,Emergency,Part_Q11,F59,System error occurred due to component failure
CUST00124170,2026-07-17,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00124171,2026-07-22,Emergency,Part_Q15,F73,System error occurred due to component failure
CUST00124172,2026-07-18,Emergency,Part_U2,F64,System error occurred due to component failure
CUST00124173,2026-07-17,Emergency,Part_U2,F11,System error occurred due to component failure
CUST00124174,2026-07-16,Emergency,Part_X6,F44,System error occurred due to component failure
CUST00124175,2026-07-22,Emergency,Part_Q11,F11,System error occurred due to component failure
CUST00124176,2026-07-20,Emergency,Part_Z17,F53,System error occurred due to component failure
CUST00124177,2026-07-19,Emergency,Part_C12,F16,System error occurred due to component failure
CUST00124178,2026-07-20,Emergency,Part_Q11,F92,System error occurred due to component failure
CUST00124179,2026-07-21,Emergency,Part_D18,F16,System error occurred due to component failure
CUST00124180,2026-07-17,Emergency,Part_Y7,F64,System error occurred due to component failure
CUST00124181,2026-07-21,Emergency,Part_C12,F73,System error occurred due to component failure
CUST00124182,2026-07-22,Emergency,Part_P4,F92,System error occurred due to component failure
CUST00124183,2026-07-22,Emergency,Part_R9,F59,System error occurred due to component failure
CUST00124184,2026-07-20,Emergency,Part_Y7,F64,System error occurred due to component failure
CUST00124185,2026-07-22,Emergency,Part_A13,F64,System error occurred due to component failure
CUST00124186,2026-07-20,Emergency,Part_L3,F92,System error occurred due to component failure
CUST00124187,2026-07-16,Emergency,Part_Y1,F44,System error occurred due to component failure
CUST00124188,2026-07-21,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00124189,2026-07-19,Emergency,Part_X6,F27,System error occurred due to component failure
CUST00124190,2026-07-22,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00124191,2026-07-16,Emergency,Part_P4,F69,System error occurred due to component failure
CUST00124192,2026-07-20,Emergency,Part_Z17,F64,System error occurred due to component failure
CUST00124193,2026-07-17,Emergency,Part_F8,F78,System error occurred due to component failure
CUST00124194,2026-07-22,Emergency,Part_M10,F30,System error occurred due to component failure
CUST00124195,2026-07-22,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00124196,2026-07-18,Emergency,Part_D18,F16,System error occurred due to component failure
CUST00124197,2026-07-18,Emergency,Part_P4,F11,System error occurred due to component failure
CUST00124198,2026-07-22,Emergency,Part_U2,F73,System error occurred due to component failure
CUST00124199,2026-07-18,Emergency,Part_F8,F64,System error occurred due to component failure
CUST00124200,2026-07-18,Emergency,Part_U2,F73,System error occurred due to component failure
CUST00124201,2026-07-22,Emergency,Part_F8,F53,System error occurred due to component failure
CUST00124202,2026-07-20,Emergency,Part_U2,F69,System error occurred due to component failure
CUST00124203,2026-07-16,Emergency,Part_F8,F27,System error occurred due to component failure
CUST00124204,2026-07-20,Emergency,Part_F0,F59,System error occurred due to component failure
CUST00124205,2026-07-20,Emergency,Part_L3,F27,System error occurred due to component failure
CUST00124206,2026-07-22,Emergency,Part_F8,F16,System error occurred due to component failure
CUST00124207,2026-07-22,Emergency,Part_Y7,F44,System error occurred due to component failure
CUST00124208,2026-07-20,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00124209,2026-07-22,Emergency,Part_N19,F69,System error occurred due to component failure
CUST00124210,2026-07-16,Emergency,Part_C14,F92,System error occurred due to component failure
CUST00124211,2026-07-16,Emergency,Part_N19,F82,System error occurred due to component failure
CUST00124212,2026-07-21,Emergency,Part_F0,F73,System error occurred due to component failure
CUST00124213,2026-07-17,Emergency,Part_X6,F27,System error occurred due to component failure
CUST00124214,2026-07-18,Emergency,Part_Y7,F73,System error occurred due to component failure
CUST00124215,2026-07-16,Emergency,Part_H5,F82,System error occurred due to component failure
CUST00124216,2026-07-22,Emergency,Part_Y1,F82,System error occurred due to component failure
CUST00124217,2026-07-17,Emergency,Part_C14,F82,System error occurred due to component failure
CUST00124218,2026-07-19,Emergency,Part_R9,F59,System error occurred due to component failure
CUST00124219,2026-07-20,Emergency,Part_N19,F27,System error occurred due to component failure
CUST00124220,2026-07-16,Emergency,Part_U2,F64,System error occurred due to component failure
CUST00124221,2026-07-17,Emergency,Part_M10,F53,System error occurred due to component failure
CUST00124222,2026-07-17,Emergency,Part_F8,F11,System error occurred due to component failure
CUST00124223,2026-07-18,Emergency,Part_L3,F44,System error occurred due to component failure
CUST00124224,2026-07-22,Emergency,Part_R9,F78,System error occurred due to component failure
CUST00124225,2026-07-20,Emergency,Part_Q11,F59,System error occurred due to component failure
CUST00124226,2026-07-19,Emergency,Part_U2,F64,System error occurred due to component failure
CUST00124227,2026-07-20,Emergency,Part_D18,F78,System error occurred due to component failure
CUST00124228,2026-07-18,Emergency,Part_Q11,F11,System error occurred due to component failure
CUST00124229,2026-07-18,Emergency,Part_C12,F11,System error occurred due to component failure
CUST00124230,2026-07-20,Emergency,Part_D18,F64,System error occurred due to component failure
CUST00124231,2026-07-20,Emergency,Part_Y7,F64,System error occurred due to component failure
CUST00124232,2026-07-21,Emergency,Part_C14,F78,System error occurred due to component failure
CUST00124233,2026-07-17,Emergency,Part_L3,F44,System error occurred due to component failure
CUST00124234,2026-07-20,Emergency,Part_U2,F73,System error occurred due to component failure
CUST00124235,2026-07-19,Emergency,Part_C14,F53,System error occurred due to component failure
CUST00124236,2026-07-20,Emergency,Part_U2,F82,System error occurred due to component failure
CUST00124237,2026-07-16,Emergency,Part_F0,F30,System error occurred due to component failure
CUST00124238,2026-07-19,Emergency,Part_X6,F30,System error occurred due to component failure
CUST00124239,2026-07-22,Emergency,Part_Q15,F82,System error occurred due to component failure
CUST00124240,2026-07-17,Emergency,Part_C12,F30,System error occurred due to component failure
CUST00124241,2026-07-17,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00124242,2026-07-21,Emergency,Part_Q11,F59,System error occurred due to component failure
CUST00124243,2026-07-22,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00124244,2026-07-18,Emergency,Part_X6,F30,System error occurred due to component failure
CUST00124245,2026-07-18,Emergency,Part_P4,F53,System error occurred due to component failure
CUST00124246,2026-07-16,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00124247,2026-07-17,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00124248,2026-07-16,Emergency,Part_F8,F27,System error occurred due to component failure
CUST00124249,2026-07-16,Emergency,Part_R16,F59,System error occurred due to component failure
CUST00124250,2026-07-20,Emergency,Part_M10,F53,System error occurred due to component failure
CUST00124251,2026-07-16,Emergency,Part_X6,F73,System error occurred due to component failure
CUST00124252,2026-07-17,Emergency,Part_P4,F73,System error occurred due to component failure
CUST00124253,2026-07-17,Emergency,Part_R16,F30,System error occurred due to component failure
CUST00124254,2026-07-22,Emergency,Part_H5,F16,System error occurred due to component failure
CUST00124255,2026-07-22,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00124256,2026-07-20,Emergency,Part_Q11,F27,System error occurred due to component failure
CUST00124257,2026-07-16,Emergency,Part_A13,F92,System error occurred due to component failure
CUST00124258,2026-07-17,Emergency,Part_L3,F27,System error occurred due to component failure
CUST00124259,2026-07-18,Emergency,Part_R16,F92,System error occurred due to component failure
CUST00124260,2026-07-17,Emergency,Part_N19,F82,System error occurred due to component failure
CUST00124261,2026-07-18,Emergency,Part_C12,F53,System error occurred due to component failure
CUST00124262,2026-07-20,Emergency,Part_Y1,F64,System error occurred due to component failure
CUST00124263,2026-07-20,Emergency,Part_Y1,F27,System error occurred due to component failure
CUST00124264,2026-07-16,Emergency,Part_Q11,F44,System error occurred due to component failure
CUST00124265,2026-07-16,Emergency,Part_C14,F69,System error occurred due to component failure
CUST00124266,2026-07-21,Emergency,Part_X6,F69,System error occurred due to component failure
CUST00124267,2026-07-21,Emergency,Part_U2,F30,System error occurred due to component failure
CUST00124268,2026-07-19,Emergency,Part_Y7,F11,System error occurred due to component failure
CUST00124269,2026-07-17,Emergency,Part_N19,F78,System error occurred due to component failure
CUST00124270,2026-07-20,Emergency,Part_Q11,F53,System error occurred due to component failure
CUST00124271,2026-07-16,Emergency,Part_R9,F16,System error occurred due to component failure
CUST00124272,2026-07-20,Emergency,Part_D18,F82,System error occurred due to component failure
CUST00124273,2026-07-21,Emergency,Part_Z17,F64,System error occurred due to component failure
CUST00124274,2026-07-17,Emergency,Part_Y1,F69,System error occurred due to component failure
CUST00124275,2026-07-18,Emergency,Part_N19,F53,System error occurred due to component failure
CUST00124276,2026-07-20,Emergency,Part_U2,F30,System error occurred due to component failure
CUST00124277,2026-07-22,Emergency,Part_M10,F64,System error occurred due to component failure
CUST00124278,2026-07-19,Emergency,Part_Z17,F82,System error occurred due to component failure
CUST00124279,2026-07-17,Emergency,Part_F8,F30,System error occurred due to component failure
CUST00124280,2026-07-21,Emergency,Part_Y1,F27,System error occurred due to component failure
CUST00124281,2026-07-16,Emergency,Part_X6,F82,System error occurred due to component failure
CUST00124282,2026-07-19,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00124283,2026-07-16,Emergency,Part_N19,F78,System error occurred due to component failure
CUST00124284,2026-07-19,Emergency,Part_N19,F44,System error occurred due to component failure
CUST00124285,2026-07-22,Emergency,Part_Q15,F16,System error occurred due to component failure
CUST00124286,2026-07-19,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00124287,2026-07-16,Emergency,Part_N19,F69,System error occurred due to component failure
CUST00124288,2026-07-19,Emergency,Part_F8,F53,System error occurred due to component failure
CUST00124289,2026-07-18,Emergency,Part_A13,F27,System error occurred due to component failure
CUST00124290,2026-07-19,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00124291,2026-07-18,Emergency,Part_F0,F92,System error occurred due to component failure
CUST00124292,2026-07-22,Emergency,Part_U2,F53,System error occurred due to component failure
CUST00124293,2026-07-17,Emergency,Part_P4,F11,System error occurred due to component failure
CUST00124294,2026-07-19,Emergency,Part_R9,F78,System error occurred due to component failure
CUST00124295,2026-07-17,Emergency,Part_R9,F82,System error occurred due to component failure
CUST00124296,2026-07-17,Emergency,Part_M10,F78,System error occurred due to component failure
CUST00124297,2026-07-17,Emergency,Part_F8,F30,System error occurred due to component failure
CUST00124298,2026-07-20,Emergency,Part_P4,F64,System error occurred due to component failure
CUST00124299,2026-07-17,Emergency,Part_A13,F30,System error occurred due to component failure
CUST00124300,2026-07-17,Emergency,Part_F0,F11,System error occurred due to component failure
CUST00124301,2026-07-16,Emergency,Part_M10,F30,System error occurred due to component failure
CUST00124302,2026-07-21,Emergency,Part_Q15,F69,System error occurred due to component failure
CUST00124303,2026-07-20,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00124304,2026-07-20,Emergency,Part_Q11,F82,System error occurred due to component failure
CUST00124305,2026-07-20,Emergency,Part_R9,F78,System error occurred due to component failure
CUST00124306,2026-07-20,Emergency,Part_N19,F78,System error occurred due to component failure
CUST00124307,2026-07-16,Emergency,Part_R9,F44,System error occurred due to component failure
CUST00124308,2026-07-16,Emergency,Part_X6,F59,System error occurred due to component failure
CUST00124309,2026-07-16,Emergency,Part_Y1,F16,System error occurred due to component failure
CUST00124310,2026-07-19,Emergency,Part_Z17,F82,System error occurred due to component failure
CUST00124311,2026-07-18,Emergency,Part_X6,F11,System error occurred due to component failure
CUST00124312,2026-07-16,Emergency,Part_Y7,F11,System error occurred due to component failure
CUST00124313,2026-07-18,Emergency,Part_F0,F82,System error occurred due to component failure
CUST00124314,2026-07-22,Emergency,Part_F8,F11,System error occurred due to component failure
CUST00124315,2026-07-19,Emergency,Part_R16,F82,System error occurred due to component failure
CUST00124316,2026-07-18,Emergency,Part_Z17,F16,System error occurred due to component failure
CUST00124317,2026-07-17,Emergency,Part_Y1,F64,System error occurred due to component failure
CUST00124318,2026-07-19,Emergency,Part_L3,F16,System error occurred due to component failure
CUST00124319,2026-07-20,Emergency,Part_R16,F78,System error occurred due to component failure
CUST00124320,2026-07-22,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00124321,2026-07-16,Emergency,Part_C12,F11,System error occurred due to component failure
CUST00124322,2026-07-22,Emergency,Part_Z17,F73,System error occurred due to component failure
CUST00124323,2026-07-22,Emergency,Part_Z17,F11,System error occurred due to component failure
CUST00124324,2026-07-22,Emergency,Part_F0,F92,System error occurred due to component failure
CUST00124325,2026-07-20,Emergency,Part_Y1,F92,System error occurred due to component failure
CUST00124326,2026-07-19,Emergency,Part_Q11,F82,System error occurred due to component failure
CUST00124327,2026-07-22,Emergency,Part_C14,F59,System error occurred due to component failure
CUST00124328,2026-07-22,Emergency,Part_L3,F64,System error occurred due to component failure
CUST00124329,2026-07-16,Emergency,Part_P4,F73,System error occurred due to component failure
CUST00124330,2026-07-17,Emergency,Part_N19,F59,System error occurred due to component failure
CUST00124331,2026-07-20,Emergency,Part_U2,F92,System error occurred due to component failure
CUST00124332,2026-07-19,Emergency,Part_X6,F44,System error occurred due to component failure
CUST00124333,2026-07-16,Emergency,Part_U2,F27,System error occurred due to component failure
CUST00124334,2026-07-18,Emergency,Part_L3,F11,System error occurred due to component failure
CUST00124335,2026-07-20,Emergency,Part_N19,F44,System error occurred due to component failure
CUST00124336,2026-07-19,Emergency,Part_Q15,F44,System error occurred due to component failure
CUST00124337,2026-07-20,Emergency,Part_F8,F30,System error occurred due to component failure
CUST00124338,2026-07-18,Emergency,Part_Y7,F27,System error occurred due to component failure
CUST00124339,2026-07-16,Emergency,Part_F0,F11,System error occurred due to component failure
CUST00124340,2026-07-21,Emergency,Part_P4,F69,System error occurred due to component failure
CUST00124341,2026-07-20,Emergency,Part_D18,F92,System error occurred due to component failure
CUST00124342,2026-07-19,Emergency,Part_D18,F27,System error occurred due to component failure
CUST00124343,2026-07-19,Emergency,Part_A13,F30,System error occurred due to component failure
CUST00124344,2026-07-17,Emergency,Part_R9,F27,System error occurred due to component failure
CUST00124345,2026-07-21,Emergency,Part_U2,F27,System error occurred due to component failure
CUST00124346,2026-07-19,Emergency,Part_C14,F16,System error occurred due to component failure
CUST00124347,2026-07-17,Emergency,Part_H5,F78,System error occurred due to component failure
CUST00124348,2026-07-16,Emergency,Part_R16,F73,System error occurred due to component failure
CUST00124349,2026-07-16,Emergency,Part_Y1,F73,System error occurred due to component failure
CUST00124350,2026-07-20,Emergency,Part_R16,F73,System error occurred due to component failure
CUST00124351,2026-07-18,Emergency,Part_N19,F59,System error occurred due to component failure
CUST00124352,2026-07-18,Emergency,Part_L3,F69,System error occurred due to component failure
CUST00124353,2026-07-22,Emergency,Part_R9,F59,System error occurred due to component failure
CUST00124354,2026-07-19,Emergency,Part_L3,F82,System error occurred due to component failure
CUST00124355,2026-07-17,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00124356,2026-07-18,Emergency,Part_Y7,F82,System error occurred due to component failure
CUST00124357,2026-07-20,Emergency,Part_C14,F78,System error occurred due to component failure
CUST00124358,2026-07-19,Emergency,Part_C14,F11,System error occurred due to component failure
CUST00124359,2026-07-16,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00124360,2026-07-19,Emergency,Part_M10,F53,System error occurred due to component failure
CUST00124361,2026-07-21,Emergency,Part_C12,F78,System error occurred due to component failure
CUST00124362,2026-07-18,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00124363,2026-07-20,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00124364,2026-07-19,Emergency,Part_Y7,F27,System error occurred due to component failure
CUST00124365,2026-07-20,Emergency,Part_R9,F27,System error occurred due to component failure
CUST00124366,2026-07-18,Emergency,Part_A13,F92,System error occurred due to component failure
CUST00124367,2026-07-16,Emergency,Part_M10,F16,System error occurred due to component failure
CUST00124368,2026-07-16,Emergency,Part_C14,F69,System error occurred due to component failure
CUST00124369,2026-07-16,Emergency,Part_P4,F11,System error occurred due to component failure
CUST00124370,2026-07-22,Emergency,Part_F8,F16,System error occurred due to component failure
CUST00124371,2026-07-19,Emergency,Part_A13,F64,System error occurred due to component failure
CUST00124372,2026-07-19,Emergency,Part_Y1,F73,System error occurred due to component failure
CUST00124373,2026-07-19,Emergency,Part_C12,F78,System error occurred due to component failure
CUST00124374,2026-07-21,Emergency,Part_C14,F44,System error occurred due to component failure
CUST00124375,2026-07-19,Emergency,Part_Q11,F16,System error occurred due to component failure
CUST00124376,2026-07-18,Emergency,Part_X6,F44,System error occurred due to component failure
CUST00124377,2026-07-18,Emergency,Part_C12,F27,System error occurred due to component failure
CUST00124378,2026-07-17,Emergency,Part_C12,F16,System error occurred due to component failure
CUST00124379,2026-07-20,Emergency,Part_U2,F59,System error occurred due to component failure
CUST00124380,2026-07-22,Emergency,Part_H5,F69,System error occurred due to component failure
CUST00124381,2026-07-16,Emergency,Part_R9,F78,System error occurred due to component failure
CUST00124382,2026-07-18,Emergency,Part_R16,F92,System error occurred due to component failure
CUST00124383,2026-07-19,Emergency,Part_N19,F27,System error occurred due to component failure
CUST00124384,2026-07-22,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00124385,2026-07-17,Emergency,Part_X6,F69,System error occurred due to component failure
CUST00124386,2026-07-22,Emergency,Part_Y7,F53,System error occurred due to component failure
CUST00124387,2026-07-19,Emergency,Part_U2,F27,System error occurred due to component failure
CUST00124388,2026-07-19,Emergency,Part_C12,F69,System error occurred due to component failure
CUST00124389,2026-07-21,Emergency,Part_M10,F44,System error occurred due to component failure
CUST00124390,2026-07-21,Emergency,Part_F8,F73,System error occurred due to component failure
CUST00124391,2026-07-17,Emergency,Part_Q15,F53,System error occurred due to component failure
CUST00124392,2026-07-22,Emergency,Part_Q15,F27,System error occurred due to component failure
CUST00124393,2026-07-17,Emergency,Part_Y7,F92,System error occurred due to component failure
CUST00124394,2026-07-17,Emergency,Part_U2,F30,System error occurred due to component failure
CUST00124395,2026-07-21,Emergency,Part_F8,F27,System error occurred due to component failure
CUST00124396,2026-07-21,Emergency,Part_C14,F27,System error occurred due to component failure
CUST00124397,2026-07-20,Emergency,Part_U2,F69,System error occurred due to component failure
CUST00124398,2026-07-18,Emergency,Part_F8,F82,System error occurred due to component failure
CUST00124399,2026-07-21,Emergency,Part_Q15,F78,System error occurred due to component failure
CUST00124400,2026-07-20,Emergency,Part_Z17,F59,System error occurred due to component failure
CUST00124401,2026-07-18,Emergency,Part_R9,F16,System error occurred due to component failure
CUST00124402,2026-07-17,Emergency,Part_C14,F30,System error occurred due to component failure
CUST00124403,2026-07-18,Emergency,Part_R16,F69,System error occurred due to component failure
CUST00124404,2026-07-16,Emergency,Part_X6,F53,System error occurred due to component failure
CUST00124405,2026-07-17,Emergency,Part_A13,F53,System error occurred due to component failure
CUST00124406,2026-07-19,Emergency,Part_N19,F27,System error occurred due to component failure
CUST00124407,2026-07-16,Emergency,Part_X6,F69,System error occurred due to component failure
CUST00124408,2026-07-18,Emergency,Part_R16,F27,System error occurred due to component failure
CUST00124409,2026-07-16,Emergency,Part_P4,F64,System error occurred due to component failure
CUST00124410,2026-07-21,Emergency,Part_A13,F78,System error occurred due to component failure
CUST00124411,2026-07-22,Emergency,Part_L3,F78,System error occurred due to component failure
