customer_id,property_type,number_of_floors,rooms,have_gas_pipeline,external_or_internal_electricity_source,property_built_date
CUST00117519,Semi-Detached,2,2,No,Company Provided,1990-01-03
CUST00075596,Flat,3,5,Yes,Grid + Solar,1999-11-11
CUST00016765,Bungalow,3,4,No,Company Provided,1997-06-04
CUST00028057,Terraced,3,2,Yes,Solar,1974-04-17
CUST00181610,Bungalow,3,3,No,Company Provided,1980-01-01
CUST00241711,Semi-Detached,2,2,No,Company Provided,1995-10-07
CUST00099917,Flat,3,6,Yes,Grid + Solar,2013-09-05
CUST00236937,Terraced,3,3,Yes,Solar,1991-10-14
CUST00250946,Terraced,1,5,Yes,Solar,1998-04-29
CUST00191851,Bungalow,1,4,No,Grid + Solar,1999-08-07
CUST00234353,Bungalow,1,3,Yes,Solar,2006-01-26
CUST00015835,Bungalow,1,2,No,Solar,1987-01-24
CUST00224828,Semi-Detached,2,5,No,Solar,1975-08-17
CUST00249219,Semi-Detached,1,3,No,Solar,1970-03-17
CUST00051100,Flat,2,2,No,Solar,2012-12-07
CUST00177616,Detached,3,3,Yes,Solar,2005-04-25
CUST00005457,Detached,1,2,Yes,Company Provided,1974-05-17
CUST00193872,Flat,3,5,No,Solar,1984-12-25
CUST00067425,Semi-Detached,2,6,Yes,Solar,1973-09-04
CUST00018618,Semi-Detached,2,4,Yes,Solar,1995-09-25
CUST00035295,Bungalow,3,6,Yes,Solar,1994-11-04
CUST00152378,Flat,1,3,No,Grid + Solar,1997-08-02
CUST00262419,Terraced,3,4,Yes,Solar,1994-08-15
CUST00022969,Bungalow,3,5,No,Grid + Solar,1989-06-26
CUST00146599,Semi-Detached,1,5,Yes,Company Provided,1971-08-24
CUST00222389,Terraced,3,3,Yes,Grid + Solar,2010-03-27
CUST00127266,Bungalow,2,7,Yes,Solar,2013-04-02
CUST00195834,Terraced,3,5,Yes,Solar,1989-04-13
CUST00078846,Terraced,3,5,No,Company Provided,1974-04-28
CUST00264069,Terraced,1,7,Yes,Solar,1995-09-16
CUST00186256,Semi-Detached,1,7,Yes,Solar,2008-08-28
CUST00251375,Terraced,3,2,Yes,Grid + Solar,2007-11-19
CUST00159870,Terraced,3,2,No,Solar,1977-03-28
CUST00207236,Flat,3,3,No,Grid + Solar,2000-01-20
CUST00147475,Bungalow,2,7,No,Company Provided,1988-02-09
CUST00146495,Semi-Detached,2,2,No,Solar,2004-12-18
CUST00138579,Terraced,2,4,No,Solar,1990-09-09
CUST00154060,Flat,1,7,Yes,Solar,1976-08-10
CUST00240595,Bungalow,1,6,Yes,Grid + Solar,2013-11-18
CUST00027504,Bungalow,1,4,Yes,Solar,1994-08-30
CUST00253026,Detached,1,7,No,Solar,2015-03-04
CUST00062280,Flat,1,5,No,Solar,1972-10-15
CUST00184365,Detached,3,4,Yes,Company Provided,1993-11-25
CUST00096657,Bungalow,3,7,No,Grid + Solar,2012-04-20
CUST00032256,Semi-Detached,3,5,No,Company Provided,1986-07-27
CUST00097231,Terraced,3,4,No,Company Provided,1983-03-18
CUST00148147,Semi-Detached,1,2,Yes,Solar,2012-05-03
CUST00044751,Terraced,2,2,Yes,Company Provided,1980-04-06
CUST00068618,Semi-Detached,2,3,Yes,Solar,2011-09-07
CUST00060737,Bungalow,1,5,Yes,Company Provided,1998-03-08
CUST00013180,Flat,2,4,No,Grid + Solar,1985-09-01
CUST00165667,Flat,2,5,No,Solar,2014-05-15
CUST00095375,Semi-Detached,2,5,No,Company Provided,2019-06-29
CUST00062539,Bungalow,3,3,Yes,Company Provided,2011-07-30
CUST00127276,Semi-Detached,3,2,Yes,Company Provided,1998-01-28
CUST00096408,Flat,3,4,No,Grid + Solar,2019-03-12
CUST00228932,Terraced,1,4,Yes,Company Provided,2019-11-24
CUST00269683,Terraced,1,3,No,Grid + Solar,1978-05-24
CUST00270405,Detached,2,7,No,Solar,1988-05-03
CUST00269900,Terraced,1,4,No,Grid + Solar,1987-02-19
CUST00208959,Semi-Detached,2,7,Yes,Company Provided,1991-04-27
CUST00235480,Terraced,1,5,No,Grid + Solar,1981-09-29
CUST00086114,Flat,1,7,Yes,Solar,1971-01-06
CUST00101706,Bungalow,2,5,Yes,Company Provided,1981-12-14
CUST00215102,Terraced,3,6,Yes,Solar,1977-04-15
CUST00002244,Detached,3,4,Yes,Solar,1984-12-15
CUST00064967,Semi-Detached,1,4,No,Company Provided,1990-01-26
CUST00263378,Terraced,1,4,Yes,Solar,2018-11-22
CUST00101393,Flat,2,7,No,Grid + Solar,1978-09-03
CUST00138616,Detached,1,5,Yes,Grid + Solar,2015-05-29
CUST00105855,Detached,2,4,Yes,Grid + Solar,1971-09-09
CUST00072383,Semi-Detached,3,5,Yes,Solar,1996-08-17
CUST00182004,Bungalow,1,5,No,Grid + Solar,1988-11-08
CUST00073079,Detached,2,5,Yes,Grid + Solar,1983-06-22
CUST00255183,Terraced,2,2,No,Grid + Solar,1975-02-04
CUST00254907,Detached,1,5,Yes,Solar,2003-10-07
CUST00198008,Detached,2,3,No,Solar,1988-05-15
CUST00215954,Terraced,1,4,No,Company Provided,2006-09-06
CUST00198186,Flat,1,7,No,Grid + Solar,1980-08-05
CUST00230965,Semi-Detached,1,6,Yes,Solar,1999-01-16
CUST00103731,Detached,2,7,Yes,Grid + Solar,2012-08-15
CUST00188939,Semi-Detached,2,5,No,Grid + Solar,2015-10-05
CUST00234409,Detached,1,3,Yes,Solar,2000-10-28
CUST00230540,Bungalow,1,3,Yes,Solar,1989-12-26
CUST00106655,Flat,2,3,No,Company Provided,2012-02-13
CUST00156831,Terraced,2,6,No,Solar,2005-06-03
CUST00119381,Bungalow,2,4,Yes,Grid + Solar,2017-04-21
CUST00130685,Bungalow,2,5,Yes,Solar,1978-11-10
CUST00037417,Flat,1,3,Yes,Company Provided,2002-03-01
CUST00104472,Terraced,2,7,Yes,Company Provided,1994-07-19
CUST00203988,Bungalow,3,4,Yes,Solar,1978-01-17
CUST00101367,Terraced,2,7,Yes,Solar,2005-02-05
CUST00155062,Bungalow,3,2,No,Solar,1977-08-15
CUST00219644,Semi-Detached,1,7,No,Company Provided,1995-05-17
CUST00064310,Semi-Detached,3,3,Yes,Company Provided,2014-05-16
CUST00262911,Terraced,2,3,No,Grid + Solar,1984-06-07
CUST00034860,Flat,3,6,Yes,Solar,2010-04-20
CUST00094194,Terraced,1,3,No,Grid + Solar,1982-05-10
CUST00076558,Flat,3,4,No,Grid + Solar,1986-12-06
CUST00178445,Semi-Detached,1,6,Yes,Solar,1970-01-24
CUST00071860,Bungalow,3,6,Yes,Company Provided,1972-03-15
CUST00134535,Terraced,2,5,Yes,Solar,2012-04-14
CUST00180904,Bungalow,1,2,Yes,Grid + Solar,2005-01-25
CUST00174520,Detached,3,2,No,Solar,1985-07-13
CUST00029733,Bungalow,2,7,Yes,Solar,1977-06-11
CUST00196015,Bungalow,2,6,Yes,Company Provided,1989-05-21
CUST00041293,Semi-Detached,1,3,Yes,Company Provided,1978-03-18
CUST00034833,Semi-Detached,1,6,Yes,Grid + Solar,2016-07-28
CUST00201598,Semi-Detached,1,2,Yes,Solar,2017-10-08
CUST00151457,Semi-Detached,1,4,No,Grid + Solar,2008-04-08
CUST00147670,Bungalow,2,4,No,Grid + Solar,1985-12-09
CUST00074806,Bungalow,3,2,Yes,Solar,1994-04-19
CUST00141612,Terraced,3,3,Yes,Solar,1988-04-14
CUST00213270,Bungalow,3,5,No,Company Provided,1975-09-23
CUST00256765,Detached,3,7,No,Company Provided,2015-05-21
CUST00008353,Flat,1,2,No,Company Provided,1972-03-08
CUST00140162,Flat,1,4,Yes,Solar,2002-01-10
CUST00249401,Detached,3,6,Yes,Solar,1981-06-11
CUST00021098,Bungalow,2,6,No,Solar,1987-04-06
CUST00034637,Semi-Detached,3,5,Yes,Solar,1980-08-01
CUST00081190,Semi-Detached,2,2,Yes,Grid + Solar,1987-12-04
CUST00082324,Semi-Detached,1,7,No,Solar,1997-07-21
CUST00167657,Detached,3,5,No,Grid + Solar,1986-08-21
CUST00177261,Terraced,3,6,No,Solar,1988-01-14
CUST00122283,Flat,2,3,Yes,Company Provided,2013-06-16
CUST00014945,Bungalow,1,5,Yes,Solar,2009-06-27
CUST00103709,Terraced,2,5,No,Company Provided,2014-03-18
CUST00217775,Semi-Detached,2,4,No,Grid + Solar,1983-01-11
CUST00005021,Bungalow,3,2,No,Solar,1993-07-21
CUST00109142,Detached,1,2,No,Company Provided,1998-05-19
CUST00121433,Semi-Detached,3,5,Yes,Solar,1989-08-29
CUST00214995,Terraced,3,3,Yes,Solar,2014-05-04
CUST00217163,Bungalow,3,6,Yes,Company Provided,1977-12-23
CUST00270938,Detached,2,5,Yes,Solar,1995-08-12
CUST00225493,Flat,2,6,Yes,Solar,2001-09-13
CUST00125927,Semi-Detached,3,2,No,Solar,1993-10-17
CUST00239791,Bungalow,1,6,Yes,Company Provided,1976-05-07
CUST00143185,Terraced,2,7,No,Solar,1978-02-23
CUST00050939,Flat,1,2,No,Solar,1996-07-24
CUST00128239,Detached,1,7,Yes,Grid + Solar,1981-02-12
CUST00166602,Detached,1,5,No,Solar,1975-06-16
CUST00095606,Semi-Detached,2,7,Yes,Grid + Solar,1978-08-26
CUST00260720,Semi-Detached,3,7,Yes,Grid + Solar,2002-03-28
CUST00089941,Terraced,1,3,No,Company Provided,2018-10-31
CUST00051907,Bungalow,1,2,Yes,Company Provided,1982-11-14
CUST00026975,Semi-Detached,2,7,No,Company Provided,2000-10-20
CUST00120529,Semi-Detached,1,3,No,Grid + Solar,1988-09-01
CUST00124991,Flat,1,4,No,Grid + Solar,2011-03-06
CUST00116202,Bungalow,1,7,No,Solar,1984-04-02
CUST00165906,Flat,3,6,Yes,Grid + Solar,1976-06-15
CUST00192392,Bungalow,3,2,No,Solar,1982-10-25
CUST00250668,Bungalow,1,5,No,Grid + Solar,2009-10-21
CUST00195625,Detached,1,6,Yes,Company Provided,1987-10-28
CUST00238500,Detached,1,4,No,Solar,2008-09-22
CUST00221336,Semi-Detached,3,7,No,Grid + Solar,2005-07-01
CUST00127210,Bungalow,2,6,No,Solar,2016-05-24
CUST00128355,Terraced,2,6,No,Company Provided,1990-09-30
CUST00003049,Flat,1,6,No,Company Provided,1971-08-04
CUST00191842,Flat,1,7,Yes,Company Provided,2001-01-22
CUST00183450,Terraced,1,6,Yes,Solar,2016-12-16
CUST00066559,Flat,3,7,No,Company Provided,2007-11-18
CUST00109371,Detached,2,6,Yes,Grid + Solar,2019-12-25
CUST00184121,Semi-Detached,2,5,No,Company Provided,2007-09-06
CUST00220421,Detached,2,6,No,Company Provided,1971-07-31
CUST00062707,Bungalow,3,5,Yes,Grid + Solar,1983-07-12
CUST00139509,Detached,2,6,Yes,Grid + Solar,2019-05-16
CUST00026129,Terraced,2,6,Yes,Solar,1982-02-16
CUST00255005,Flat,1,3,No,Company Provided,1990-08-15
CUST00165708,Terraced,1,3,Yes,Grid + Solar,1986-03-07
CUST00223369,Terraced,2,7,No,Grid + Solar,2004-10-01
CUST00253113,Semi-Detached,1,6,No,Grid + Solar,1988-01-29
CUST00121209,Terraced,1,6,No,Grid + Solar,2014-09-01
CUST00196640,Detached,3,4,Yes,Grid + Solar,1999-04-16
CUST00077262,Bungalow,1,2,No,Company Provided,2016-08-01
CUST00212254,Flat,2,5,Yes,Solar,2003-06-21
CUST00080992,Semi-Detached,1,2,No,Solar,1971-02-13
CUST00102425,Flat,2,2,Yes,Company Provided,2009-06-06
CUST00149749,Detached,3,7,Yes,Solar,2016-01-04
CUST00159687,Terraced,1,2,No,Grid + Solar,2016-03-14
CUST00086595,Bungalow,1,5,No,Solar,1975-03-08
CUST00242236,Semi-Detached,2,2,Yes,Grid + Solar,2019-08-15
CUST00122648,Flat,1,7,No,Grid + Solar,1980-10-15
CUST00230741,Detached,2,6,No,Grid + Solar,1983-07-05
CUST00087617,Bungalow,3,6,Yes,Solar,1990-08-15
CUST00070335,Semi-Detached,1,6,No,Grid + Solar,1986-02-28
CUST00176912,Detached,1,2,Yes,Grid + Solar,1979-10-15
CUST00002187,Terraced,1,5,Yes,Grid + Solar,1996-12-31
CUST00041970,Flat,3,2,No,Company Provided,1974-02-14
CUST00141525,Bungalow,2,5,No,Solar,2007-12-09
CUST00065629,Semi-Detached,2,6,Yes,Solar,2006-09-07
CUST00165442,Terraced,1,4,No,Solar,1983-10-17
CUST00057889,Detached,1,4,Yes,Company Provided,1981-08-08
CUST00118511,Terraced,1,3,No,Grid + Solar,1983-10-24
CUST00227346,Bungalow,1,7,No,Company Provided,1990-05-05
CUST00129919,Semi-Detached,1,2,Yes,Grid + Solar,2003-02-05
CUST00099641,Semi-Detached,3,5,No,Company Provided,1983-05-29
CUST00144944,Detached,2,7,Yes,Solar,2005-05-28
CUST00157061,Semi-Detached,2,6,Yes,Grid + Solar,2013-05-27
CUST00257380,Detached,2,2,No,Grid + Solar,1987-02-05
CUST00058680,Flat,3,6,No,Company Provided,1975-08-25
CUST00078333,Semi-Detached,2,2,No,Company Provided,1985-03-21
CUST00173097,Detached,1,6,Yes,Solar,1989-10-14
CUST00133348,Flat,3,5,Yes,Solar,2005-06-26
CUST00044755,Semi-Detached,3,4,No,Company Provided,1981-05-17
CUST00114458,Flat,1,3,Yes,Company Provided,2014-11-27
CUST00216702,Flat,3,5,No,Company Provided,1985-01-14
CUST00248650,Flat,1,4,Yes,Grid + Solar,2010-05-06
CUST00191630,Semi-Detached,3,7,No,Company Provided,1984-11-10
CUST00103940,Flat,2,2,No,Grid + Solar,1995-03-07
CUST00191075,Detached,3,3,No,Company Provided,1998-12-16
CUST00097918,Flat,1,2,No,Company Provided,1984-07-12
CUST00231661,Semi-Detached,3,7,Yes,Grid + Solar,1984-01-25
CUST00082900,Terraced,3,4,Yes,Solar,2000-03-13
CUST00220431,Flat,1,6,Yes,Company Provided,2015-03-07
CUST00065847,Bungalow,2,5,No,Solar,1982-10-12
CUST00137812,Terraced,3,4,No,Company Provided,1988-03-07
CUST00224996,Detached,3,6,No,Grid + Solar,1991-05-25
CUST00108839,Flat,3,5,No,Solar,2005-08-13
CUST00019379,Terraced,1,3,No,Company Provided,1989-06-16
CUST00136588,Terraced,2,7,Yes,Grid + Solar,1982-07-01
CUST00052255,Detached,2,2,No,Company Provided,1982-06-19
CUST00031488,Detached,2,6,No,Solar,1988-09-09
CUST00098314,Flat,1,5,Yes,Company Provided,2015-12-03
CUST00215211,Detached,1,5,No,Solar,2013-10-29
CUST00155555,Terraced,3,5,Yes,Grid + Solar,2001-07-04
CUST00205086,Semi-Detached,3,3,No,Company Provided,1996-10-18
CUST00208714,Semi-Detached,2,5,No,Company Provided,1977-04-22
CUST00128652,Flat,1,2,Yes,Company Provided,1999-03-01
CUST00125033,Flat,1,3,Yes,Solar,2008-07-27
CUST00217832,Detached,3,3,No,Grid + Solar,1982-06-30
CUST00021859,Semi-Detached,3,6,No,Grid + Solar,2006-10-05
CUST00100213,Semi-Detached,1,5,Yes,Solar,2012-03-01
CUST00204608,Terraced,3,2,No,Solar,2000-07-22
CUST00208068,Detached,3,5,Yes,Company Provided,2014-07-19
CUST00004365,Semi-Detached,3,7,Yes,Company Provided,2014-01-30
CUST00102417,Bungalow,1,7,No,Company Provided,2014-07-25
CUST00199578,Bungalow,2,4,Yes,Company Provided,2001-11-13
CUST00016015,Bungalow,3,5,Yes,Grid + Solar,1993-11-28
CUST00054398,Terraced,2,3,No,Solar,1976-09-23
CUST00207787,Flat,2,7,Yes,Company Provided,2012-12-13
CUST00237704,Semi-Detached,2,3,No,Grid + Solar,1977-12-03
CUST00083967,Semi-Detached,1,2,Yes,Company Provided,1989-01-31
CUST00156259,Terraced,1,7,No,Company Provided,1988-12-11
CUST00173788,Bungalow,1,4,Yes,Company Provided,1986-12-21
CUST00121480,Bungalow,3,2,No,Grid + Solar,1976-04-25
CUST00223968,Detached,1,4,Yes,Solar,1978-06-16
CUST00073311,Flat,3,7,No,Solar,1991-02-15
CUST00137478,Detached,1,7,Yes,Grid + Solar,2002-03-20
CUST00161561,Bungalow,2,7,Yes,Grid + Solar,1984-11-18
CUST00054098,Bungalow,2,3,No,Solar,1979-01-11
CUST00032075,Terraced,3,6,Yes,Solar,1975-05-29
CUST00086408,Detached,3,2,Yes,Company Provided,2016-03-03
CUST00097905,Semi-Detached,2,7,No,Grid + Solar,1982-08-11
CUST00093157,Terraced,2,2,Yes,Solar,2005-07-13
CUST00165189,Detached,2,5,No,Grid + Solar,2002-09-09
CUST00056457,Flat,3,3,No,Company Provided,2011-12-04
CUST00189016,Bungalow,3,6,No,Company Provided,2010-01-18
CUST00061382,Detached,3,6,Yes,Company Provided,1988-05-14
CUST00204231,Semi-Detached,3,3,No,Company Provided,2015-08-08
CUST00245698,Flat,2,6,Yes,Grid + Solar,2016-06-14
CUST00218207,Flat,1,4,No,Solar,1976-09-19
CUST00148774,Terraced,2,2,Yes,Solar,1979-03-09
CUST00228313,Semi-Detached,1,7,No,Solar,2008-06-01
CUST00134791,Flat,3,2,No,Grid + Solar,2001-07-11
CUST00158057,Flat,1,7,Yes,Company Provided,1977-08-08
CUST00240373,Terraced,1,4,Yes,Solar,2010-11-28
CUST00062606,Semi-Detached,1,6,Yes,Solar,1994-12-23
CUST00094561,Bungalow,2,3,No,Company Provided,1984-05-19
CUST00141462,Bungalow,3,2,Yes,Solar,1991-10-18
CUST00124194,Flat,1,4,No,Company Provided,1984-10-17
CUST00071092,Flat,1,4,No,Solar,2013-04-28
CUST00049823,Terraced,3,3,No,Grid + Solar,1998-09-02
CUST00008525,Bungalow,2,7,No,Solar,2004-08-26
CUST00131036,Detached,1,7,No,Grid + Solar,1970-02-12
CUST00217753,Bungalow,1,6,No,Grid + Solar,1972-01-29
CUST00032480,Flat,1,5,Yes,Solar,1983-03-13
CUST00164110,Flat,3,5,Yes,Grid + Solar,2005-02-06
CUST00007380,Flat,2,5,Yes,Grid + Solar,1998-11-17
CUST00041084,Terraced,2,4,Yes,Grid + Solar,1997-05-24
CUST00089419,Semi-Detached,3,2,No,Company Provided,2000-02-27
CUST00022816,Flat,2,3,No,Grid + Solar,2012-10-28
CUST00029632,Detached,3,4,Yes,Company Provided,2019-12-01
CUST00180107,Bungalow,2,7,No,Solar,1996-06-06
CUST00229039,Terraced,1,4,Yes,Solar,1988-09-12
CUST00198759,Bungalow,3,6,No,Grid + Solar,1981-03-11
CUST00140996,Detached,1,7,No,Company Provided,2009-02-04
CUST00190632,Semi-Detached,1,6,No,Company Provided,1979-09-07
CUST00267757,Detached,2,6,Yes,Grid + Solar,1972-01-07
CUST00101353,Flat,1,6,No,Company Provided,1974-12-16
CUST00153778,Flat,3,5,Yes,Company Provided,2015-08-17
CUST00125425,Bungalow,1,7,No,Company Provided,2002-12-18
CUST00161712,Detached,2,5,No,Solar,1985-07-05
CUST00147433,Detached,2,4,Yes,Grid + Solar,2002-11-19
CUST00019647,Semi-Detached,2,5,Yes,Grid + Solar,2009-04-09
CUST00222956,Bungalow,2,5,No,Company Provided,2005-09-23
CUST00195495,Detached,1,4,Yes,Company Provided,1999-06-25
CUST00238826,Detached,3,5,No,Company Provided,1983-08-01
CUST00258548,Detached,2,6,Yes,Company Provided,1977-02-10
CUST00267159,Detached,2,4,Yes,Grid + Solar,1987-12-18
CUST00173698,Semi-Detached,1,6,No,Company Provided,2004-02-10
CUST00105047,Bungalow,1,3,Yes,Solar,1984-05-15
CUST00143790,Bungalow,2,7,No,Company Provided,2015-03-25
CUST00221436,Terraced,3,7,Yes,Company Provided,2007-05-13
CUST00077734,Semi-Detached,1,3,No,Company Provided,2019-11-13
CUST00136441,Terraced,1,3,No,Company Provided,2003-03-05
CUST00031869,Terraced,2,7,Yes,Grid + Solar,2010-01-08
CUST00006978,Detached,2,5,Yes,Company Provided,1992-10-17
CUST00187208,Detached,3,5,No,Solar,1999-08-12
CUST00046908,Flat,3,2,No,Solar,1988-05-25
CUST00121951,Semi-Detached,1,6,Yes,Grid + Solar,2015-07-21
CUST00221152,Semi-Detached,2,2,Yes,Solar,1979-03-23
CUST00011580,Detached,1,6,No,Solar,1984-05-05
CUST00150599,Terraced,3,4,Yes,Grid + Solar,1986-09-02
CUST00210363,Detached,3,7,Yes,Grid + Solar,2016-01-20
CUST00103893,Semi-Detached,3,6,No,Grid + Solar,1994-07-09
CUST00161009,Semi-Detached,3,5,No,Company Provided,1996-02-01
CUST00238693,Detached,3,3,Yes,Grid + Solar,2019-11-13
CUST00169722,Terraced,1,2,No,Grid + Solar,2009-07-28
CUST00070359,Detached,2,5,No,Grid + Solar,2010-09-12
CUST00244070,Detached,2,7,Yes,Grid + Solar,2000-09-13
CUST00084219,Terraced,1,2,Yes,Solar,1984-10-30
CUST00195589,Flat,1,7,Yes,Solar,1984-07-12
CUST00207395,Detached,1,4,No,Solar,1997-03-31
CUST00215808,Semi-Detached,2,7,No,Solar,2016-12-16
CUST00014801,Flat,2,4,No,Grid + Solar,1981-03-10
CUST00074786,Terraced,2,6,No,Company Provided,2017-04-27
CUST00124462,Detached,3,4,Yes,Solar,1987-11-18
CUST00157837,Semi-Detached,2,6,No,Grid + Solar,2006-09-24
CUST00034671,Terraced,1,3,Yes,Grid + Solar,2010-05-20
CUST00240359,Semi-Detached,3,5,Yes,Solar,2010-09-02
CUST00171161,Flat,1,7,No,Grid + Solar,1998-02-23
CUST00193379,Flat,2,4,Yes,Company Provided,1976-05-15
CUST00258788,Semi-Detached,3,4,Yes,Company Provided,1976-04-13
CUST00261245,Terraced,2,4,Yes,Solar,2017-02-05
CUST00053010,Bungalow,1,6,Yes,Solar,1985-12-08
CUST00265411,Detached,3,7,No,Solar,2003-05-22
CUST00212039,Detached,2,6,Yes,Company Provided,2004-10-27
CUST00205418,Detached,1,2,No,Grid + Solar,2010-08-24
CUST00213437,Detached,3,4,Yes,Company Provided,1973-12-04
CUST00214672,Semi-Detached,2,6,No,Grid + Solar,1979-11-18
CUST00218284,Terraced,1,4,Yes,Solar,2007-04-23
CUST00032514,Flat,2,7,Yes,Grid + Solar,1972-02-26
CUST00025991,Bungalow,3,6,Yes,Grid + Solar,2018-01-12
CUST00056783,Semi-Detached,2,3,No,Solar,1997-07-13
CUST00119954,Bungalow,3,4,No,Company Provided,1974-03-17
CUST00012680,Detached,1,5,Yes,Solar,1973-02-27
CUST00082361,Terraced,1,7,Yes,Company Provided,1993-06-10
CUST00043393,Semi-Detached,3,6,Yes,Company Provided,1973-09-09
CUST00128114,Detached,1,2,No,Company Provided,1982-01-30
CUST00003740,Detached,1,3,Yes,Grid + Solar,1976-10-18
CUST00194815,Terraced,2,3,Yes,Solar,1970-01-28
CUST00090398,Flat,1,5,Yes,Company Provided,2017-01-14
CUST00266871,Terraced,2,6,No,Grid + Solar,1976-06-04
CUST00268143,Bungalow,3,5,No,Company Provided,1993-03-04
CUST00259626,Detached,3,4,Yes,Solar,1974-01-26
CUST00172232,Bungalow,2,6,No,Grid + Solar,2003-08-08
CUST00152463,Terraced,3,3,No,Company Provided,1974-02-18
CUST00072486,Terraced,2,7,No,Company Provided,1998-10-09
CUST00085448,Flat,2,3,No,Grid + Solar,1998-06-20
CUST00254374,Detached,2,6,No,Solar,2006-09-01
CUST00119651,Detached,3,6,Yes,Company Provided,2019-01-08
CUST00107335,Semi-Detached,2,7,Yes,Solar,1984-12-28
CUST00045050,Bungalow,2,2,No,Company Provided,1972-11-11
CUST00159777,Bungalow,3,5,No,Company Provided,1984-10-26
CUST00148114,Terraced,3,5,Yes,Company Provided,1994-02-18
CUST00268745,Detached,3,6,Yes,Company Provided,1990-05-25
CUST00034660,Flat,1,3,Yes,Company Provided,1976-05-25
CUST00208777,Detached,3,2,Yes,Company Provided,1973-07-18
CUST00004316,Bungalow,3,6,Yes,Grid + Solar,1995-11-06
CUST00099168,Detached,3,2,Yes,Solar,1976-04-20
CUST00243002,Terraced,1,2,No,Grid + Solar,1989-06-10
CUST00174847,Terraced,1,2,No,Solar,2011-05-06
CUST00155121,Detached,1,7,Yes,Grid + Solar,1991-12-23
CUST00186497,Detached,3,5,No,Company Provided,1985-10-14
CUST00019497,Bungalow,3,5,Yes,Company Provided,1997-10-28
CUST00157408,Detached,2,7,Yes,Company Provided,1983-12-15
CUST00208073,Semi-Detached,1,3,Yes,Solar,2016-10-24
CUST00234051,Flat,1,3,No,Solar,1977-11-01
CUST00167176,Detached,2,6,Yes,Company Provided,1999-01-04
CUST00140277,Semi-Detached,1,4,No,Company Provided,1995-12-09
CUST00240275,Bungalow,2,3,No,Company Provided,2002-07-13
CUST00064204,Semi-Detached,1,3,Yes,Solar,1989-07-02
CUST00261611,Flat,1,5,No,Solar,1972-09-21
CUST00185381,Detached,2,3,Yes,Company Provided,1985-08-28
CUST00198447,Detached,1,4,Yes,Company Provided,2007-10-28
CUST00151446,Bungalow,3,6,No,Company Provided,2018-09-07
CUST00092221,Semi-Detached,2,6,No,Grid + Solar,2008-07-17
CUST00108894,Detached,2,4,No,Company Provided,1992-01-02
CUST00177019,Terraced,1,2,Yes,Solar,1990-12-29
CUST00045918,Flat,1,6,No,Company Provided,2004-04-20
CUST00139082,Detached,1,5,No,Grid + Solar,1991-11-18
CUST00253045,Detached,2,2,No,Grid + Solar,1979-03-06
CUST00225993,Bungalow,3,3,No,Solar,1974-01-19
CUST00085549,Terraced,2,7,Yes,Grid + Solar,1996-10-05
CUST00122030,Terraced,3,4,No,Solar,2014-02-23
CUST00137961,Semi-Detached,1,2,No,Company Provided,2016-10-31
CUST00039508,Flat,2,4,No,Company Provided,1997-12-31
CUST00044041,Detached,2,7,Yes,Company Provided,1978-02-28
CUST00030754,Terraced,1,7,No,Grid + Solar,2016-01-05
CUST00013749,Detached,3,5,Yes,Grid + Solar,1983-07-02
CUST00042909,Detached,3,6,Yes,Grid + Solar,1978-07-02
CUST00244697,Semi-Detached,3,2,No,Grid + Solar,1981-11-10
CUST00027181,Detached,1,6,No,Company Provided,1987-07-07
CUST00003349,Semi-Detached,1,4,Yes,Grid + Solar,1995-04-02
CUST00173961,Flat,3,5,No,Solar,1999-02-27
CUST00141457,Semi-Detached,1,5,Yes,Company Provided,2007-09-18
CUST00123807,Terraced,2,2,No,Company Provided,2019-06-07
CUST00048356,Semi-Detached,3,6,Yes,Company Provided,1992-07-25
CUST00244424,Flat,2,6,Yes,Grid + Solar,1970-08-22
CUST00003409,Terraced,2,4,No,Company Provided,2018-08-30
CUST00072799,Detached,3,5,Yes,Grid + Solar,2013-04-11
CUST00172671,Detached,2,7,No,Company Provided,1992-12-16
CUST00013271,Detached,1,7,Yes,Company Provided,2000-12-29
CUST00052857,Semi-Detached,3,4,Yes,Grid + Solar,1976-04-26
CUST00219345,Bungalow,2,7,No,Solar,2016-04-25
CUST00128401,Terraced,1,3,Yes,Grid + Solar,1981-06-28
CUST00130602,Terraced,1,7,Yes,Company Provided,1979-09-17
CUST00016686,Bungalow,3,4,Yes,Company Provided,1984-04-24
CUST00028726,Flat,1,5,No,Company Provided,2001-03-23
CUST00197017,Flat,1,7,Yes,Solar,1978-03-27
CUST00052891,Semi-Detached,1,2,No,Grid + Solar,2016-04-04
CUST00128970,Detached,1,3,Yes,Solar,1971-01-24
CUST00268369,Semi-Detached,2,7,Yes,Grid + Solar,2001-10-06
CUST00065123,Bungalow,1,5,No,Grid + Solar,2017-02-09
CUST00013715,Detached,1,2,Yes,Company Provided,2015-09-15
CUST00172710,Flat,3,5,No,Grid + Solar,1992-12-30
CUST00014695,Detached,1,2,No,Solar,1970-10-29
CUST00142188,Terraced,2,5,Yes,Grid + Solar,1989-02-27
CUST00217096,Semi-Detached,3,5,No,Grid + Solar,1975-07-07
CUST00066523,Semi-Detached,1,4,Yes,Grid + Solar,1994-09-04
