customer_id,visit_date,visit_status,customer_feedback
CUST00127752,2026-07-18,Parts Required,Average
CUST00127753,2026-07-17,Parts Required,Average
CUST00127754,2026-07-20,Completed,Poor
CUST00127755,2026-07-21,Parts Required,Average
CUST00127756,2026-07-20,Completed,Poor
CUST00127757,2026-07-22,Parts Required,Average
CUST00127758,2026-07-21,Completed,Good
CUST00127759,2026-07-19,Parts Required,Average
CUST00127760,2026-07-17,Parts Required,Good
CUST00127761,2026-07-18,Parts Required,Poor
CUST00127762,2026-07-16,Parts Required,Good
CUST00127763,2026-07-18,Completed,Average
CUST00127764,2026-07-21,Parts Required,Good
CUST00127765,2026-07-16,Parts Required,Good
CUST00127766,2026-07-19,Completed,Poor
CUST00127767,2026-07-22,Parts Required,Good
CUST00127768,2026-07-17,Completed,Poor
CUST00127769,2026-07-20,Parts Required,Average
CUST00127770,2026-07-18,Completed,Average
CUST00127771,2026-07-21,Completed,Poor
CUST00127772,2026-07-16,Parts Required,Poor
CUST00127773,2026-07-17,Parts Required,Good
CUST00127774,2026-07-19,Completed,Poor
CUST00127775,2026-07-21,Completed,Average
CUST00127776,2026-07-21,Parts Required,Good
CUST00127777,2026-07-19,Completed,Good
CUST00127778,2026-07-17,Parts Required,Good
CUST00127779,2026-07-17,Completed,Poor
CUST00127780,2026-07-18,Completed,Poor
CUST00127781,2026-07-19,Parts Required,Good
CUST00127782,2026-07-20,Parts Required,Poor
CUST00127783,2026-07-22,Completed,Poor
CUST00127784,2026-07-22,Completed,Good
CUST00127785,2026-07-19,Parts Required,Poor
CUST00127786,2026-07-22,Parts Required,Average
CUST00127787,2026-07-21,Completed,Good
CUST00127788,2026-07-17,Completed,Good
CUST00127789,2026-07-22,Parts Required,Average
CUST00127790,2026-07-17,Parts Required,Average
CUST00127791,2026-07-22,Parts Required,Good
CUST00127792,2026-07-21,Completed,Good
CUST00127793,2026-07-17,Completed,Good
CUST00127794,2026-07-22,Completed,Average
CUST00127795,2026-07-19,Parts Required,Average
CUST00127796,2026-07-20,Parts Required,Poor
CUST00127797,2026-07-17,Parts Required,Poor
CUST00127798,2026-07-17,Parts Required,Average
CUST00127799,2026-07-16,Completed,Poor
CUST00127800,2026-07-18,Parts Required,Good
CUST00127801,2026-07-22,Completed,Poor
CUST00127802,2026-07-22,Parts Required,Average
CUST00127803,2026-07-22,Completed,Poor
CUST00127804,2026-07-22,Parts Required,Average
CUST00127805,2026-07-17,Parts Required,Good
CUST00127806,2026-07-20,Completed,Average
CUST00127807,2026-07-20,Parts Required,Poor
CUST00127808,2026-07-20,Completed,Poor
CUST00127809,2026-07-17,Completed,Average
CUST00127810,2026-07-22,Completed,Average
CUST00127811,2026-07-17,Completed,Average
CUST00127812,2026-07-17,Parts Required,Average
CUST00127813,2026-07-19,Completed,Good
CUST00127814,2026-07-16,Completed,Good
CUST00127815,2026-07-19,Completed,Good
CUST00127816,2026-07-21,Completed,Average
CUST00127817,2026-07-18,Parts Required,Poor
CUST00127818,2026-07-16,Parts Required,Good
CUST00127819,2026-07-20,Completed,Average
CUST00127820,2026-07-16,Parts Required,Good
CUST00127821,2026-07-16,Parts Required,Poor
CUST00127822,2026-07-17,Parts Required,Average
CUST00127823,2026-07-20,Parts Required,Average
CUST00127824,2026-07-16,Completed,Good
CUST00127825,2026-07-16,Completed,Average
CUST00127826,2026-07-17,Parts Required,Poor
CUST00127827,2026-07-18,Completed,Average
CUST00127828,2026-07-18,Parts Required,Poor
CUST00127829,2026-07-17,Parts Required,Poor
CUST00127830,2026-07-22,Completed,Poor
CUST00127831,2026-07-22,Completed,Good
CUST00127832,2026-07-19,Completed,Good
CUST00127833,2026-07-22,Parts Required,Average
CUST00127834,2026-07-20,Completed,Poor
CUST00127835,2026-07-20,Completed,Good
CUST00127836,2026-07-17,Completed,Poor
CUST00127837,2026-07-17,Parts Required,Poor
CUST00127838,2026-07-22,Completed,Poor
CUST00127839,2026-07-20,Completed,Poor
CUST00127840,2026-07-16,Completed,Poor
CUST00127841,2026-07-21,Completed,Poor
CUST00127842,2026-07-19,Parts Required,Poor
CUST00127843,2026-07-20,Parts Required,Good
CUST00127844,2026-07-22,Completed,Poor
CUST00127845,2026-07-16,Completed,Good
CUST00127846,2026-07-20,Completed,Good
CUST00127847,2026-07-16,Completed,Poor
CUST00127848,2026-07-17,Parts Required,Average
CUST00127849,2026-07-16,Completed,Poor
CUST00127850,2026-07-17,Completed,Poor
CUST00127851,2026-07-19,Completed,Poor
CUST00127852,2026-07-22,Completed,Good
CUST00127853,2026-07-17,Completed,Good
CUST00127854,2026-07-22,Completed,Average
CUST00127855,2026-07-19,Parts Required,Average
CUST00127856,2026-07-19,Completed,Good
CUST00127857,2026-07-22,Parts Required,Poor
CUST00127858,2026-07-16,Parts Required,Average
CUST00127859,2026-07-21,Completed,Average
CUST00127860,2026-07-21,Parts Required,Good
CUST00127861,2026-07-22,Completed,Average
CUST00127862,2026-07-18,Parts Required,Good
CUST00127863,2026-07-20,Parts Required,Poor
CUST00127864,2026-07-22,Completed,Poor
CUST00127865,2026-07-16,Completed,Poor
CUST00127866,2026-07-18,Parts Required,Poor
CUST00127867,2026-07-18,Parts Required,Poor
CUST00127868,2026-07-16,Parts Required,Poor
CUST00127869,2026-07-17,Completed,Good
CUST00127870,2026-07-21,Completed,Good
CUST00127871,2026-07-17,Parts Required,Poor
CUST00127872,2026-07-20,Completed,Good
CUST00127873,2026-07-21,Parts Required,Good
CUST00127874,2026-07-17,Completed,Average
CUST00127875,2026-07-16,Completed,Good
CUST00127876,2026-07-19,Completed,Good
CUST00127877,2026-07-19,Completed,Average
CUST00127878,2026-07-18,Completed,Good
CUST00127879,2026-07-19,Completed,Poor
CUST00127880,2026-07-20,Parts Required,Poor
CUST00127881,2026-07-21,Parts Required,Poor
CUST00127882,2026-07-17,Completed,Good
CUST00127883,2026-07-18,Parts Required,Good
CUST00127884,2026-07-19,Completed,Average
CUST00127885,2026-07-17,Completed,Poor
CUST00127886,2026-07-20,Parts Required,Poor
CUST00127887,2026-07-19,Parts Required,Poor
CUST00127888,2026-07-17,Completed,Poor
CUST00127889,2026-07-20,Parts Required,Average
CUST00127890,2026-07-18,Completed,Poor
CUST00127891,2026-07-20,Parts Required,Poor
CUST00127892,2026-07-17,Completed,Poor
CUST00127893,2026-07-19,Parts Required,Average
CUST00127894,2026-07-18,Completed,Average
CUST00127895,2026-07-17,Completed,Average
CUST00127896,2026-07-21,Parts Required,Poor
CUST00127897,2026-07-21,Parts Required,Good
CUST00127898,2026-07-21,Completed,Good
CUST00127899,2026-07-19,Completed,Poor
CUST00127900,2026-07-17,Completed,Poor
CUST00127901,2026-07-16,Completed,Average
CUST00127902,2026-07-18,Parts Required,Average
CUST00127903,2026-07-21,Completed,Good
CUST00127904,2026-07-17,Parts Required,Poor
CUST00127905,2026-07-22,Parts Required,Average
CUST00127906,2026-07-20,Parts Required,Average
CUST00127907,2026-07-19,Completed,Average
CUST00127908,2026-07-16,Completed,Good
CUST00127909,2026-07-22,Completed,Average
CUST00127910,2026-07-20,Completed,Average
CUST00127911,2026-07-20,Completed,Poor
CUST00127912,2026-07-22,Parts Required,Poor
CUST00127913,2026-07-21,Parts Required,Average
CUST00127914,2026-07-22,Parts Required,Average
CUST00127915,2026-07-18,Parts Required,Poor
CUST00127916,2026-07-21,Parts Required,Good
CUST00127917,2026-07-18,Completed,Poor
CUST00127918,2026-07-20,Parts Required,Poor
CUST00127919,2026-07-17,Parts Required,Average
CUST00127920,2026-07-17,Parts Required,Good
CUST00127921,2026-07-21,Completed,Average
CUST00127922,2026-07-19,Completed,Good
CUST00127923,2026-07-19,Completed,Average
CUST00127924,2026-07-19,Completed,Average
CUST00127925,2026-07-17,Parts Required,Good
CUST00127926,2026-07-17,Parts Required,Good
CUST00127927,2026-07-18,Completed,Average
CUST00127928,2026-07-22,Parts Required,Good
CUST00127929,2026-07-19,Completed,Poor
CUST00127930,2026-07-21,Parts Required,Average
CUST00127931,2026-07-17,Completed,Poor
CUST00127932,2026-07-21,Completed,Good
CUST00127933,2026-07-20,Completed,Poor
CUST00127934,2026-07-19,Completed,Average
CUST00127935,2026-07-21,Parts Required,Poor
CUST00127936,2026-07-18,Parts Required,Good
CUST00127937,2026-07-17,Completed,Poor
CUST00127938,2026-07-19,Completed,Poor
CUST00127939,2026-07-20,Completed,Good
CUST00127940,2026-07-19,Completed,Good
CUST00127941,2026-07-18,Completed,Average
CUST00127942,2026-07-18,Completed,Good
CUST00127943,2026-07-22,Completed,Poor
CUST00127944,2026-07-17,Parts Required,Poor
CUST00127945,2026-07-16,Parts Required,Poor
CUST00127946,2026-07-21,Parts Required,Average
CUST00127947,2026-07-19,Parts Required,Poor
CUST00127948,2026-07-22,Completed,Poor
CUST00127949,2026-07-19,Completed,Poor
CUST00127950,2026-07-16,Parts Required,Poor
CUST00127951,2026-07-20,Parts Required,Poor
CUST00127952,2026-07-19,Parts Required,Average
CUST00127953,2026-07-20,Completed,Good
CUST00127954,2026-07-18,Completed,Average
CUST00127955,2026-07-20,Completed,Average
CUST00127956,2026-07-20,Parts Required,Good
CUST00127957,2026-07-20,Completed,Poor
CUST00127958,2026-07-22,Completed,Average
CUST00127959,2026-07-17,Completed,Poor
CUST00127960,2026-07-16,Completed,Good
CUST00127961,2026-07-16,Parts Required,Average
CUST00127962,2026-07-18,Completed,Average
CUST00127963,2026-07-17,Completed,Average
CUST00127964,2026-07-18,Parts Required,Good
CUST00127965,2026-07-19,Parts Required,Average
CUST00127966,2026-07-17,Completed,Poor
CUST00127967,2026-07-20,Parts Required,Good
CUST00127968,2026-07-19,Parts Required,Poor
CUST00127969,2026-07-22,Completed,Good
CUST00127970,2026-07-18,Parts Required,Good
CUST00127971,2026-07-21,Parts Required,Poor
CUST00127972,2026-07-20,Completed,Average
CUST00127973,2026-07-17,Parts Required,Good
CUST00127974,2026-07-17,Parts Required,Good
CUST00127975,2026-07-20,Parts Required,Poor
CUST00127976,2026-07-20,Completed,Average
CUST00127977,2026-07-20,Parts Required,Poor
CUST00127978,2026-07-21,Completed,Poor
CUST00127979,2026-07-17,Completed,Good
CUST00127980,2026-07-18,Completed,Good
CUST00127981,2026-07-16,Completed,Poor
CUST00127982,2026-07-20,Parts Required,Average
CUST00127983,2026-07-18,Completed,Average
CUST00127984,2026-07-21,Completed,Average
CUST00127985,2026-07-22,Parts Required,Good
CUST00127986,2026-07-20,Completed,Poor
CUST00127987,2026-07-21,Parts Required,Poor
CUST00127988,2026-07-18,Parts Required,Poor
CUST00127989,2026-07-16,Parts Required,Poor
CUST00127990,2026-07-20,Completed,Average
CUST00127991,2026-07-18,Completed,Good
CUST00127992,2026-07-20,Completed,Good
CUST00127993,2026-07-19,Completed,Good
CUST00127994,2026-07-16,Completed,Good
CUST00127995,2026-07-21,Completed,Good
CUST00127996,2026-07-17,Parts Required,Poor
CUST00127997,2026-07-18,Completed,Good
CUST00127998,2026-07-19,Parts Required,Good
CUST00127999,2026-07-18,Completed,Good
CUST00128000,2026-07-20,Parts Required,Average
CUST00128001,2026-07-16,Completed,Poor
CUST00128002,2026-07-19,Parts Required,Poor
CUST00128003,2026-07-20,Parts Required,Average
CUST00128004,2026-07-21,Completed,Poor
CUST00128005,2026-07-22,Completed,Poor
CUST00128006,2026-07-22,Completed,Average
CUST00128007,2026-07-22,Completed,Poor
CUST00128008,2026-07-18,Parts Required,Poor
CUST00128009,2026-07-21,Completed,Good
CUST00128010,2026-07-21,Completed,Poor
CUST00128011,2026-07-16,Parts Required,Average
CUST00128012,2026-07-21,Completed,Average
CUST00128013,2026-07-17,Completed,Average
CUST00128014,2026-07-19,Parts Required,Average
CUST00128015,2026-07-22,Parts Required,Good
CUST00128016,2026-07-18,Parts Required,Average
CUST00128017,2026-07-18,Completed,Good
CUST00128018,2026-07-17,Parts Required,Good
CUST00128019,2026-07-19,Completed,Average
CUST00128020,2026-07-21,Parts Required,Poor
CUST00128021,2026-07-16,Parts Required,Average
CUST00128022,2026-07-22,Parts Required,Good
CUST00128023,2026-07-19,Completed,Poor
CUST00128024,2026-07-18,Completed,Good
CUST00128025,2026-07-22,Completed,Poor
CUST00128026,2026-07-19,Completed,Average
CUST00128027,2026-07-19,Parts Required,Average
CUST00128028,2026-07-20,Completed,Poor
CUST00128029,2026-07-19,Completed,Average
CUST00128030,2026-07-18,Completed,Average
CUST00128031,2026-07-16,Parts Required,Good
CUST00128032,2026-07-18,Completed,Average
CUST00128033,2026-07-18,Completed,Good
CUST00128034,2026-07-19,Parts Required,Good
CUST00128035,2026-07-22,Completed,Average
CUST00128036,2026-07-20,Parts Required,Good
CUST00128037,2026-07-19,Parts Required,Good
CUST00128038,2026-07-18,Completed,Poor
CUST00128039,2026-07-21,Completed,Good
CUST00128040,2026-07-22,Parts Required,Average
CUST00128041,2026-07-16,Completed,Poor
CUST00128042,2026-07-22,Parts Required,Average
CUST00128043,2026-07-21,Completed,Good
CUST00128044,2026-07-19,Completed,Good
CUST00128045,2026-07-21,Parts Required,Poor
CUST00128046,2026-07-19,Completed,Poor
CUST00128047,2026-07-18,Completed,Good
CUST00128048,2026-07-18,Parts Required,Good
CUST00128049,2026-07-16,Parts Required,Average
CUST00128050,2026-07-17,Parts Required,Average
CUST00128051,2026-07-17,Completed,Poor
CUST00128052,2026-07-22,Completed,Good
CUST00128053,2026-07-19,Completed,Poor
CUST00128054,2026-07-20,Completed,Poor
CUST00128055,2026-07-21,Parts Required,Average
CUST00128056,2026-07-20,Parts Required,Poor
CUST00128057,2026-07-17,Parts Required,Poor
CUST00128058,2026-07-16,Completed,Average
CUST00128059,2026-07-17,Parts Required,Poor
CUST00128060,2026-07-16,Completed,Average
CUST00128061,2026-07-16,Completed,Poor
CUST00128062,2026-07-18,Completed,Poor
CUST00128063,2026-07-19,Completed,Good
CUST00128064,2026-07-16,Parts Required,Poor
CUST00128065,2026-07-19,Parts Required,Good
CUST00128066,2026-07-20,Completed,Average
CUST00128067,2026-07-17,Completed,Average
CUST00128068,2026-07-20,Completed,Good
CUST00128069,2026-07-17,Parts Required,Poor
CUST00128070,2026-07-21,Parts Required,Average
CUST00128071,2026-07-19,Completed,Good
CUST00128072,2026-07-20,Completed,Average
CUST00128073,2026-07-20,Parts Required,Average
CUST00128074,2026-07-19,Parts Required,Good
CUST00128075,2026-07-20,Parts Required,Average
CUST00128076,2026-07-20,Parts Required,Good
CUST00128077,2026-07-22,Parts Required,Good
CUST00128078,2026-07-21,Completed,Average
CUST00128079,2026-07-21,Parts Required,Good
CUST00128080,2026-07-18,Completed,Good
CUST00128081,2026-07-19,Parts Required,Good
CUST00128082,2026-07-19,Parts Required,Poor
CUST00128083,2026-07-17,Completed,Poor
CUST00128084,2026-07-16,Parts Required,Poor
CUST00128085,2026-07-22,Completed,Poor
CUST00128086,2026-07-22,Parts Required,Average
CUST00128087,2026-07-21,Parts Required,Average
CUST00128088,2026-07-21,Parts Required,Average
CUST00128089,2026-07-16,Parts Required,Good
CUST00128090,2026-07-18,Parts Required,Good
CUST00128091,2026-07-22,Completed,Poor
CUST00128092,2026-07-18,Parts Required,Good
CUST00128093,2026-07-20,Parts Required,Good
CUST00128094,2026-07-19,Completed,Average
CUST00128095,2026-07-17,Completed,Average
CUST00128096,2026-07-19,Completed,Poor
CUST00128097,2026-07-19,Completed,Good
CUST00128098,2026-07-19,Parts Required,Good
CUST00128099,2026-07-22,Completed,Good
CUST00128100,2026-07-19,Parts Required,Average
CUST00128101,2026-07-17,Parts Required,Good
CUST00128102,2026-07-19,Parts Required,Good
CUST00128103,2026-07-22,Parts Required,Average
CUST00128104,2026-07-20,Completed,Average
CUST00128105,2026-07-22,Parts Required,Average
CUST00128106,2026-07-19,Parts Required,Poor
CUST00128107,2026-07-17,Parts Required,Good
CUST00128108,2026-07-16,Parts Required,Average
CUST00128109,2026-07-20,Parts Required,Good
CUST00128110,2026-07-20,Completed,Good
CUST00128111,2026-07-20,Parts Required,Good
CUST00128112,2026-07-20,Completed,Good
CUST00128113,2026-07-21,Completed,Good
CUST00128114,2026-07-19,Completed,Good
CUST00128115,2026-07-17,Completed,Poor
CUST00128116,2026-07-20,Parts Required,Good
CUST00128117,2026-07-19,Parts Required,Average
CUST00128118,2026-07-21,Completed,Good
CUST00128119,2026-07-21,Completed,Average
CUST00128120,2026-07-22,Parts Required,Poor
CUST00128121,2026-07-16,Completed,Poor
CUST00128122,2026-07-19,Parts Required,Good
CUST00128123,2026-07-22,Parts Required,Poor
CUST00128124,2026-07-20,Completed,Good
CUST00128125,2026-07-22,Parts Required,Poor
CUST00128126,2026-07-22,Completed,Average
CUST00128127,2026-07-22,Completed,Average
CUST00128128,2026-07-20,Completed,Good
CUST00128129,2026-07-20,Parts Required,Good
CUST00128130,2026-07-22,Completed,Good
CUST00128131,2026-07-22,Completed,Average
CUST00128132,2026-07-16,Completed,Average
CUST00128133,2026-07-22,Completed,Good
CUST00128134,2026-07-22,Completed,Average
CUST00128135,2026-07-20,Completed,Good
CUST00128136,2026-07-19,Completed,Poor
CUST00128137,2026-07-19,Parts Required,Average
CUST00128138,2026-07-18,Parts Required,Poor
CUST00128139,2026-07-21,Parts Required,Average
CUST00128140,2026-07-19,Completed,Good
CUST00128141,2026-07-20,Completed,Poor
CUST00128142,2026-07-18,Parts Required,Average
CUST00128143,2026-07-19,Completed,Average
CUST00128144,2026-07-22,Parts Required,Average
CUST00128145,2026-07-16,Completed,Average
CUST00128146,2026-07-21,Completed,Average
CUST00128147,2026-07-20,Completed,Average
CUST00128148,2026-07-21,Completed,Average
CUST00128149,2026-07-19,Parts Required,Average
CUST00128150,2026-07-18,Completed,Average
CUST00128151,2026-07-21,Completed,Average
CUST00128152,2026-07-22,Parts Required,Good
CUST00128153,2026-07-20,Parts Required,Poor
CUST00128154,2026-07-19,Completed,Average
CUST00128155,2026-07-20,Completed,Poor
CUST00128156,2026-07-20,Parts Required,Average
CUST00128157,2026-07-19,Completed,Average
CUST00128158,2026-07-16,Parts Required,Good
CUST00128159,2026-07-21,Parts Required,Good
CUST00128160,2026-07-21,Completed,Good
CUST00128161,2026-07-18,Parts Required,Average
CUST00128162,2026-07-20,Parts Required,Good
CUST00128163,2026-07-21,Completed,Poor
CUST00128164,2026-07-17,Completed,Poor
CUST00128165,2026-07-17,Completed,Average
CUST00128166,2026-07-17,Completed,Poor
CUST00128167,2026-07-18,Completed,Good
CUST00128168,2026-07-16,Parts Required,Poor
CUST00128169,2026-07-16,Completed,Poor
CUST00128170,2026-07-19,Completed,Average
CUST00128171,2026-07-20,Parts Required,Average
CUST00128172,2026-07-17,Completed,Good
CUST00128173,2026-07-18,Parts Required,Poor
CUST00128174,2026-07-19,Parts Required,Poor
CUST00128175,2026-07-18,Parts Required,Average
CUST00128176,2026-07-19,Completed,Average
CUST00128177,2026-07-20,Completed,Average
CUST00128178,2026-07-21,Completed,Poor
CUST00128179,2026-07-16,Completed,Average
CUST00128180,2026-07-17,Completed,Poor
CUST00128181,2026-07-20,Parts Required,Average
CUST00128182,2026-07-22,Completed,Average
CUST00128183,2026-07-18,Completed,Average
CUST00128184,2026-07-18,Parts Required,Poor
CUST00128185,2026-07-22,Completed,Average
CUST00128186,2026-07-22,Parts Required,Average
CUST00128187,2026-07-18,Parts Required,Good
CUST00128188,2026-07-20,Completed,Good
CUST00128189,2026-07-18,Parts Required,Good
CUST00128190,2026-07-22,Completed,Average
CUST00128191,2026-07-22,Completed,Poor
CUST00128192,2026-07-22,Parts Required,Good
CUST00128193,2026-07-20,Completed,Average
CUST00128194,2026-07-21,Completed,Good
CUST00128195,2026-07-21,Completed,Average
CUST00128196,2026-07-22,Completed,Good
CUST00128197,2026-07-19,Completed,Average
CUST00128198,2026-07-21,Completed,Poor
CUST00128199,2026-07-20,Parts Required,Good
CUST00128200,2026-07-20,Parts Required,Good
CUST00128201,2026-07-16,Completed,Poor
CUST00128202,2026-07-18,Completed,Poor
CUST00128203,2026-07-18,Parts Required,Poor
CUST00128204,2026-07-21,Parts Required,Average
CUST00128205,2026-07-21,Parts Required,Average
CUST00128206,2026-07-16,Parts Required,Good
CUST00128207,2026-07-21,Completed,Good
CUST00128208,2026-07-20,Completed,Poor
CUST00128209,2026-07-22,Completed,Average
CUST00128210,2026-07-22,Parts Required,Good
CUST00128211,2026-07-17,Completed,Good
CUST00128212,2026-07-18,Completed,Average
CUST00128213,2026-07-20,Parts Required,Poor
CUST00128214,2026-07-16,Completed,Average
CUST00128215,2026-07-19,Parts Required,Good
CUST00128216,2026-07-19,Parts Required,Poor
CUST00128217,2026-07-19,Parts Required,Good
CUST00128218,2026-07-17,Completed,Poor
CUST00128219,2026-07-21,Parts Required,Average
CUST00128220,2026-07-18,Parts Required,Poor
CUST00128221,2026-07-21,Completed,Poor
CUST00128222,2026-07-18,Completed,Average
CUST00128223,2026-07-18,Completed,Average
CUST00128224,2026-07-21,Completed,Good
CUST00128225,2026-07-19,Parts Required,Good
CUST00128226,2026-07-22,Completed,Average
CUST00128227,2026-07-20,Completed,Poor
CUST00128228,2026-07-16,Parts Required,Good
CUST00128229,2026-07-22,Completed,Good
CUST00128230,2026-07-16,Completed,Poor
CUST00128231,2026-07-21,Parts Required,Good
CUST00128232,2026-07-22,Parts Required,Good
CUST00128233,2026-07-21,Completed,Good
CUST00128234,2026-07-20,Completed,Good
CUST00128235,2026-07-17,Parts Required,Good
CUST00128236,2026-07-16,Parts Required,Poor
CUST00128237,2026-07-16,Parts Required,Average
CUST00128238,2026-07-17,Parts Required,Average
CUST00128239,2026-07-19,Parts Required,Poor
CUST00128240,2026-07-16,Parts Required,Average
CUST00128241,2026-07-18,Parts Required,Good
CUST00128242,2026-07-22,Completed,Average
CUST00128243,2026-07-18,Completed,Poor
CUST00128244,2026-07-21,Completed,Poor
CUST00128245,2026-07-19,Completed,Average
CUST00128246,2026-07-18,Parts Required,Average
CUST00128247,2026-07-17,Completed,Poor
CUST00128248,2026-07-16,Completed,Good
CUST00128249,2026-07-21,Completed,Good
CUST00128250,2026-07-19,Completed,Good
CUST00128251,2026-07-21,Parts Required,Poor
CUST00128252,2026-07-20,Parts Required,Good
CUST00128253,2026-07-20,Parts Required,Average
CUST00128254,2026-07-16,Parts Required,Good
CUST00128255,2026-07-21,Parts Required,Poor
CUST00128256,2026-07-20,Parts Required,Good
CUST00128257,2026-07-20,Parts Required,Good
CUST00128258,2026-07-19,Completed,Average
CUST00128259,2026-07-16,Completed,Good
CUST00128260,2026-07-17,Completed,Good
CUST00128261,2026-07-18,Parts Required,Poor
CUST00128262,2026-07-16,Parts Required,Poor
CUST00128263,2026-07-16,Completed,Average
CUST00128264,2026-07-22,Parts Required,Poor
CUST00128265,2026-07-18,Parts Required,Poor
CUST00128266,2026-07-19,Completed,Good
CUST00128267,2026-07-17,Parts Required,Poor
CUST00128268,2026-07-21,Parts Required,Good
CUST00128269,2026-07-21,Parts Required,Poor
CUST00128270,2026-07-18,Completed,Good
CUST00128271,2026-07-16,Parts Required,Average
CUST00128272,2026-07-17,Completed,Good
CUST00128273,2026-07-16,Completed,Poor
CUST00128274,2026-07-16,Completed,Average
CUST00128275,2026-07-17,Parts Required,Average
CUST00128276,2026-07-18,Parts Required,Poor
CUST00128277,2026-07-19,Completed,Average
CUST00128278,2026-07-19,Parts Required,Good
CUST00128279,2026-07-17,Parts Required,Average
CUST00128280,2026-07-18,Parts Required,Poor
CUST00128281,2026-07-16,Parts Required,Good
CUST00128282,2026-07-16,Parts Required,Good
CUST00128283,2026-07-17,Parts Required,Good
CUST00128284,2026-07-16,Parts Required,Good
CUST00128285,2026-07-22,Completed,Good
CUST00128286,2026-07-20,Completed,Poor
CUST00128287,2026-07-19,Parts Required,Poor
CUST00128288,2026-07-17,Completed,Good
CUST00128289,2026-07-20,Completed,Good
CUST00128290,2026-07-22,Parts Required,Poor
CUST00128291,2026-07-18,Completed,Poor
CUST00128292,2026-07-19,Completed,Average
CUST00128293,2026-07-16,Completed,Average
CUST00128294,2026-07-18,Parts Required,Good
CUST00128295,2026-07-18,Completed,Average
CUST00128296,2026-07-20,Parts Required,Average
CUST00128297,2026-07-22,Parts Required,Poor
CUST00128298,2026-07-20,Completed,Average
CUST00128299,2026-07-19,Completed,Poor
CUST00128300,2026-07-16,Parts Required,Good
CUST00128301,2026-07-16,Completed,Average
CUST00128302,2026-07-18,Parts Required,Average
CUST00128303,2026-07-19,Parts Required,Good
CUST00128304,2026-07-17,Completed,Average
CUST00128305,2026-07-17,Parts Required,Poor
CUST00128306,2026-07-16,Parts Required,Good
CUST00128307,2026-07-22,Parts Required,Good
CUST00128308,2026-07-21,Parts Required,Poor
CUST00128309,2026-07-21,Parts Required,Poor
CUST00128310,2026-07-17,Completed,Poor
CUST00128311,2026-07-20,Completed,Poor
CUST00128312,2026-07-22,Completed,Good
CUST00128313,2026-07-19,Completed,Poor
CUST00128314,2026-07-20,Completed,Good
CUST00128315,2026-07-19,Parts Required,Poor
CUST00128316,2026-07-20,Parts Required,Good
CUST00128317,2026-07-21,Parts Required,Poor
CUST00128318,2026-07-19,Completed,Good
CUST00128319,2026-07-20,Parts Required,Average
CUST00128320,2026-07-16,Parts Required,Average
CUST00128321,2026-07-22,Parts Required,Poor
CUST00128322,2026-07-22,Parts Required,Good
CUST00128323,2026-07-16,Completed,Average
CUST00128324,2026-07-21,Completed,Good
CUST00128325,2026-07-18,Completed,Poor
CUST00128326,2026-07-17,Completed,Average
CUST00128327,2026-07-21,Completed,Good
CUST00128328,2026-07-16,Parts Required,Average
CUST00128329,2026-07-19,Parts Required,Poor
CUST00128330,2026-07-22,Completed,Good
CUST00128331,2026-07-20,Parts Required,Average
CUST00128332,2026-07-19,Parts Required,Good
CUST00128333,2026-07-21,Parts Required,Good
CUST00128334,2026-07-17,Parts Required,Poor
CUST00128335,2026-07-22,Parts Required,Average
CUST00128336,2026-07-16,Parts Required,Good
CUST00128337,2026-07-19,Completed,Poor
CUST00128338,2026-07-21,Parts Required,Good
CUST00128339,2026-07-20,Parts Required,Average
CUST00128340,2026-07-17,Completed,Poor
CUST00128341,2026-07-18,Completed,Good
CUST00128342,2026-07-20,Parts Required,Good
CUST00128343,2026-07-22,Completed,Average
CUST00128344,2026-07-17,Completed,Poor
CUST00128345,2026-07-18,Completed,Average
CUST00128346,2026-07-17,Parts Required,Poor
CUST00128347,2026-07-22,Parts Required,Good
CUST00128348,2026-07-17,Parts Required,Poor
CUST00128349,2026-07-17,Parts Required,Good
CUST00128350,2026-07-18,Parts Required,Poor
CUST00128351,2026-07-18,Completed,Average
CUST00128352,2026-07-19,Parts Required,Good
CUST00128353,2026-07-22,Completed,Poor
CUST00128354,2026-07-18,Parts Required,Poor
CUST00128355,2026-07-19,Parts Required,Average
CUST00128356,2026-07-17,Completed,Average
CUST00128357,2026-07-17,Completed,Average
CUST00128358,2026-07-22,Parts Required,Average
CUST00128359,2026-07-17,Completed,Average
CUST00128360,2026-07-19,Completed,Average
CUST00128361,2026-07-20,Completed,Average
CUST00128362,2026-07-17,Parts Required,Good
CUST00128363,2026-07-22,Completed,Poor
CUST00128364,2026-07-18,Parts Required,Average
CUST00128365,2026-07-18,Completed,Average
CUST00128366,2026-07-17,Completed,Good
CUST00128367,2026-07-18,Parts Required,Poor
CUST00128368,2026-07-21,Completed,Poor
CUST00128369,2026-07-17,Parts Required,Good
CUST00128370,2026-07-16,Parts Required,Good
CUST00128371,2026-07-21,Parts Required,Good
CUST00128372,2026-07-19,Parts Required,Average
CUST00128373,2026-07-21,Completed,Poor
CUST00128374,2026-07-16,Parts Required,Average
CUST00128375,2026-07-18,Parts Required,Good
CUST00128376,2026-07-22,Completed,Poor
CUST00128377,2026-07-22,Parts Required,Good
CUST00128378,2026-07-21,Parts Required,Good
